userid_x,userid_y,meetup,percent
michael-janiak,nicole-hering,1,0.005434782608695652
michael-janiak,nicole30,1,0.005434782608695652
michael-janiak,noel-billig,1,0.005434782608695652
michael-janiak,omar-yousif,1,0.005434782608695652
michael-janiak,orli-sharaby,1,0.005434782608695652
michael-janiak,patrick-fulgado,1,0.005434782608695652
michael-janiak,paul-murdock,1,0.005434782608695652
michael-janiak,rahul-mahtani,1,0.005434782608695652
michael-janiak,randall-chamberlain,1,0.005434782608695652
michael-janiak,rupa-naipaul,1,0.005434782608695652
michael-janiak,ryan-cohick,1,0.005434782608695652
michael-janiak,ryan-e,1,0.005434782608695652
michael-janiak,sam7,1,0.005434782608695652
michael-janiak,sara-daino,1,0.005434782608695652
michael-janiak,shaun-farrugia,1,0.005434782608695652
michael-janiak,shelly-berndt,1,0.005434782608695652
michael-janiak,sheri-k,1,0.005434782608695652
michael-janiak,stuart-tracte,1,0.005434782608695652
michael-janiak,tyrone-mitchell,1,0.005434782608695652
michael-janiak,vishal-sapra,1,0.005434782608695652
michael-janiak,whitney6,1,0.005434782608695652
nathan-reimer,mouselink,3,0.029411764705882353
nathan-reimer,547,1,0.00980392156862745
nathan-reimer,aaron-cruz,1,0.00980392156862745
nathan-reimer,aaron-friedman9,1,0.00980392156862745
nathan-reimer,alex-brooks,1,0.00980392156862745
nathan-reimer,amber-rinehard,1,0.00980392156862745
nathan-reimer,amy-young,1,0.00980392156862745
nathan-reimer,andrew-whitfield,1,0.00980392156862745
nathan-reimer,andy-tyler,1,0.00980392156862745
nathan-reimer,ashley-randazzo,1,0.00980392156862745
nathan-reimer,barry-goldlist,1,0.00980392156862745
nathan-reimer,bill-graney,1,0.00980392156862745
nathan-reimer,brian-detweiler,1,0.00980392156862745
nathan-reimer,brian-gioielli,1,0.00980392156862745
nathan-reimer,brian-moore3,1,0.00980392156862745
nathan-reimer,brittany-deterding,1,0.00980392156862745
nathan-reimer,chelsea-naftelberg,1,0.00980392156862745
nathan-reimer,chris-burner,1,0.00980392156862745
nathan-reimer,chris-h5,1,0.00980392156862745
nathan-reimer,chris-iversen,1,0.00980392156862745
nathan-reimer,claudio-baram,1,0.00980392156862745
nathan-reimer,clinton-gillette,1,0.00980392156862745
nathan-reimer,colin-mccabe,1,0.00980392156862745
nathan-reimer,corbin-kappler,1,0.00980392156862745
nathan-reimer,courtney-harris,1,0.00980392156862745
nathan-reimer,daniel-pinto,1,0.00980392156862745
nathan-reimer,daniel-wanderman,1,0.00980392156862745
nathan-reimer,david-villarreal,1,0.00980392156862745
nathan-reimer,dennis-p,1,0.00980392156862745
nathan-reimer,detavio-samuels,1,0.00980392156862745
nathan-reimer,dimitry-hennart,1,0.00980392156862745
nathan-reimer,douglas-strinz,1,0.00980392156862745
nathan-reimer,drew-austin,1,0.00980392156862745
nathan-reimer,dudu-magalhaes,1,0.00980392156862745
nathan-reimer,elan-miller,1,0.00980392156862745
nathan-reimer,enrico-gatti,1,0.00980392156862745
nathan-reimer,eric-miltsch,1,0.00980392156862745
nathan-reimer,erik-michaels-ober,1,0.00980392156862745
nathan-reimer,francois-jean,1,0.00980392156862745
nathan-reimer,greg-wilson,1,0.00980392156862745
nathan-reimer,hyunwoo-yi,1,0.00980392156862745
nathan-reimer,jeff-lombardo,1,0.00980392156862745
nathan-reimer,jenn-ng,1,0.00980392156862745
nathan-reimer,jennifer-macleod,1,0.00980392156862745
nathan-reimer,john-sanchez2,1,0.00980392156862745
nathan-reimer,jon-rohan,1,0.00980392156862745
nathan-reimer,jonathan,1,0.00980392156862745
nathan-reimer,jong-hyeon-choi,1,0.00980392156862745
nathan-reimer,justin-henderson,1,0.00980392156862745
nathan-reimer,justin-hoover,1,0.00980392156862745
nathan-reimer,kevin-skobac,1,0.00980392156862745
nathan-reimer,kirtan-patel,1,0.00980392156862745
nathan-reimer,kwan-seob-yoon,1,0.00980392156862745
nathan-reimer,marcos-r-dos-santos,1,0.00980392156862745
nathan-reimer,marcus-colina,1,0.00980392156862745
nathan-reimer,mark-kimitch,1,0.00980392156862745
nathan-reimer,matt-apps,1,0.00980392156862745
nathan-reimer,matthew-tilleard,1,0.00980392156862745
nathan-reimer,michael-crile,1,0.00980392156862745
nathan-reimer,mikael-larsson,1,0.00980392156862745
nathan-reimer,mike-dudas,1,0.00980392156862745
nathan-reimer,mike-h3,1,0.00980392156862745
nathan-reimer,mike-henderson,1,0.00980392156862745
nathan-reimer,mike-hoffman,1,0.00980392156862745
nathan-reimer,mike-rosenberg,1,0.00980392156862745
nathan-reimer,molly-gilbert,1,0.00980392156862745
nathan-reimer,morgan-pepper,1,0.00980392156862745
nathan-reimer,nick-runge,1,0.00980392156862745
nathan-reimer,onepiece-chopper,1,0.00980392156862745
nathan-reimer,patrick-campbell1,1,0.00980392156862745
nathan-reimer,paul-whitaker,1,0.00980392156862745
nathan-reimer,phil-adams,1,0.00980392156862745
nathan-reimer,rafael-rivera,1,0.00980392156862745
nathan-reimer,rommie-johnson,1,0.00980392156862745
nathan-reimer,ross-hurst,1,0.00980392156862745
nathan-reimer,ruslan-aliev,1,0.00980392156862745
nathan-reimer,sam-cole,1,0.00980392156862745
nathan-reimer,sean-oliver,1,0.00980392156862745
nathan-reimer,sean-rose,1,0.00980392156862745
nathan-reimer,sean-weller,1,0.00980392156862745
nathan-reimer,shinya-sakemoto,1,0.00980392156862745
nathan-reimer,shion-guha,1,0.00980392156862745
nathan-reimer,steve-l,1,0.00980392156862745
nathan-reimer,steve-marcus,1,0.00980392156862745
nathan-reimer,steve5,1,0.00980392156862745
nathan-reimer,terrence,1,0.00980392156862745
nathan-reimer,thibault-penicaut,1,0.00980392156862745
nathan-reimer,tiago-mateus-pereira,1,0.00980392156862745
nathan-reimer,tim-marshall0,1,0.00980392156862745
nathan-reimer,tom-brucato,1,0.00980392156862745
nathan-reimer,tom-teotico,1,0.00980392156862745
nathan-reimer,tyler-t,1,0.00980392156862745
nathan-reimer,vaughn-allen,1,0.00980392156862745
nathan-reimer,victor-hlebetz,1,0.00980392156862745
nathan-reimer,vincent-lim-show-chen,1,0.00980392156862745
nathan-reimer,wayne-r,1,0.00980392156862745
nathan-reimer,willie-myers,1,0.00980392156862745
nathan-reimer,willou,1,0.00980392156862745
nathan-reimer,wini-strudl,1,0.00980392156862745
nathan-reimer,zachary-fouts,1,0.00980392156862745
noel-ballantyne,alain-dominguez-lucas,1,0.01
noel-ballantyne,alex-brooks,1,0.01
noel-ballantyne,alex5,1,0.01
noel-ballantyne,alexander-toder,1,0.01
noel-ballantyne,amasamas,1,0.01
noel-ballantyne,anders-graae,1,0.01
noel-ballantyne,andreas-gebhard,1,0.01
noel-ballantyne,angela-baxley,1,0.01
noel-ballantyne,ani-gulbenk,1,0.01
noel-ballantyne,anthony-cathey,1,0.01
noel-ballantyne,anthony-ryan,1,0.01
noel-ballantyne,anthony-zhang,1,0.01
noel-ballantyne,art-kerdmanee,1,0.01
noel-ballantyne,barrett-lane,1,0.01
noel-ballantyne,bill-playford,1,0.01
noel-ballantyne,bruno-mendonca,1,0.01
noel-ballantyne,carmen-sutter,1,0.01
noel-ballantyne,carrie-brown-smith,1,0.01
noel-ballantyne,casey-hopkins,1,0.01
noel-ballantyne,chad-bryant,1,0.01
noel-ballantyne,charline-couchot,1,0.01
noel-ballantyne,chris-iversen,1,0.01
noel-ballantyne,chris-swinko,1,0.01
noel-ballantyne,christine-van-renssen,1,0.01
noel-ballantyne,clark,1,0.01
noel-ballantyne,constanza-seguel-arenas,1,0.01
noel-ballantyne,cooper-smith,1,0.01
noel-ballantyne,dan-hammond,1,0.01
noel-ballantyne,daniel-oakley,1,0.01
noel-ballantyne,daniel-wanderman,1,0.01
noel-ballantyne,dede-villela,1,0.01
noel-ballantyne,detavio-samuels,1,0.01
noel-ballantyne,dimitry-hennart,1,0.01
noel-ballantyne,elisabeth-bromberg,1,0.01
noel-ballantyne,emanuele-bartolomucci,1,0.01
noel-ballantyne,eric-miltsch,1,0.01
noel-ballantyne,iamkhayyam,1,0.01
noel-ballantyne,jackie-banda,1,0.01
noel-ballantyne,jasmine-whitehorn,1,0.01
noel-ballantyne,jason-fardo,1,0.01
noel-ballantyne,jason-lee,1,0.01
noel-ballantyne,jeff-morin,1,0.01
noel-ballantyne,jennifer-allen,1,0.01
noel-ballantyne,jennifer-burns,1,0.01
noel-ballantyne,jere-keys,1,0.01
noel-ballantyne,jesse-harris,1,0.01
noel-ballantyne,jim-winters,1,0.01
noel-ballantyne,joe-c,1,0.01
noel-ballantyne,jon-blaj,1,0.01
noel-ballantyne,jon-mcdonald,1,0.01
noel-ballantyne,joseph-ayoub,1,0.01
noel-ballantyne,josh-dean,1,0.01
noel-ballantyne,julie-minevich,1,0.01
noel-ballantyne,julien-leveque,1,0.01
noel-ballantyne,julien-zac,1,0.01
noel-ballantyne,katie-ginley,1,0.01
noel-ballantyne,keegan-y-v,1,0.01
noel-ballantyne,kevin-smith8,1,0.01
noel-ballantyne,kris-aguero,1,0.01
noel-ballantyne,kristin-shaff,1,0.01
noel-ballantyne,laura-fisher,1,0.01
noel-ballantyne,leighton-evans,1,0.01
noel-ballantyne,leslie-elsaifi,1,0.01
noel-ballantyne,loop99,1,0.01
noel-ballantyne,loren-vandegrift,1,0.01
noel-ballantyne,manuel-paredes,1,0.01
noel-ballantyne,marcelo-lo-guzzo,1,0.01
noel-ballantyne,marco-bonito,1,0.01
noel-ballantyne,marcos-r-dos-santos,1,0.01
noel-ballantyne,martin-puller,1,0.01
noel-ballantyne,masta-jerikan,1,0.01
noel-ballantyne,mike-jett,1,0.01
noel-ballantyne,mike-street,1,0.01
noel-ballantyne,mikey-il,1,0.01
noel-ballantyne,nate-folkert,1,0.01
noel-ballantyne,nathan-king,1,0.01
noel-ballantyne,nick-giaimo,1,0.01
noel-ballantyne,onepiece-chopper,1,0.01
noel-ballantyne,per-hansson,1,0.01
noel-ballantyne,pete-schott,1,0.01
noel-ballantyne,peter-stetson,1,0.01
noel-ballantyne,phoebe-e,1,0.01
noel-ballantyne,preston-mcclellan,1,0.01
noel-ballantyne,rafael-caricio,1,0.01
noel-ballantyne,randy-nichols,1,0.01
noel-ballantyne,romain-b,1,0.01
noel-ballantyne,ron-a,1,0.01
noel-ballantyne,ryan-lack,1,0.01
noel-ballantyne,selene-liszka,1,0.01
noel-ballantyne,shawn-roller,1,0.01
noel-ballantyne,sheila-dichoso,1,0.01
noel-ballantyne,shinya-sakemoto,1,0.01
noel-ballantyne,skip-fredricks,1,0.01
noel-ballantyne,solopedrito-querebalu-godoy,1,0.01
noel-ballantyne,steve-johnson1,1,0.01
noel-ballantyne,terrence,1,0.01
noel-ballantyne,tony-yu,1,0.01
noel-ballantyne,tyler-t,1,0.01
noel-ballantyne,willou,1,0.01
noel-ballantyne,wini-strudl,1,0.01
ross-hurst,carrie-brown-smith,2,0.0196078431372549
ross-hurst,shannon-little,2,0.0196078431372549
ross-hurst,547,1,0.00980392156862745
ross-hurst,aaron-cruz,1,0.00980392156862745
ross-hurst,aaron-friedman9,1,0.00980392156862745
ross-hurst,alex-brooks,1,0.00980392156862745
ross-hurst,amber-rinehard,1,0.00980392156862745
ross-hurst,amy-young,1,0.00980392156862745
ross-hurst,andrew-whitfield,1,0.00980392156862745
ross-hurst,andy-tyler,1,0.00980392156862745
ross-hurst,ashley-randazzo,1,0.00980392156862745
ross-hurst,barry-goldlist,1,0.00980392156862745
ross-hurst,bill-graney,1,0.00980392156862745
ross-hurst,brian-detweiler,1,0.00980392156862745
ross-hurst,brian-gioielli,1,0.00980392156862745
ross-hurst,brian-moore3,1,0.00980392156862745
ross-hurst,brittany-deterding,1,0.00980392156862745
ross-hurst,chelsea-naftelberg,1,0.00980392156862745
ross-hurst,chris-burner,1,0.00980392156862745
ross-hurst,chris-h5,1,0.00980392156862745
ross-hurst,chris-iversen,1,0.00980392156862745
ross-hurst,claudio-baram,1,0.00980392156862745
ross-hurst,clinton-gillette,1,0.00980392156862745
ross-hurst,colin-mccabe,1,0.00980392156862745
ross-hurst,corbin-kappler,1,0.00980392156862745
ross-hurst,courtney-harris,1,0.00980392156862745
ross-hurst,daniel-pinto,1,0.00980392156862745
ross-hurst,daniel-wanderman,1,0.00980392156862745
ross-hurst,david-villarreal,1,0.00980392156862745
ross-hurst,dennis-p,1,0.00980392156862745
ross-hurst,detavio-samuels,1,0.00980392156862745
ross-hurst,dimitry-hennart,1,0.00980392156862745
ross-hurst,douglas-strinz,1,0.00980392156862745
ross-hurst,drew-austin,1,0.00980392156862745
ross-hurst,dudu-magalhaes,1,0.00980392156862745
ross-hurst,elan-miller,1,0.00980392156862745
ross-hurst,enrico-gatti,1,0.00980392156862745
ross-hurst,eric-miltsch,1,0.00980392156862745
ross-hurst,erik-michaels-ober,1,0.00980392156862745
ross-hurst,francois-jean,1,0.00980392156862745
ross-hurst,greg-wilson,1,0.00980392156862745
ross-hurst,hyunwoo-yi,1,0.00980392156862745
ross-hurst,jeff-lombardo,1,0.00980392156862745
ross-hurst,jenn-ng,1,0.00980392156862745
ross-hurst,jennifer-macleod,1,0.00980392156862745
ross-hurst,john-sanchez2,1,0.00980392156862745
ross-hurst,jon-rohan,1,0.00980392156862745
ross-hurst,jonathan,1,0.00980392156862745
ross-hurst,jong-hyeon-choi,1,0.00980392156862745
ross-hurst,justin-henderson,1,0.00980392156862745
ross-hurst,justin-hoover,1,0.00980392156862745
ross-hurst,kevin-skobac,1,0.00980392156862745
ross-hurst,kirtan-patel,1,0.00980392156862745
ross-hurst,kwan-seob-yoon,1,0.00980392156862745
ross-hurst,marcos-r-dos-santos,1,0.00980392156862745
ross-hurst,marcus-colina,1,0.00980392156862745
ross-hurst,mark-kimitch,1,0.00980392156862745
ross-hurst,matt-apps,1,0.00980392156862745
ross-hurst,matthew-tilleard,1,0.00980392156862745
ross-hurst,michael-crile,1,0.00980392156862745
ross-hurst,mikael-larsson,1,0.00980392156862745
ross-hurst,mike-dudas,1,0.00980392156862745
ross-hurst,mike-h3,1,0.00980392156862745
ross-hurst,mike-hoffman,1,0.00980392156862745
ross-hurst,mike-rosenberg,1,0.00980392156862745
ross-hurst,molly-gilbert,1,0.00980392156862745
ross-hurst,nathan-reimer,1,0.00980392156862745
ross-hurst,nick-runge,1,0.00980392156862745
ross-hurst,onepiece-chopper,1,0.00980392156862745
ross-hurst,patrick-campbell1,1,0.00980392156862745
ross-hurst,paul-whitaker,1,0.00980392156862745
ross-hurst,phil-adams,1,0.00980392156862745
ross-hurst,rafael-rivera,1,0.00980392156862745
ross-hurst,rommie-johnson,1,0.00980392156862745
ross-hurst,ruslan-aliev,1,0.00980392156862745
ross-hurst,sam-cole,1,0.00980392156862745
ross-hurst,sean-oliver,1,0.00980392156862745
ross-hurst,sean-rose,1,0.00980392156862745
ross-hurst,sean-weller,1,0.00980392156862745
ross-hurst,shinya-sakemoto,1,0.00980392156862745
ross-hurst,shion-guha,1,0.00980392156862745
ross-hurst,steve-l,1,0.00980392156862745
ross-hurst,steve-marcus,1,0.00980392156862745
ross-hurst,steve5,1,0.00980392156862745
ross-hurst,terrence,1,0.00980392156862745
ross-hurst,thibault-penicaut,1,0.00980392156862745
ross-hurst,tiago-mateus-pereira,1,0.00980392156862745
ross-hurst,tim-marshall0,1,0.00980392156862745
ross-hurst,todd-barber,1,0.00980392156862745
ross-hurst,tom-brucato,1,0.00980392156862745
ross-hurst,tom-teotico,1,0.00980392156862745
ross-hurst,tyler-t,1,0.00980392156862745
ross-hurst,vaughn-allen,1,0.00980392156862745
ross-hurst,victor-hlebetz,1,0.00980392156862745
ross-hurst,vincent-lim-show-chen,1,0.00980392156862745
ross-hurst,wayne-r,1,0.00980392156862745
ross-hurst,willie-myers,1,0.00980392156862745
ross-hurst,willou,1,0.00980392156862745
ross-hurst,wini-strudl,1,0.00980392156862745
ross-hurst,zachary-fouts,1,0.00980392156862745
ross-neumann,michele-b,4,0.036036036036036036
ross-neumann,adam-maldonado,2,0.018018018018018018
ross-neumann,cristina-r,2,0.018018018018018018
ross-neumann,dennis-mykytyn,2,0.018018018018018018
ross-neumann,graham-siener,2,0.018018018018018018
ross-neumann,miriam-ryan,2,0.018018018018018018
ross-neumann,sandro-pugliese,2,0.018018018018018018
ross-neumann,twanna-hines,2,0.018018018018018018
ross-neumann,vik-panda,2,0.018018018018018018
ross-neumann,aaron-palmer,1,0.009009009009009009
ross-neumann,adam-brodowski,1,0.009009009009009009
ross-neumann,ami-greko,1,0.009009009009009009
ross-neumann,andrea-rosen,1,0.009009009009009009
ross-neumann,andrew-hess,1,0.009009009009009009
ross-neumann,anna-simonse,1,0.009009009009009009
ross-neumann,austin-riggs,1,0.009009009009009009
ross-neumann,benjamin-bloom,1,0.009009009009009009
ross-neumann,blanca-del-castillo,1,0.009009009009009009
ross-neumann,brendan-bilko,1,0.009009009009009009
ross-neumann,carlos-rodriguez,1,0.009009009009009009
ross-neumann,chad-elkins,1,0.009009009009009009
ross-neumann,chris-gsell,1,0.009009009009009009
ross-neumann,chris-iversen,1,0.009009009009009009
ross-neumann,christina-cacioppo,1,0.009009009009009009
ross-neumann,christina-lupinacci,1,0.009009009009009009
ross-neumann,colleen-lamb,1,0.009009009009009009
ross-neumann,connie-k,1,0.009009009009009009
ross-neumann,corey-clayton,1,0.009009009009009009
ross-neumann,damien-basile,1,0.009009009009009009
ross-neumann,dan-chizzoniti,1,0.009009009009009009
ross-neumann,dan-dickinson,1,0.009009009009009009
ross-neumann,dana-brandon-kreiss,1,0.009009009009009009
ross-neumann,daniela-italo,1,0.009009009009009009
ross-neumann,danielle-alexander,1,0.009009009009009009
ross-neumann,darja-gartner,1,0.009009009009009009
ross-neumann,darren-chan,1,0.009009009009009009
ross-neumann,dave-c0,1,0.009009009009009009
ross-neumann,don-ryan,1,0.009009009009009009
ross-neumann,donna-wiederkehr,1,0.009009009009009009
ross-neumann,ellen-reynolds,1,0.009009009009009009
ross-neumann,emilie-bandy,1,0.009009009009009009
ross-neumann,erik-carlson0,1,0.009009009009009009
ross-neumann,evan-haveman,1,0.009009009009009009
ross-neumann,evan-kantor,1,0.009009009009009009
ross-neumann,frank-radice,1,0.009009009009009009
ross-neumann,gauri-manglik,1,0.009009009009009009
ross-neumann,hamed-hashemi,1,0.009009009009009009
ross-neumann,hanna-kim,1,0.009009009009009009
ross-neumann,iamkhayyam,1,0.009009009009009009
ross-neumann,jennifer-mcknight,1,0.009009009009009009
ross-neumann,jeremiah-malina,1,0.009009009009009009
ross-neumann,jesse-middleton,1,0.009009009009009009
ross-neumann,jessica-lubin,1,0.009009009009009009
ross-neumann,jillian-amirault,1,0.009009009009009009
ross-neumann,joanna-belbey,1,0.009009009009009009
ross-neumann,john-hering,1,0.009009009009009009
ross-neumann,john-swartz,1,0.009009009009009009
ross-neumann,john-zanussi,1,0.009009009009009009
ross-neumann,jon-jon-mendoza,1,0.009009009009009009
ross-neumann,jonathan-kopp,1,0.009009009009009009
ross-neumann,jose-machado,1,0.009009009009009009
ross-neumann,josh-rubin,1,0.009009009009009009
ross-neumann,justin-mascio,1,0.009009009009009009
ross-neumann,kailei-richardson,1,0.009009009009009009
ross-neumann,kevin-wang7,1,0.009009009009009009
ross-neumann,khoi-uong,1,0.009009009009009009
ross-neumann,kiesha-jenkins-duffy,1,0.009009009009009009
ross-neumann,leroy-torner,1,0.009009009009009009
ross-neumann,lindsey-lanpher,1,0.009009009009009009
ross-neumann,lynda-liu,1,0.009009009009009009
ross-neumann,mae-karwowski,1,0.009009009009009009
ross-neumann,marc-schaffner-gurney,1,0.009009009009009009
ross-neumann,mary-ann-porch,1,0.009009009009009009
ross-neumann,mason-evans,1,0.009009009009009009
ross-neumann,matthew-brink,1,0.009009009009009009
ross-neumann,matthew-harrison,1,0.009009009009009009
ross-neumann,melanie-gilman,1,0.009009009009009009
ross-neumann,michael-surtees,1,0.009009009009009009
ross-neumann,nadia56,1,0.009009009009009009
ross-neumann,natanielle-murta,1,0.009009009009009009
ross-neumann,nathan-archambault,1,0.009009009009009009
ross-neumann,nick-johnson,1,0.009009009009009009
ross-neumann,omar-yousif,1,0.009009009009009009
ross-neumann,palbi,1,0.009009009009009009
ross-neumann,paul-sailer,1,0.009009009009009009
ross-neumann,pete-gieser,1,0.009009009009009009
ross-neumann,peter-kim,1,0.009009009009009009
ross-neumann,rachel-bonsignore,1,0.009009009009009009
ross-neumann,ray-g,1,0.009009009009009009
ross-neumann,richard-ting,1,0.009009009009009009
ross-neumann,rosie-siman,1,0.009009009009009009
ross-neumann,ryan-matzner,1,0.009009009009009009
ross-neumann,scott-st-marie,1,0.009009009009009009
ross-neumann,siobhan-quinn,1,0.009009009009009009
ross-neumann,tatiana-peck,1,0.009009009009009009
ross-neumann,techgurujeff,1,0.009009009009009009
ross-neumann,theresa-ganchorre,1,0.009009009009009009
ross-neumann,tim-coleman,1,0.009009009009009009
ross-neumann,tim-johnson,1,0.009009009009009009
ross-neumann,vince-collura,1,0.009009009009009009
sean-donovan,dan-chizzoniti,22,0.125
sean-donovan,joe-waters,9,0.05113636363636364
sean-donovan,linda-mateos,6,0.03409090909090909
sean-donovan,sean-oreilly,5,0.028409090909090908
sean-donovan,alison-driscoll,4,0.022727272727272728
sean-donovan,andrew-t,4,0.022727272727272728
sean-donovan,delilah-webb,4,0.022727272727272728
sean-donovan,greg-clark,4,0.022727272727272728
sean-donovan,mathieu-hannouz,4,0.022727272727272728
sean-donovan,megan-jensen,4,0.022727272727272728
sean-donovan,jh-madison-kim,3,0.017045454545454544
sean-donovan,marcus1,3,0.017045454545454544
sean-donovan,nicholas-adam-owens,3,0.017045454545454544
sean-donovan,clair-wyant,2,0.011363636363636364
sean-donovan,david-gerzof,2,0.011363636363636364
sean-donovan,eric-andersen,2,0.011363636363636364
sean-donovan,joselin-mane,2,0.011363636363636364
sean-donovan,laura-k,2,0.011363636363636364
sean-donovan,mandy-lawson,2,0.011363636363636364
sean-donovan,matthew-morse,2,0.011363636363636364
sean-donovan,matthew-rudnick,2,0.011363636363636364
sean-donovan,osvaldo-del-valle,2,0.011363636363636364
sean-donovan,peter-hughes,2,0.011363636363636364
sean-donovan,robert-byrne,2,0.011363636363636364
sean-donovan,schneidermike-schneidermike,2,0.011363636363636364
sean-donovan,shane-solar-doherty,2,0.011363636363636364
sean-donovan,tyler-guertin,2,0.011363636363636364
sean-donovan,aaron-cohen7,1,0.005681818181818182
sean-donovan,adam-cohen,1,0.005681818181818182
sean-donovan,adam-fullerton,1,0.005681818181818182
sean-donovan,alana-cadiz,1,0.005681818181818182
sean-donovan,alex-shuck,1,0.005681818181818182
sean-donovan,alicia-benjamin,1,0.005681818181818182
sean-donovan,allie-beauchesne,1,0.005681818181818182
sean-donovan,anand-savani,1,0.005681818181818182
sean-donovan,andrei-romanov,1,0.005681818181818182
sean-donovan,andy-toy,1,0.005681818181818182
sean-donovan,anna-kaller,1,0.005681818181818182
sean-donovan,anthony-lavado,1,0.005681818181818182
sean-donovan,anthony0,1,0.005681818181818182
sean-donovan,arthur-haffey,1,0.005681818181818182
sean-donovan,bala-mulloth,1,0.005681818181818182
sean-donovan,ben-kutil,1,0.005681818181818182
sean-donovan,ben-zipkin,1,0.005681818181818182
sean-donovan,chaz-yoon,1,0.005681818181818182
sean-donovan,chris-jackson5,1,0.005681818181818182
sean-donovan,crystal-ferdman,1,0.005681818181818182
sean-donovan,david-hill51,1,0.005681818181818182
sean-donovan,dj-capobianco,1,0.005681818181818182
sean-donovan,emily-bradford,1,0.005681818181818182
sean-donovan,eric-leist,1,0.005681818181818182
sean-donovan,eric-stratton,1,0.005681818181818182
sean-donovan,ginnette-powell,1,0.005681818181818182
sean-donovan,himanshu-shah,1,0.005681818181818182
sean-donovan,jameel-khalfan,1,0.005681818181818182
sean-donovan,jason-anderson,1,0.005681818181818182
sean-donovan,jason-carrasco,1,0.005681818181818182
sean-donovan,jay-basnight,1,0.005681818181818182
sean-donovan,jen-corso,1,0.005681818181818182
sean-donovan,jen-dowd,1,0.005681818181818182
sean-donovan,jeremie-trouillet,1,0.005681818181818182
sean-donovan,jess-peng,1,0.005681818181818182
sean-donovan,jillian-amirault,1,0.005681818181818182
sean-donovan,john-eckman,1,0.005681818181818182
sean-donovan,josh-reed,1,0.005681818181818182
sean-donovan,kabir-hemrajani,1,0.005681818181818182
sean-donovan,kevan-davis,1,0.005681818181818182
sean-donovan,kimberly-diesel,1,0.005681818181818182
sean-donovan,kyle-paice,1,0.005681818181818182
sean-donovan,lauren-mosenthal,1,0.005681818181818182
sean-donovan,lindsay-kaplan,1,0.005681818181818182
sean-donovan,marcus-andrews,1,0.005681818181818182
sean-donovan,marcus-oliver,1,0.005681818181818182
sean-donovan,marina-shchipanova,1,0.005681818181818182
sean-donovan,matt-karolian,1,0.005681818181818182
sean-donovan,mckenzie-lawton,1,0.005681818181818182
sean-donovan,meghan-withers,1,0.005681818181818182
sean-donovan,meredith-frazier,1,0.005681818181818182
sean-donovan,micah-baldwin,1,0.005681818181818182
sean-donovan,michael-nicholas,1,0.005681818181818182
sean-donovan,michelle-lieberman,1,0.005681818181818182
sean-donovan,nick-brady,1,0.005681818181818182
sean-donovan,nikki-ippolito,1,0.005681818181818182
sean-donovan,pete-kane3,1,0.005681818181818182
sean-donovan,ritik-dholakia,1,0.005681818181818182
sean-donovan,robert-davis0,1,0.005681818181818182
sean-donovan,ron-a,1,0.005681818181818182
sean-donovan,sara-brody,1,0.005681818181818182
sean-donovan,sara-day,1,0.005681818181818182
sean-donovan,scott-williamson,1,0.005681818181818182
sean-donovan,senator-john-blutarski,1,0.005681818181818182
sean-donovan,stephanie-costa,1,0.005681818181818182
sean-donovan,sunil-raman,1,0.005681818181818182
sean-donovan,thomas-trumble,1,0.005681818181818182
sean-donovan,todd-b,1,0.005681818181818182
sean-donovan,toph-tucker,1,0.005681818181818182
sean-donovan,valentina-monte,1,0.005681818181818182
sean-donovan,whitney-jefferson,1,0.005681818181818182
sean-donovan,william-toll,1,0.005681818181818182
sean-donovan,yuval-zukerman,1,0.005681818181818182
tyler-v,jason-damas,8,0.058823529411764705
tyler-v,brent-dady,7,0.051470588235294115
tyler-v,jeremiah-wassom,4,0.029411764705882353
tyler-v,marco-pacifico,4,0.029411764705882353
tyler-v,mario-anima,4,0.029411764705882353
tyler-v,malte-goesche,3,0.022058823529411766
tyler-v,ben-roodman,2,0.014705882352941176
tyler-v,christopher-slowe,2,0.014705882352941176
tyler-v,dan-harrelson,2,0.014705882352941176
tyler-v,dennis-yang,2,0.014705882352941176
tyler-v,gregory-carlson,2,0.014705882352941176
tyler-v,kyle-m,2,0.014705882352941176
tyler-v,lana-miller,2,0.014705882352941176
tyler-v,lauren-hannah,2,0.014705882352941176
tyler-v,paul-nowikowski,2,0.014705882352941176
tyler-v,pete-dirksen,2,0.014705882352941176
tyler-v,rachel-levy3,2,0.014705882352941176
tyler-v,rehman-abdulla,2,0.014705882352941176
tyler-v,aaron-nakama,1,0.007352941176470588
tyler-v,abhishek-amit,1,0.007352941176470588
tyler-v,aki-sato,1,0.007352941176470588
tyler-v,alex-choi,1,0.007352941176470588
tyler-v,andrew-yang,1,0.007352941176470588
tyler-v,angela-chou,1,0.007352941176470588
tyler-v,anna5,1,0.007352941176470588
tyler-v,audrey-nieh,1,0.007352941176470588
tyler-v,beau-lebens,1,0.007352941176470588
tyler-v,ben-fullerton,1,0.007352941176470588
tyler-v,brad-kay,1,0.007352941176470588
tyler-v,bre-lambert,1,0.007352941176470588
tyler-v,brian-harris,1,0.007352941176470588
tyler-v,brian-rue,1,0.007352941176470588
tyler-v,brian65,1,0.007352941176470588
tyler-v,burt-herman,1,0.007352941176470588
tyler-v,cap-watkins,1,0.007352941176470588
