Included,userid,userid_y,category,USLR,SLR
9,mohit-santram,gregory-paige,WT-MFN,0.006109979633401222,0.0027675276752767526
10,mohit-santram,ken-greenberg,WT-MFN,0.004073319755600814,0.0027675276752767526
1,mplstv,eric-petersen,WT-MFN,0.2650273224043716,0.2390998593530239
2,mplstv,conner-mccall,WT-MFN,0.26229508196721313,0.24613220815752462
3,mplstv,e-radicator,WT-MFN,0.21311475409836064,0.17440225035161744
4,mplstv,chase-turner,WT-MFN,0.17759562841530055,0.1940928270042194
5,mplstv,krista-s1,WT-MFN,0.13934426229508196,0.1617440225035162
6,mplstv,courtney-thomas,WT-MFN,0.1284153005464481,0.09845288326300984
7,mplstv,tom-elko,WT-MFN,0.09562841530054644,0.0759493670886076
8,mplstv,curtis-smith,WT-MFN,0.0273224043715847,0.014064697609001406
9,mplstv,steve-garguilo,WT-MFN,0.00546448087431694,0.0028129395218002813
10,mplstv,danny-nordlund,WT-MFN,0.00546448087431694,0.0028129395218002813
1,nan-palmero,jason-scott,WT-MFN,0.026402640264026403,0.010566762728146013
2,nan-palmero,ben-cheney,WT-MFN,0.026402640264026403,0.010086455331412104
3,nan-palmero,myles-kleeger,WT-MFN,0.01155115511551155,0.005283381364073006
4,nan-palmero,vincent-young,WT-MFN,0.01155115511551155,0.0033621517771373678
5,nan-palmero,richard-grote,WT-MFN,0.01155115511551155,0.004322766570605188
6,nan-palmero,ben-shepherd,WT-MFN,0.00825082508250825,0.0038424591738712775
7,nan-palmero,gavin,WT-MFN,0.006600660066006601,0.002881844380403458
8,nan-palmero,tommaso-baldovino,WT-MFN,0.0049504950495049506,0.001440922190201729
9,nan-palmero,ken-slater,WT-MFN,0.0049504950495049506,0.0019212295869356388
10,nan-palmero,steve-kinney,WT-MFN,0.0033003300330033004,0.0009606147934678194
1,nate-bolt,jasmine-clark,WT-MFN,0.05091649694501019,0.03048264182895851
2,nate-bolt,jason-scott,WT-MFN,0.032586558044806514,0.02201524132091448
3,nate-bolt,richard-grote,WT-MFN,0.02240325865580448,0.01100762066045724
4,nate-bolt,pedro-silva,WT-MFN,0.020366598778004074,0.011854360711261643
5,nate-bolt,myles-kleeger,WT-MFN,0.018329938900203666,0.011854360711261643
6,nate-bolt,ben-shepherd,WT-MFN,0.014256619144602852,0.01100762066045724
7,nate-bolt,rusty-walters,WT-MFN,0.008146639511201629,0.004233700254022015
8,nate-bolt,lois-ardito,WT-MFN,0.006109979633401222,0.002540220152413209
9,nate-bolt,stacy-lambe,WT-MFN,0.006109979633401222,0.003386960203217612
10,nate-bolt,rajesh-banik,WT-MFN,0.006109979633401222,0.002540220152413209
1,nate-folkert,jerseybred323,WT-MFN,0.032388663967611336,0.02862944162436548
2,nate-folkert,matthew-tilleard,WT-MFN,0.02631578947368421,0.02030456852791878
3,nate-folkert,vincent-young,WT-MFN,0.012955465587044534,0.007918781725888325
4,nate-folkert,jason-scott,WT-MFN,0.010121457489878543,0.010355329949238578
5,nate-folkert,katie-harrigan,WT-MFN,0.006477732793522267,0.004467005076142132
6,nate-folkert,dennis-mink,WT-MFN,0.0024291497975708503,0.0014213197969543147
7,nate-folkert,mona-hinnen,WT-MFN,0.0012145748987854252,0.0006091370558375635
8,nate-folkert,tommaso-baldovino,WT-MFN,0.0012145748987854252,0.0006091370558375635
9,nate-folkert,danny-l,WT-MFN,0.0012145748987854252,0.0008121827411167512
10,nate-folkert,anne-herngaard,WT-MFN,0.0008097165991902834,0.0004060913705583756
1,nathan-folkman,jason-scott,WT-MFN,0.0628099173553719,0.0340201245807379
2,nathan-folkman,vincent-young,WT-MFN,0.05289256198347107,0.019166267369429803
3,nathan-folkman,doug-petkanics,WT-MFN,0.03636363636363636,0.03545759463344514
4,nathan-folkman,steve-kinney,WT-MFN,0.03140495867768595,0.014374700527072353
5,nathan-folkman,myles-kleeger,WT-MFN,0.02975206611570248,0.011499760421657882
6,nathan-folkman,ben-shepherd,WT-MFN,0.01487603305785124,0.006708193579300431
7,nathan-folkman,rajesh-banik,WT-MFN,0.011570247933884297,0.0033540967896502154
8,nathan-folkman,rusty-walters,WT-MFN,0.009917355371900827,0.0028749401054144704
9,nathan-folkman,ken-slater,WT-MFN,0.006611570247933884,0.004791566842357451
10,nathan-folkman,lois-ardito,WT-MFN,0.003305785123966942,0.0023957834211787254
1,nick-bilton,steve-kinney,WT-MFN,0.04878048780487805,0.034703196347031964
2,nick-bilton,doug-petkanics,WT-MFN,0.043151969981238276,0.0319634703196347
3,nick-bilton,myles-kleeger,WT-MFN,0.024390243902439025,0.0136986301369863
4,nick-bilton,rajesh-banik,WT-MFN,0.016885553470919325,0.0091324200913242
5,nick-bilton,rusty-walters,WT-MFN,0.0075046904315197,0.0045662100456621
6,nick-bilton,ben-shepherd,WT-MFN,0.0075046904315197,0.0073059360730593605
7,nick-bilton,jasmine-clark,WT-MFN,0.005628517823639775,0.005479452054794521
8,nick-bilton,azin-ashourvan,WT-MFN,0.00375234521575985,0.0036529680365296802
9,nick-bilton,tommaso-baldovino,WT-MFN,0.00375234521575985,0.0018264840182648401
10,nick-bilton,ken-slater,WT-MFN,0.00375234521575985,0.0036529680365296802
1,nick-douglas,doug-petkanics,WT-MFN,0.051075268817204304,0.03698224852071006
2,nick-douglas,vincent-young,WT-MFN,0.04704301075268817,0.034023668639053255
3,nick-douglas,steve-kinney,WT-MFN,0.030913978494623656,0.020710059171597635
4,nick-douglas,myles-kleeger,WT-MFN,0.012096774193548387,0.010355029585798817
5,nick-douglas,rajesh-banik,WT-MFN,0.010752688172043012,0.0073964497041420114
6,nick-douglas,ben-shepherd,WT-MFN,0.009408602150537635,0.008875739644970414
7,nick-douglas,tim-bounds,WT-MFN,0.008064516129032258,0.011094674556213017
8,nick-douglas,rusty-walters,WT-MFN,0.006720430107526882,0.0036982248520710057
9,nick-douglas,tommaso-baldovino,WT-MFN,0.006720430107526882,0.0036982248520710057
10,nick-douglas,patrice-ricard,WT-MFN,0.005376344086021506,0.0029585798816568047
1,nico-lumma,markus-stein,WT-MFN,0.06855791962174941,0.06076134699853587
2,nico-lumma,sebastian-hack,WT-MFN,0.037825059101654845,0.017569546120058566
3,nico-lumma,jan-philipp-jacobsen,WT-MFN,0.018912529550827423,0.012445095168374817
4,nico-lumma,derbenni,WT-MFN,0.014184397163120567,0.004392386530014641
5,nico-lumma,thomas-niepraschk,WT-MFN,0.01182033096926714,0.004392386530014641
6,nico-lumma,yoav-lurie,WT-MFN,0.0070921985815602835,0.0036603221083455345
7,nico-lumma,julie-nathan,WT-MFN,0.0070921985815602835,0.004392386530014641
8,nico-lumma,dennis-oderwald,WT-MFN,0.004728132387706856,0.0036603221083455345
9,nico-lumma,james-harris5,WT-MFN,0.004728132387706856,0.0014641288433382138
10,nico-lumma,christian-schreiber,WT-MFN,0.004728132387706856,0.0021961932650073207
1,nicole-dcruz,frederic-morin,WT-MFN,0.08659217877094973,0.08558558558558559
2,nicole-dcruz,daniel-hritzkiv,WT-MFN,0.06424581005586592,0.03265765765765766
3,nicole-dcruz,brian-rosevear,WT-MFN,0.04748603351955307,0.04617117117117117
4,nicole-dcruz,ryan-alafriz,WT-MFN,0.030726256983240222,0.02927927927927928
5,nicole-dcruz,corey-tyhurst,WT-MFN,0.0223463687150838,0.019144144144144143
6,nicole-dcruz,richard-weiser,WT-MFN,0.01675977653631285,0.02364864864864865
7,nicole-dcruz,ralph-mercer,WT-MFN,0.013966480446927373,0.006756756756756757
8,nicole-dcruz,athmika-punja,WT-MFN,0.013966480446927373,0.009009009009009009
9,nicole-dcruz,brad-dyment,WT-MFN,0.013966480446927373,0.00563063063063063
10,nicole-dcruz,stephanie-yung,WT-MFN,0.008379888268156424,0.00563063063063063
1,octavio-maron,karen-caetano,WT-MFN,0.049723756906077346,0.022762951334379906
2,octavio-maron,leandro-peralta,WT-MFN,0.0423572744014733,0.0141287284144427
3,octavio-maron,marcelo-marqueti,WT-MFN,0.02578268876611418,0.01609105180533752
4,octavio-maron,gustavo-lima,WT-MFN,0.014732965009208104,0.009811616954474097
5,octavio-maron,eduardo-otubo,WT-MFN,0.01289134438305709,0.005494505494505495
6,octavio-maron,rina-noronha,WT-MFN,0.01289134438305709,0.005494505494505495
7,octavio-maron,greco-de-luca,WT-MFN,0.011049723756906077,0.002354788069073783
8,octavio-maron,fabricio-silveira,WT-MFN,0.011049723756906077,0.003924646781789639
9,octavio-maron,rafael-azevedo,WT-MFN,0.007366482504604052,0.0015698587127158557
10,octavio-maron,marcelo-camargo,WT-MFN,0.007366482504604052,0.003924646781789639
1,owen-thomas,jt-archie,WT-MFN,0.04357798165137615,0.009159697331740343
2,owen-thomas,jasmine-clark,WT-MFN,0.02522935779816514,0.005177220230983672
3,owen-thomas,sonya-safro,WT-MFN,0.016055045871559634,0.0027877339705296694
4,owen-thomas,pedro-silva,WT-MFN,0.013761467889908258,0.0035842293906810036
5,owen-thomas,rusty-walters,WT-MFN,0.009174311926605505,0.0015929908403026682
6,owen-thomas,hans-christian-berge,WT-MFN,0.009174311926605505,0.001991238550378335
7,owen-thomas,guy-murray,WT-MFN,0.009174311926605505,0.0015929908403026682
8,owen-thomas,stacy-lambe,WT-MFN,0.006880733944954129,0.001991238550378335
9,owen-thomas,ken-slater,WT-MFN,0.0045871559633027525,0.0007964954201513341
10,owen-thomas,deonne-castaneda,WT-MFN,0.0045871559633027525,0.001991238550378335
1,patrick-simkins,virginia-ivey,WT-MFN,0.11643835616438356,0.06294706723891273
2,patrick-simkins,emily-eldridge,WT-MFN,0.08561643835616438,0.19599427753934193
3,patrick-simkins,nick-sr,WT-MFN,0.023972602739726026,0.01430615164520744
4,patrick-simkins,gina-hughes,WT-MFN,0.023972602739726026,0.012875536480686695
5,patrick-simkins,jon-rohan9,WT-MFN,0.017123287671232876,0.008583690987124463
6,patrick-simkins,richard-grote,WT-MFN,0.010273972602739725,0.005722460658082976
7,patrick-simkins,brett-rothenberg,WT-MFN,0.010273972602739725,0.005722460658082976
8,patrick-simkins,robert-davis0,WT-MFN,0.00684931506849315,0.002861230329041488
9,patrick-simkins,ken-slater,WT-MFN,0.00684931506849315,0.002861230329041488
10,patrick-simkins,jason-long,WT-MFN,0.00684931506849315,0.005722460658082976
1,paul-stamatiou,jason-scott,WT-MFN,0.022988505747126436,0.012627781118460614
2,paul-stamatiou,jasmine-clark,WT-MFN,0.021346469622331693,0.012026458208057728
3,paul-stamatiou,ben-shepherd,WT-MFN,0.016420361247947456,0.0072158749248346366
4,paul-stamatiou,ben-cheney,WT-MFN,0.011494252873563218,0.004209260372820205
5,paul-stamatiou,pedro-silva,WT-MFN,0.011494252873563218,0.006013229104028864
6,paul-stamatiou,richard-grote,WT-MFN,0.011494252873563218,0.004810583283223091
7,paul-stamatiou,gavin,WT-MFN,0.011494252873563218,0.010823812387251955
8,paul-stamatiou,myles-kleeger,WT-MFN,0.008210180623973728,0.0036079374624173183
9,paul-stamatiou,rusty-walters,WT-MFN,0.0049261083743842365,0.0018039687312086591
10,paul-stamatiou,hans-christian-berge,WT-MFN,0.0049261083743842365,0.0024052916416115455
1,paull-young,vincent-young,WT-MFN,0.05357142857142857,0.024716786817713696
2,paull-young,myles-kleeger,WT-MFN,0.04081632653061224,0.024716786817713696
3,paull-young,rajesh-banik,WT-MFN,0.02040816326530612,0.008238928939237899
4,paull-young,ben-shepherd,WT-MFN,0.017857142857142856,0.012358393408856848
5,paull-young,ken-slater,WT-MFN,0.015306122448979591,0.008238928939237899
6,paull-young,gregory-paige,WT-MFN,0.015306122448979591,0.010298661174047374
7,paull-young,kent-kanouse,WT-MFN,0.00510204081632653,0.003089598352214212
8,paull-young,rusty-walters,WT-MFN,0.00510204081632653,0.003089598352214212
9,paull-young,tommaso-baldovino,WT-MFN,0.00510204081632653,0.0020597322348094747
10,paull-young,ken-greenberg,WT-MFN,0.00510204081632653,0.0020597322348094747
1,peter-cortez,jill-nussbaum,WT-MFN,0.06060606060606061,0.0297951582867784
2,peter-cortez,vincent-young,WT-MFN,0.05128205128205128,0.027932960893854747
3,peter-cortez,lindsay-robertson,WT-MFN,0.04895104895104895,0.021415270018621976
4,peter-cortez,jay-geneske,WT-MFN,0.04195804195804196,0.025139664804469275
5,peter-cortez,jim-chesters,WT-MFN,0.039627039627039624,0.017690875232774673
6,peter-cortez,katie-harrigan,WT-MFN,0.030303030303030304,0.017690875232774673
7,peter-cortez,allison-mui,WT-MFN,0.027972027972027972,0.01303538175046555
8,peter-cortez,virginia-ivey,WT-MFN,0.023310023310023312,0.0111731843575419
9,peter-cortez,myles-kleeger,WT-MFN,0.013986013986013986,0.0074487895716946
10,peter-cortez,tommaso-baldovino,WT-MFN,0.009324009324009324,0.0037243947858473
1,phaedra-riley,lindsay-robertson,WT-MFN,0.047979797979797977,0.03355704697986577
2,phaedra-riley,vincent-young,WT-MFN,0.04292929292929293,0.026845637583892617
3,phaedra-riley,sonya-safro,WT-MFN,0.03282828282828283,0.016778523489932886
4,phaedra-riley,jill-nussbaum,WT-MFN,0.030303030303030304,0.017897091722595078
5,phaedra-riley,katie-harrigan,WT-MFN,0.022727272727272728,0.013422818791946308
6,phaedra-riley,jay-geneske,WT-MFN,0.020202020202020204,0.008948545861297539
7,phaedra-riley,virginia-ivey,WT-MFN,0.015151515151515152,0.007829977628635347
8,phaedra-riley,rusty-walters,WT-MFN,0.012626262626262626,0.006711409395973154
9,phaedra-riley,myles-kleeger,WT-MFN,0.007575757575757576,0.006711409395973154
10,phaedra-riley,gregory-paige,WT-MFN,0.007575757575757576,0.0044742729306487695
1,phil-gillman,vincent-young,WT-MFN,0.057283142389525366,0.018271257905832748
2,phil-gillman,jason-scott,WT-MFN,0.04582651391162029,0.017568517217146872
3,phil-gillman,doug-petkanics,WT-MFN,0.03600654664484452,0.008784258608573436
4,phil-gillman,steve-kinney,WT-MFN,0.031096563011456628,0.010189739985945186
5,phil-gillman,myles-kleeger,WT-MFN,0.024549918166939442,0.007378777231201687
6,phil-gillman,rajesh-banik,WT-MFN,0.019639934533551555,0.004919184820801124
7,phil-gillman,ben-shepherd,WT-MFN,0.011456628477905073,0.004216444132115249
8,phil-gillman,ken-greenberg,WT-MFN,0.009819967266775777,0.004919184820801124
9,phil-gillman,tommaso-baldovino,WT-MFN,0.008183306055646482,0.0017568517217146872
10,phil-gillman,ken-slater,WT-MFN,0.006546644844517185,0.003162333099086437
1,phoebe-e,steve-kinney,WT-MFN,0.04785894206549118,0.02523524379811805
2,phoebe-e,jerseybred323,WT-MFN,0.036523929471032744,0.023096663815226688
3,phoebe-e,doug-petkanics,WT-MFN,0.022670025188916875,0.009409751924721984
4,phoebe-e,myles-kleeger,WT-MFN,0.015113350125944584,0.007271171941830625
5,phoebe-e,ben-shepherd,WT-MFN,0.010075566750629723,0.005560307955517536
6,phoebe-e,rajesh-banik,WT-MFN,0.010075566750629723,0.00427715996578272
7,phoebe-e,rusty-walters,WT-MFN,0.006297229219143577,0.00213857998289136
8,phoebe-e,tommaso-baldovino,WT-MFN,0.005037783375314861,0.001710863986313088
9,phoebe-e,dennis-mink,WT-MFN,0.003778337531486146,0.00213857998289136
10,phoebe-e,stacy-lambe,WT-MFN,0.003778337531486146,0.00213857998289136
1,powen-shiah,jason-scott,WT-MFN,0.013546798029556651,0.008241758241758242
2,powen-shiah,dennis-mink,WT-MFN,0.008620689655172414,0.003663003663003663
3,powen-shiah,steve-kinney,WT-MFN,0.007389162561576354,0.0027472527472527475
4,powen-shiah,ben-cheney,WT-MFN,0.007389162561576354,0.003205128205128205
5,powen-shiah,jasmine-clark,WT-MFN,0.007389162561576354,0.005952380952380952
6,powen-shiah,vincent-young,WT-MFN,0.006157635467980296,0.0027472527472527475
7,powen-shiah,bruce-craig,WT-MFN,0.0049261083743842365,0.0027472527472527475
8,powen-shiah,pedro-silva,WT-MFN,0.0049261083743842365,0.003205128205128205
9,powen-shiah,rusty-walters,WT-MFN,0.0024630541871921183,0.0009157509157509158
10,powen-shiah,lindsay-robertson,WT-MFN,0.0024630541871921183,0.0009157509157509158
1,prashant-agarwal,doug-petkanics,WT-MFN,0.033928571428571426,0.02608695652173913
2,prashant-agarwal,steve-kinney,WT-MFN,0.030357142857142857,0.024154589371980676
3,prashant-agarwal,rajesh-banik,WT-MFN,0.017857142857142856,0.010628019323671498
4,prashant-agarwal,rusty-walters,WT-MFN,0.0125,0.007729468599033816
5,prashant-agarwal,jasmine-clark,WT-MFN,0.0125,0.008695652173913044
6,prashant-agarwal,lois-ardito,WT-MFN,0.010714285714285714,0.008695652173913044
7,prashant-agarwal,myles-kleeger,WT-MFN,0.010714285714285714,0.00966183574879227
8,prashant-agarwal,pedro-silva,WT-MFN,0.008928571428571428,0.007729468599033816
9,prashant-agarwal,tommaso-baldovino,WT-MFN,0.007142857142857143,0.003864734299516908
10,prashant-agarwal,ben-shepherd,WT-MFN,0.007142857142857143,0.005797101449275362
1,rameet-chawla,doug-petkanics,WT-MFN,0.038535645472061654,0.03416557161629435
2,rameet-chawla,myles-kleeger,WT-MFN,0.025048169556840076,0.023653088042049936
3,rameet-chawla,jasmine-clark,WT-MFN,0.019267822736030827,0.01576872536136662
4,rameet-chawla,steve-kinney,WT-MFN,0.017341040462427744,0.01576872536136662
5,rameet-chawla,ben-shepherd,WT-MFN,0.01348747591522158,0.01576872536136662
6,rameet-chawla,rajesh-banik,WT-MFN,0.01348747591522158,0.010512483574244415
7,rameet-chawla,tommaso-baldovino,WT-MFN,0.009633911368015413,0.006570302233902759
8,rameet-chawla,pedro-silva,WT-MFN,0.007707129094412331,0.006570302233902759
9,rameet-chawla,lois-ardito,WT-MFN,0.0038535645472061657,0.002628120893561104
10,rameet-chawla,rusty-walters,WT-MFN,0.0038535645472061657,0.002628120893561104
1,rannie-turingan,ralph-mercer,WT-MFN,0.010101010101010102,0.003813674748025061
2,rannie-turingan,vincent-young,WT-MFN,0.005509641873278237,0.002451648052301825
3,rannie-turingan,ben-shepherd,WT-MFN,0.005509641873278237,0.002724053391446472
4,rannie-turingan,patrice-ricard,WT-MFN,0.004591368227731864,0.0016344320348678834
5,rannie-turingan,steve-kinney,WT-MFN,0.0036730945821854912,0.001089621356578589
6,rannie-turingan,myles-kleeger,WT-MFN,0.0036730945821854912,0.0016344320348678834
7,rannie-turingan,doug-petkanics,WT-MFN,0.0027548209366391185,0.0008172160174339417
8,rannie-turingan,rusty-walters,WT-MFN,0.0018365472910927456,0.0005448106782892945
9,rannie-turingan,alex-bremer,WT-MFN,0.0018365472910927456,0.0005448106782892945
10,rannie-turingan,tommaso-baldovino,WT-MFN,0.0018365472910927456,0.0005448106782892945
1,reid-beels,brittney-hatteberg,WT-MFN,0.06296296296296296,0.029164329781267526
2,reid-beels,burt-rosen,WT-MFN,0.03333333333333333,0.015703869882220976
3,reid-beels,kevin-palmer,WT-MFN,0.018518518518518517,0.0089736399326977
4,reid-beels,jill-nussbaum,WT-MFN,0.016666666666666666,0.007291082445316881
5,reid-beels,tony-santos,WT-MFN,0.016666666666666666,0.005047672462142457
6,reid-beels,patrick-carey,WT-MFN,0.014814814814814815,0.00448681996634885
7,reid-beels,jason-scott,WT-MFN,0.009259259259259259,0.0028042624789680315
8,reid-beels,matt-fernandez,WT-MFN,0.003703703703703704,0.0011217049915872126
9,reid-beels,james-smith,WT-MFN,0.003703703703703704,0.0011217049915872126
10,reid-beels,jarrod-ballou,WT-MFN,0.003703703703703704,0.0011217049915872126
1,renato-valdes-olmos,markies-de_kock,WT-MFN,0.13150684931506848,0.06621226874391431
2,renato-valdes-olmos,corrie-gerritsma,WT-MFN,0.12054794520547946,0.09834469328140215
3,renato-valdes-olmos,adri-munier,WT-MFN,0.038356164383561646,0.024342745861733205
4,renato-valdes-olmos,pieter-b,WT-MFN,0.03287671232876712,0.045764362220058426
5,renato-valdes-olmos,jos-faber,WT-MFN,0.030136986301369864,0.02531645569620253
6,renato-valdes-olmos,hector-muelas,WT-MFN,0.0273972602739726,0.011684518013631937
7,renato-valdes-olmos,alastair-tse,WT-MFN,0.010958904109589041,0.0038948393378773127
8,renato-valdes-olmos,pp-korevaar,WT-MFN,0.010958904109589041,0.0038948393378773127
9,renato-valdes-olmos,oliver-leeuw-de,WT-MFN,0.010958904109589041,0.01557935735150925
10,renato-valdes-olmos,nina-nordbo,WT-MFN,0.00821917808219178,0.006815968841285297
1,ricardo-diaz,rob-gokee,WT-MFN,0.03821656050955414,0.02150065818341378
2,ricardo-diaz,tim-bounds,WT-MFN,0.012738853503184714,0.00614304519526108
3,ricardo-diaz,dennis-mink,WT-MFN,0.008917197452229299,0.00307152259763054
4,ricardo-diaz,ben-shepherd,WT-MFN,0.007643312101910828,0.005265467310223783
5,ricardo-diaz,myles-kleeger,WT-MFN,0.007643312101910828,0.004826678367705134
6,ricardo-diaz,rusty-walters,WT-MFN,0.006369426751592357,0.0026327336551118913
7,ricardo-diaz,rajesh-banik,WT-MFN,0.005095541401273885,0.0017551557700745941
8,ricardo-diaz,doug-petkanics,WT-MFN,0.003821656050955414,0.0026327336551118913
9,ricardo-diaz,kent-kanouse,WT-MFN,0.003821656050955414,0.002193944712593243
10,ricardo-diaz,ken-slater,WT-MFN,0.0025477707006369425,0.0017551557700745941
1,richard-titus,ben-shepherd,WT-MFN,0.017828200972447326,0.013688760806916427
2,richard-titus,steven-g,WT-MFN,0.012965964343598054,0.007204610951008645
3,richard-titus,alex-bremer,WT-MFN,0.009724473257698542,0.004322766570605188
4,richard-titus,jorg-pacher,WT-MFN,0.008103727714748784,0.004322766570605188
5,richard-titus,tony-duckworth,WT-MFN,0.008103727714748784,0.004322766570605188
6,richard-titus,pedro-silva,WT-MFN,0.008103727714748784,0.005763688760806916
7,richard-titus,rusty-walters,WT-MFN,0.006482982171799027,0.0036023054755043226
8,richard-titus,ken-slater,WT-MFN,0.004862236628849271,0.004322766570605188
9,richard-titus,jasmine-clark,WT-MFN,0.004862236628849271,0.004322766570605188
10,richard-titus,rajesh-banik,WT-MFN,0.004862236628849271,0.002161383285302594
1,richie-edquid,mikey-solominow,WT-MFN,0.017582417582417582,0.013404825737265416
2,richie-edquid,kevin-palmer,WT-MFN,0.013186813186813187,0.012064343163538873
3,richie-edquid,jt-archie,WT-MFN,0.01098901098901099,0.013404825737265416
4,richie-edquid,tony-aponte,WT-MFN,0.01098901098901099,0.006702412868632708
5,richie-edquid,tony-santos,WT-MFN,0.008791208791208791,0.00804289544235925
6,richie-edquid,pedro-silva,WT-MFN,0.008791208791208791,0.00804289544235925
7,richie-edquid,mark-fidelman,WT-MFN,0.008791208791208791,0.006702412868632708
8,richie-edquid,richard-grote,WT-MFN,0.008791208791208791,0.005361930294906166
9,richie-edquid,jeffrey-jacobs,WT-MFN,0.006593406593406593,0.004021447721179625
10,richie-edquid,deonne-castaneda,WT-MFN,0.006593406593406593,0.005361930294906166
1,rick-turoczy,brittney-hatteberg,WT-MFN,0.05029585798816568,0.022496371552975326
2,rick-turoczy,jill-nussbaum,WT-MFN,0.038461538461538464,0.015239477503628448
3,rick-turoczy,richard-grote,WT-MFN,0.026627218934911243,0.009433962264150943
4,rick-turoczy,virginia-ivey,WT-MFN,0.01775147928994083,0.013788098693759071
5,rick-turoczy,ben-shepherd,WT-MFN,0.014792899408284023,0.005805515239477504
6,rick-turoczy,myles-kleeger,WT-MFN,0.014792899408284023,0.0050798258345428155
7,rick-turoczy,ken-slater,WT-MFN,0.011834319526627219,0.0050798258345428155
8,rick-turoczy,brian-ardinger,WT-MFN,0.008875739644970414,0.005805515239477504
9,rick-turoczy,tony-santos,WT-MFN,0.008875739644970414,0.0021770682148040637
10,rick-turoczy,reed-lauber,WT-MFN,0.005917159763313609,0.001451378809869376
1,rick-webb,jason-scott,WT-MFN,0.05232558139534884,0.0344954128440367
2,rick-webb,jill-nussbaum,WT-MFN,0.03391472868217054,0.02055045871559633
3,rick-webb,shane-solar-doherty,WT-MFN,0.02810077519379845,0.012477064220183486
4,rick-webb,vincent-young,WT-MFN,0.018410852713178296,0.007706422018348624
5,rick-webb,dennis-mink,WT-MFN,0.007751937984496124,0.0033027522935779817
6,rick-webb,matt-alex,WT-MFN,0.006782945736434108,0.003669724770642202
7,rick-webb,katie-harrigan,WT-MFN,0.006782945736434108,0.0029357798165137615
8,rick-webb,katy-tafoya,WT-MFN,0.0029069767441860465,0.002568807339449541
9,rick-webb,mona-hinnen,WT-MFN,0.001937984496124031,0.0011009174311926607
10,rick-webb,kent-kanouse,WT-MFN,0.001937984496124031,0.0011009174311926607
1,rick-wion,jason-scott,WT-MFN,0.009345794392523364,0.005388414907947912
2,rick-wion,gavin,WT-MFN,0.009345794392523364,0.00449034575662326
3,rick-wion,vincent-young,WT-MFN,0.007009345794392523,0.003592276605298608
4,rick-wion,myles-kleeger,WT-MFN,0.005841121495327103,0.003592276605298608
5,rick-wion,stacy-lambe,WT-MFN,0.004672897196261682,0.002694207453973956
6,rick-wion,ken-slater,WT-MFN,0.004672897196261682,0.00224517287831163
7,rick-wion,steve-kinney,WT-MFN,0.0035046728971962616,0.001347103726986978
8,rick-wion,bruce-craig,WT-MFN,0.0035046728971962616,0.002694207453973956
9,rick-wion,richard-grote,WT-MFN,0.0035046728971962616,0.001347103726986978
10,rick-wion,dennis-mink,WT-MFN,0.002336448598130841,0.000898069151324652
1,ricky-engelberg,ben-shepherd,WT-MFN,0.014727540500736377,0.009882643607164917
2,ricky-engelberg,myles-kleeger,WT-MFN,0.013254786450662739,0.008029647930821495
3,ricky-engelberg,vincent-young,WT-MFN,0.011782032400589101,0.006176652254478073
4,ricky-engelberg,tim-bounds,WT-MFN,0.010309278350515464,0.005558987029030266
5,ricky-engelberg,stacy-lambe,WT-MFN,0.007363770250368188,0.004941321803582459
6,ricky-engelberg,ken-slater,WT-MFN,0.007363770250368188,0.004941321803582459
7,ricky-engelberg,rusty-walters,WT-MFN,0.004418262150220913,0.0024706609017912293
8,ricky-engelberg,steve-kinney,WT-MFN,0.0029455081001472753,0.0012353304508956147
9,ricky-engelberg,pedro-silva,WT-MFN,0.0029455081001472753,0.0030883261272390363
10,ricky-engelberg,jasmine-clark,WT-MFN,0.0029455081001472753,0.0030883261272390363
1,ritwik-dey,jay-geneske,WT-MFN,0.06702412868632708,0.023809523809523808
2,ritwik-dey,vincent-young,WT-MFN,0.05630026809651475,0.022893772893772892
3,ritwik-dey,allison-mui,WT-MFN,0.04825737265415549,0.018315018315018316
4,ritwik-dey,jill-nussbaum,WT-MFN,0.032171581769437,0.028388278388278388
5,ritwik-dey,sonya-safro,WT-MFN,0.029490616621983913,0.01098901098901099
6,ritwik-dey,jim-chesters,WT-MFN,0.02680965147453083,0.009157509157509158
7,ritwik-dey,lindsay-robertson,WT-MFN,0.02680965147453083,0.010073260073260074
8,ritwik-dey,rajesh-banik,WT-MFN,0.01876675603217158,0.007326007326007326
9,ritwik-dey,myles-kleeger,WT-MFN,0.0160857908847185,0.005494505494505495
10,ritwik-dey,katie-harrigan,WT-MFN,0.013404825737265416,0.004578754578754579
1,rob-fishman,doug-petkanics,WT-MFN,0.0473186119873817,0.03325020781379884
2,rob-fishman,steve-kinney,WT-MFN,0.022082018927444796,0.01828761429758936
3,rob-fishman,rajesh-banik,WT-MFN,0.01892744479495268,0.00997506234413965
4,rob-fishman,myles-kleeger,WT-MFN,0.014195583596214511,0.00997506234413965
5,rob-fishman,jasmine-clark,WT-MFN,0.006309148264984227,0.004987531172069825
6,rob-fishman,tommaso-baldovino,WT-MFN,0.00473186119873817,0.0024937655860349127
7,rob-fishman,ben-shepherd,WT-MFN,0.00473186119873817,0.004156275976724855
8,rob-fishman,ken-slater,WT-MFN,0.00473186119873817,0.004156275976724855
9,rob-fishman,matt-petty,WT-MFN,0.0031545741324921135,0.0016625103906899418
