,userid_x,ego_info,LZ_entropy,Pi,CCE_alters_sr,CCE_ego_alters_sr,Pi_alters_sr,Pi_ego_alters_sr
13920,vivian-macedo,6.584962500721156,3.7547793120244273,0.6742472366173635,8.165707016578287,3.750399013331963,0.1279883838042712,0.6746950150582461
13921,vivian9,6.066089190457772,4.658173703305344,0.4640773797193602,,4.658173703305344,,0.4640773797193602
13922,vj-karunamurthy,6.475733430966398,5.6254030857877115,0.3037579240310323,7.670245440039727,6.766994902938107,-0.12591798370436666,0.04449571778616142
13923,vlad-a,5.169925001442312,2.930943077789815,0.7133501351706386,,2.9309430777898147,,0.7133501351706386
13924,vlad-ciurca,6.22881869049588,4.0628975758754775,0.6039907841120127,,4.0628975758754775,,0.6039907841120128
13925,vlad-sitnikov,6.965784284662087,3.1805622437916976,0.7530271625765513,8.232684408199116,3.15305363773897,0.22327160934477985,0.7554765654425183
13926,vlad-stan,7.247927513443585,4.892890865431263,0.5221560034925228,9.096078256917037,4.8948501198265255,-0.1312226252002968,0.5219192929149851
13927,vladan-rysavy,6.658211482751795,4.2519944724161265,0.589434253179845,9.052529094550515,4.261550211400971,-0.14883018171153967,0.5883094724122967
13928,vladimir-anatoly,7.0,5.594861521391713,0.3927758462884104,,5.594861521391713,,0.3927758462884104
13929,vladimir-mikhnovich,6.491853096329675,3.5143539662972048,0.6974748737528941,,3.5143539662972048,,0.6974748737528941
13930,vladimir-ryzhkov2,4.523561956057013,2.965368668781444,0.65529735850236,8.930007763094519,3.1817474705590247,-0.41821816016144703,0.6231577064369895
13931,vladislav-volkov,2.807354922057604,2.6887218755408675,0.5117350338879678,,2.688721875540867,,0.5117350338879679
13932,volker-wohlfarth,7.294620748891627,4.400932263090013,0.6040548378784925,,4.400932263090013,,0.6040548378784925
13933,vonetta-greene,8.405141463136344,6.408492221882324,0.3996758054734585,9.288276891439834,6.5348722744998025,-0.03391327678126365,0.3846766108892507
13934,voyager_vision,6.087462841250339,4.056870584348864,0.6257000098096489,8.62279736542809,4.046001785718933,-0.04920062179128814,0.6269029756654414
13935,vuk-cosic,6.894817763307944,4.337079590628063,0.6026645878558833,,4.337079590628063,,0.6026645878558833
13936,vulgar-verbalist,7.569855608330948,5.6503607711842525,0.4468669985750554,9.108114100672433,5.687636718380477,-0.0963382928556496,0.4422655104211782
13937,vyshalee-joshi,7.800899899920305,4.656492788996743,0.6027107980193955,9.81194976814206,4.650627605065472,-0.07267174215997978,0.6033042097764281
13938,vysia,5.426264754702098,3.926437267510752,0.5533152008251895,5.695558765027763,3.8951135030596156,0.2585917983691375,0.5578601636897771
13939,wabisabi,4.754887502163468,2.0821622416470733,0.8233223113102047,5.928682650726638,2.2217995205320697,0.3765943348500225,0.8095386057215928
13940,wade,8.066089190457772,5.898878853392036,0.44798733041097405,7.608140500283937,5.638477533326433,0.2319854515198804,0.4780056453338065
13941,wade-burrell,6.965784284662087,3.8371584452207816,0.6538402191548551,,3.8371584452207808,,0.6538402191548552
13942,wade-burris,8.73809225962049,5.116465266733876,0.5918608385349735,9.036993606815916,5.1008647181990145,0.17530545142155846,0.5933206769458231
13943,wade-hammes,6.392317422778761,4.102547221980983,0.6028177506007416,,4.102547221980983,,0.6028177506007416
13944,wafiq-rodzuan,7.266786540694901,5.2214801095518695,0.4946139577161562,8.114704968464341,5.209547963947903,0.07420926087494256,0.49604704201801897
13945,wafu,5.906890595608519,4.092181872716382,0.5645777498860212,,4.092181872716382,,0.5645777498860212
13946,wagner-martins,7.475733430966398,4.427415186503492,0.6115238937503549,,4.427415186503492,,0.6115238937503549
13947,wagner-tamanaha,7.857980995127572,4.7877146155115495,0.5980917623232096,,4.7877146155115495,,0.5980917623232096
13948,wahyu-leksono,7.357552004618084,4.321061529009616,0.5946573635000645,,4.321061529009616,,0.5946573635000645
13949,wai-mon-lie,6.794415866350106,5.0428184883443485,0.4654772424806786,9.661843864763933,5.135805947736996,-0.2791212606937662,0.4527974333702762
13950,wal-bauer,6.357552004618084,3.0426638882902473,0.7300627360080221,,3.0426638882902473,,0.7300627360080221
13951,wally-lee,7.108524456778169,4.605682102889485,0.5602876731543084,6.6008672659577865,4.541622044883192,0.3053028571643808,0.5677404529749535
13952,walter-elly,7.971543553950772,4.131661750082362,0.6724452113239585,8.63739339849333,4.047332947335667,0.1932083616560638,0.6801879940898382
13953,walter-kort,6.6865005271832185,3.2667639474921857,0.7240442152898057,,3.266763947492185,,0.7240442152898058
13954,walter-punsapy,7.693486957499325,5.23496934270496,0.5222437920589992,7.6763720335302725,5.203324551318152,0.22003875417559848,0.525757580988451
13955,walter-vos,5.930737337562887,4.036649795893888,0.6003960651813997,,4.036649795893888,,0.6003960651813997
13956,wan-wan,6.087462841250339,3.2881762224515585,0.701907335017401,4.9320394068617865,3.178496479754777,0.5134264908461534,0.7136272762060848
13957,wandrille-hurbin,6.0,3.673450246507677,0.6451303063873474,,3.673450246507677,,0.6451303063873474
13958,warlach,7.845490050944375,4.84590272516504,0.5913983270515809,9.15589954500157,4.822637112606712,0.07323486661507456,0.5937220879187737
13959,warner-onstine,5.832890014164741,4.285114552073079,0.515465200679225,,4.285114552073079,,0.515465200679225
13960,warren-davies,7.900866807980749,5.531546185243966,0.4992681141499613,,5.531546185243964,,0.4992681141499615
13961,warren-sukernek,8.823367240046235,5.490260698510023,0.5560885835933814,8.563767004431796,5.329779909495554,0.2322305943729907,0.5713644643800729
13962,warren-whitlock,9.084808387804362,6.410317861817418,0.4614430503381698,9.22849460129222,6.2698723731866615,0.14028513477706925,0.4756693852890718
13963,warwick-kay,6.149747119504682,4.431198284153188,0.5206026438231557,,4.431198284153188,,0.5206026438231557
13964,wasin-kachapri,6.882643049361842,3.66230334906767,0.6951473658952636,,3.66230334906767,,0.6951473658952636
13965,wassaf,5.882643049361842,3.1296411595004234,0.6958245484105996,,3.129641159500423,,0.6958245484105996
13966,wassim-hakim,6.149747119504682,2.772816562104884,0.7740056526809362,,2.7728165621048846,,0.7740056526809362
13967,watcharapong-thongpanit,7.918863237274595,6.3809321648768,0.3465085080716239,9.62677080892434,6.401815204921834,-0.17173624552832625,0.3436924084241884
13968,waxmuth,5.78135971352466,4.866264601949907,0.36933139982772295,,4.866264601949907,,0.36933139982772295
13969,wayne-baxter,6.906890595608519,3.9981350729088927,0.6468637824438944,,3.9981350729088927,,0.6468637824438944
13970,wayne-huang,7.820178962415188,5.22132797823673,0.5242475049852962,9.319591545247,5.258143122060528,-0.06295912374725432,0.5201590831933652
13971,wayne-lin,8.247927513443585,5.767300662068727,0.4752027367721153,7.824917221986821,5.534840494249221,0.22322629192478088,0.5009780690507664
13972,wayne-r,9.247927513443585,5.2828361153580525,0.6016409550852893,8.108378880446693,4.8756699938415435,0.3361410730846792,0.6369580999166989
13973,wayne-sang,7.434628227636725,5.0255951710013065,0.5295489441021429,8.374508452810327,5.017375087096698,0.06031421838110096,0.5304899215268175
13974,wayne-stanford,5.129283016944966,3.5222084936752367,0.5923513531913946,,3.5222084936752363,,0.5923513531913948
13975,wayne-sutton,9.303780748177102,4.9122263110214925,0.6465191176715545,7.917386167388978,4.485217403512603,0.3812234182178419,0.6814379338440889
13976,waynn-lue,8.721099188707186,6.127272944089402,0.4685368742883475,7.9775412064923525,5.8972845851775775,0.25905537064623696,0.4926427610002549
13977,weboo,5.426264754702098,2.324421617424559,0.7848671336350929,9.390458281118443,2.3326853829370084,-0.2811634783507669,0.7839665744252973
13978,websenat-on-tour,7.219168520462161,3.3672224738657603,0.7307783890429161,,3.3672224738657603,,0.7307783890429161
13979,webster-montego,8.330916878114618,5.9566414878568725,0.4682255854522903,8.815211422199184,5.939875755976384,0.10765233170206223,0.4700582809161287
13980,wede-usman,8.965784284662087,6.1170745315479635,0.4712944028634934,8.88729533962353,5.843317514115957,0.1434326732207416,0.4998120081311837
13981,wellington-pereti,6.700439718141092,4.487511242963672,0.5466915704167846,,4.487511242963672,,0.5466915704167846
13982,wellington-wong,8.791162888555018,6.309029389249298,0.4554482613055864,9.118894943979225,6.272729592282058,0.1198790810906994,0.4592639910105685
13983,wences-sanz,6.303780748177103,5.683567938626608,0.2541138746387026,,5.683567938626608,,0.2541138746387026
13984,wendy-chu,7.876516946564999,5.038408168284339,0.5542780555733791,7.759199050154789,4.918053877194674,0.23136417836299464,0.5670392323216634
13985,wendy-rees,8.055282435501189,3.006191341571136,0.7932547628640123,,3.006191341571136,,0.7932547628640123
13986,wendy-schumer,7.409390936137702,5.0879853097047665,0.509791904983029,,5.0879853097047665,,0.509791904983029
13987,wendy-staats,8.442943495848729,6.1002486072155895,0.4485145400167109,9.670775688665065,6.096118909512477,-0.05727587344622801,0.4489751728472172
13988,wendy-w,8.174925682500678,5.105685207926097,0.5650505700568756,9.13134313568716,5.042033556281831,0.07679192043084529,0.5715034298437127
13989,werner-vogels,8.49585502688717,5.1263484761962665,0.5770195754026715,6.984012393053186,4.5395462564065925,0.3852246374418659,0.633372368807124
13990,wes-adams,8.312882955284355,6.400160907024086,0.3895163626129043,8.130174342680096,6.069663983165543,0.1574446638192962,0.4289832792809841
13991,wes-grubbs,6.820178962415188,5.597395743643298,0.3665528166429419,9.701710295862576,6.020521441749157,-0.3156087157735066,0.299781656960809
13992,wes-r,7.94251450533924,5.882172539478999,0.4459183754235084,9.80264590953689,5.8791689658044834,-0.1297537764197113,0.446271145230165
13993,wes-rollend,7.857980995127572,6.090975301543738,0.3930767258670936,9.344021623721801,6.482306848051943,-0.1234794424752104,0.3419826230343032
13994,wes-schauble,6.285402218862249,3.5911151210497056,0.6484672215646279,7.779989837165622,3.611073672276544,-0.03286963886188088,0.6460997937917827
13995,wesley-hill,7.139551352398794,6.046100108478598,0.3134554826694377,8.111363967119388,6.571715317188625,-0.08959379180381137,0.22672263009963595
13996,wessel-van-rensburg,6.727920454563199,4.94742687419851,0.4891554254817967,7.751510491356893,4.932937111470516,0.0011163770945804648,0.4910443806647223
13997,wheres-grover,7.569855608330948,4.154791041106156,0.6578623600410441,9.785161619185436,4.152512832484823,-0.049289915213331065,0.6580818715000842
13998,whisha-schn,4.247927513443585,2.6448763860933666,0.7001699257879355,,2.6448763860933666,,0.7001699257879355
13999,whitney-jefferson,8.562242424221072,6.3576130727880775,0.4286565166717796,6.6233992770964205,5.60088862146225,0.398792720465156,0.5106656393862811
14000,whitney-lawson,7.022367813028454,6.077215826752798,0.29252975640797235,7.776059456152916,6.60627172405152,-0.061938459332163465,0.20031684659327914
14001,whitney-leigh-ball,5.523561956057013,4.244031820112848,0.4867806056989051,,4.244031820112848,,0.4867806056989052
14002,whitney-mcnamara,6.918863237274595,4.744100027599218,0.547571628639878,8.805648416263768,4.786727951681913,-0.07442386133592395,0.5425864140649069
14003,whitney-turland,5.930737337562887,3.954397484578808,0.5996313103659017,,3.954397484578808,,0.5996313103659017
14004,whitney6,8.86418614465428,5.912401092779517,0.5065590619213957,7.117706229330438,5.3401099541092165,0.3813874273805852,0.5629056713572046
14005,whole-wheat-toast,5.321928094887363,4.6704582167976865,0.3435019113100136,,4.670458216797685,,0.34350191131001384
14006,whopper,5.426264754702098,2.4707016220489364,0.7678712295599773,7.344634426383678,2.46415892298647,-0.005433632207673997,0.7685977919957601
14007,wickednoize,8.118941072723507,5.393307105363592,0.5525352944216483,6.9314701786535835,5.3836391640767385,0.3936210861962157,0.5534884466186433
14008,wijnand-van-der-waal,6.554588851677638,3.6873492668957435,0.6821031450383978,,3.6873492668957435,,0.6821031450383978
14009,wiktor-gworek,6.129283016944966,4.234866573027016,0.5502882604132779,,4.234866573027015,,0.5502882604132779
14010,wil-stephens,7.960001932068081,5.841184666651348,0.4454096330696938,7.7634248144119695,5.738016429560979,0.19320373287937456,0.4575985846482301
14011,wilco-verdoold,8.179909090014934,4.819044625078379,0.6129992020194595,7.437498793268803,4.804135074079535,0.3470636317347015,0.6144015094927983
14012,wilco-yeung,7.546894459887636,5.769485498019076,0.4208591590255489,,5.769485498019076,,0.4208591590255489
14013,wilf-eddings,5.727920454563199,3.329385849785115,0.6755478773281735,,3.329385849785115,,0.6755478773281735
14014,wilfried-schobeiri,7.118941072723508,5.201881479476731,0.4694413754266778,8.432351996409361,5.290362648784992,-0.07425922597465541,0.4579726492664191
14015,will-aldrich,7.434628227636725,4.238153305323999,0.6226283723416778,8.912469698329877,4.231742276956321,-0.0321005991241057,0.6233088444018714
14016,will-anfeldt,7.459431618637297,4.1440385123416785,0.6440280325134159,10.656228374134919,4.204239220564313,-0.2062854182169904,0.6379094348266133
14017,will-asrari,8.353146825498083,3.2697419031788737,0.7789029562325915,9.379292123784277,3.258413792314533,0.243642091863675,0.7797636312483525
14018,will-charczuk,7.672425341971495,5.830589834627062,0.42263201188933214,6.315712426991584,5.4584241647710785,0.3601054363677404,0.4686833633679876
14019,will-cocks,7.954196310386875,4.983889450489956,0.5794976467616691,8.796999495667864,4.954637726604174,0.13599027647616604,0.5824260308367379
14020,will-dean,6.357552004618084,3.8321472319468826,0.6455371141898506,9.74888975544733,3.8671122053446334,-0.2094995217537029,0.6416596862241271
14021,will-devine,7.960001932068081,4.20094517328309,0.6745060235829572,8.860979969650053,4.178087071748417,0.19366574950593074,0.6765528167203306
14022,will-eagle,6.658211482751795,3.6322842992917317,0.6689320525104253,,3.6322842992917317,,0.6689320525104253
14023,will-francis,6.22881869049588,5.478754679577,0.2941354457582598,9.363867783908367,6.2105695591405405,-0.38789439718170027,0.13585850720005346
14024,will-hawkins,6.3750394313469245,5.136088660798934,0.3966723725401973,7.42733173334369,5.4853509670569,-0.07650319249402816,0.3396664133904877
14025,will-hodge,6.149747119504682,4.537161339802778,0.4850629692196404,,4.537161339802778,,0.4850629692196404
14026,will-kenworthy,9.019590728357882,5.420906272256215,0.5925572021379256,9.06651479055644,5.417015377358432,0.24228825257873304,0.5928969362745079
14027,will-kneip,4.523561956057013,3.9785599423852855,0.377932708972186,7.705212209969453,5.524534757415498,-0.3899401813128565,-0.07591777691664442
14028,will-lam,7.94251450533924,5.276996495135856,0.5338572464576052,8.394238428757781,5.2039115726246745,0.15308143445722586,0.5416317179300333
14029,will-mosher,7.400879436282184,4.831240635565958,0.5662017965443956,8.245329361358749,4.787230732640995,0.1334613547489846,0.5709548193045539
14030,will-oatley,7.169925001442312,4.8951885296119135,0.5337825595057119,9.82922510905073,4.895360635427911,-0.1931347704558085,0.5337624469537124
14031,will-oneill,5.247927513443585,3.95372075057464,0.5283016088235453,,3.95372075057464,,0.5283016088235453
14032,will-palmeri,6.303780748177103,5.467311867950661,0.311841858386975,9.426864556576804,6.890130619517086,-0.3789111177983388,-0.032590445589166274
14033,will-pierce,7.118941072723508,4.163262129654968,0.6325453131838926,,4.163262129654969,,0.6325453131838926
14034,will-prestes,7.312882955284356,5.217561996995961,0.4894901583335325,9.773553174460902,5.279612925749967,-0.1996118358355314,0.4819040360385481
14035,will-riemer,6.22881869049588,3.939561067811205,0.6365717607661706,,3.939561067811206,,0.6365717607661705
14036,will-rose,6.392317422778761,4.069898318449593,0.6096554964950084,,4.069898318449593,,0.6096554964950084
14037,will-smidlein,4.857980995127572,4.044238067084071,0.4290666491732108,,4.044238067084071,,0.4290666491732108
14038,will-taylor,5.392317422778761,3.697299747366545,0.5721695673068692,,3.6972997473665448,,0.5721695673068692
14039,will-tucker,6.754887502163468,5.687439212927853,0.3306721651351751,,5.687439212927853,,0.3306721651351751
14040,will-worth,6.643856189774724,4.717170425630556,0.5209162434401594,,4.717170425630556,,0.5209162434401594
14041,willem-bult,8.022367813028454,6.649285856480974,0.3159738515842812,8.457607334134554,6.536318838549082,-0.006337234709732725,0.33136064894967643
14042,willem-spork,6.459431618637297,3.4188335160817465,0.7062626006920502,8.771556394305481,3.420668612460076,-0.015636691332129478,0.7060778043389314
14043,willem-spruijt,7.189824558880018,5.05603586435689,0.5076468418187589,,5.056035864356892,,0.5076468418187586
14044,willemijn-prins,7.467605550082998,3.972409257133689,0.6719545927791807,,3.972409257133689,,0.6719545927791807
14045,william-behrendt,7.894817763307944,3.1951235217979868,0.7689842108967768,8.571042440275527,3.1909824826361213,0.2591777102937499,0.7693238722685886
14046,william-beutler,8.700439718141093,4.045569227141199,0.6930889304488894,7.8323552884038925,3.780617417559145,0.3269994646515897,0.7160536853101129
14047,william-carr,6.672425341971495,4.2646717453440015,0.6084968704131248,6.996924160318719,4.39551477531572,0.2693867215911594,0.5939889762665763
14048,william-carter,8.184875342908283,5.008643371397081,0.5882118943744945,9.275199998456467,4.950137917384341,0.10066052025641432,0.5938805480811911
14049,william-charnock7,6.303780748177103,4.728261725508262,0.4848416252301648,8.56816208649714,4.931846254632901,-0.18726261908345695,0.4560361652918594
14050,william-couch,7.754887502163468,5.9036040805984875,0.4104917164588144,7.20359165067142,5.8140800614190855,0.2314704295996492,0.4218682049905815
14051,william-gruger,8.149747119504681,4.968580262044647,0.583909577740394,8.353511955507672,4.8002793918935405,0.2049792640475652,0.6005314956403947
14052,william-ingalls,7.169925001442312,4.037559707492797,0.6444204905151519,,4.037559707492797,,0.6444204905151519
14053,william-kelly,8.447083226209653,5.427321148870533,0.539239870413798,8.813147432896043,5.32678025997391,0.14609799551497096,0.5494213394987483
14054,william-peng,8.233619676759702,5.647939203381977,0.5178557951851509,6.861593055936156,5.236155102650526,0.38831598806571016,0.5595930599113501
14055,william-pitcher,4.584962500721156,4.206435556800404,0.30092672334389764,,4.206435556800404,,0.30092672334389764
14056,william-prah,5.459431618637297,2.82020800604786,0.7380790153637352,,2.82020800604786,,0.7380790153637352
14057,william-smith,6.189824558880018,4.551604898564436,0.4909417852897867,,4.551604898564436,,0.4909417852897867
14058,william-toll,8.651051691178928,5.491614524762189,0.5495551285233726,7.832554853400277,5.2704436951610445,0.30453519534952306,0.570951732373245
14059,william-warnecke,8.247927513443585,5.578066257947347,0.5155369151366677,6.897983863532988,5.192194642255705,0.3708002925784497,0.5554961763959674
14060,william-zoe-fitzgerald,7.294620748891627,4.722232977678903,0.5517882962088545,9.506741563160716,4.78571511598381,-0.15949863497897224,0.5444069569007147
14061,willie-favero,5.0,3.738067536037079,0.5260582572039793,,3.7380675360370783,,0.5260582572039794
14062,willie-morris,8.475733430966399,5.418108115772065,0.5601672089669585,9.228539587960373,5.410406872428339,0.14198995611101162,0.5609063028287657
14063,willie-myers,7.672425341971495,4.209144136778714,0.6473630120063592,8.782686134762235,4.1638562728123985,0.10633099591417636,0.6518155449669772
14064,willou,8.396604781181859,4.3817156110217255,0.6595778952392509,7.687553601974707,4.143585066206022,0.3333089622430658,0.6808834125225528
14065,willy-irawan,7.807354922057604,4.7752491624773565,0.5961957365457448,,4.7752491624773565,,0.5961957365457448
14066,wilman-ulecia,6.807354922057604,3.8071925912236497,0.6679444133844474,,3.8071925912236497,,0.6679444133844474
14067,wilson-wong,8.076815597050832,5.096039264102581,0.5817980775674488,,5.09603926410258,,0.581798077567449
14068,wim-vanhaeren,5.392317422778761,3.3555714128572043,0.6327688684929076,,3.3555714128572043,,0.6327688684929076
14069,wini-strudl,8.442943495848729,5.316007842258878,0.5661472980857583,9.885072093574903,5.307793088461706,0.02740225162560796,0.5669399540588032
14070,winnie-cassiopeia,4.807354922057604,4.696048295289987,0.15001895613841007,,4.6960482952899865,,0.1500189561384104
14071,winston-rigsby,7.2761244052742375,4.128762589876746,0.6331119890112542,7.251275400989722,4.14352561150769,0.2586646641495848,0.6315499559011585
14072,with_o_wisp,4.459431618637297,2.8443966822618263,0.6986062358215341,6.149145300785383,3.0305760796259538,0.14807741005253644,0.6742318894413447
14073,witz,8.194756854422248,5.339774427163653,0.5538748114383087,7.876767452615177,5.220720947564174,0.2795435231260776,0.5656703166978179
14074,wizardee-chae,4.906890595608519,2.2531590904468484,0.8055160390959059,7.317246296480391,2.240577353240786,0.1561728242233199,0.8067758745427609
14075,wolfcat,8.022367813028454,3.6815412629148034,0.7156299076716772,10.23141350764098,3.6803199264850766,-0.04335480714657199,0.7157384786218529
14076,wolfgang-luenenbuerger,8.044394119358454,4.0111146924443375,0.7073527434519487,,4.0111146924443375,,0.7073527434519487
14077,wolfgang-menke,8.422064766172813,4.487341105687028,0.6547315987712964,9.400427836367863,4.478478207961606,0.14583751934285902,0.6555208511163862
14078,wolfgang-stuermer,8.92184093707449,5.435583676092995,0.5509009401583311,8.136815536578544,5.420806158540152,0.26130810873992216,0.5523508124842773
14079,won-dong,5.930737337562887,5.431010268179085,0.2414621680651361,10.145089004018077,6.611607465611027,-0.5440858900344402,-0.07004978871588384
14080,woody-chai,8.948367231584678,4.541145328517478,0.668423857867603,8.573391980801322,4.463925661720429,0.2958671130886745,0.6748782061402239
14081,woojin-jeong,5.169925001442312,3.875781265810392,0.5205009494445526,10.558658291908593,4.394528668563616,-0.6107679792221171,0.4320156732137013
14082,woosung-ahn,8.945443836377912,6.3544051071883985,0.4564613747750973,7.742021052895021,5.801155600985182,0.3048560493147892,0.5130710560557517
14083,worawisut-p,6.894817763307944,4.051795442453012,0.6258788481978388,,4.051795442453012,,0.6258788481978388
14084,wout,6.954196310386875,4.324628637335351,0.605768997530594,,4.324628637335351,,0.605768997530594
14085,wouter-blanken,6.700439718141092,3.164612109595824,0.7460097752077408,,3.164612109595824,,0.7460097752077408
14086,wouter-blok,8.654636028527968,5.083470665545292,0.5951872525226902,8.342497714606102,5.063305575432081,0.25964584830040954,0.597069375780275
14087,wouter-klootwijk,5.906890595608519,4.03558036373701,0.5841319598541032,,4.035580363737009,,0.5841319598541033
14088,wp-wp,3.321928094887362,2.9612760504892472,0.4692506502802444,,2.961276050489248,,0.4692506502802442
14089,wrisley-magargal,7.219168520462161,5.6938382656584565,0.4014173813084756,,5.6938382656584565,,0.4014173813084756
14090,wungjae-hyun,8.45532722030456,3.2409626357001584,0.7708537147122538,2.898522830850265,2.647856613900936,0.7979901506959968,0.8175329788668223
14091,wutzit-tooyah,8.562242424221072,4.860740863705573,0.6298200210171416,9.390203384301767,4.8051049897752405,0.17411816690534154,0.6347243848797589
14092,wvshrk,8.03342300153745,5.885118919334304,0.4395117666611377,8.080350696796618,5.835865630560953,0.1425669757542029,0.44537450048033056
14093,wyatt-thomas,7.7073591320808825,4.334265680482477,0.6537964048664335,,4.334265680482477,,0.6537964048664335
14094,wyman,8.204571144249204,5.351939713502746,0.5244401524034491,8.178423844669439,5.2151884073926915,0.1812338721779643,0.5390841740592924
14095,x-vitalik-x,6.614709844115208,4.554290371200269,0.5436680909118893,8.698803652116045,4.994271864297422,-0.12717639622411278,0.4879189472353307
14096,xassodesignware,4.392317422778761,2.9191367068255407,0.6643477496038689,5.114089146699914,2.975597943874678,0.2861521077488579,0.6561801728414031
14097,xavier-bertschy,7.434628227636725,4.537932446969895,0.6074423415229537,,4.537932446969895,,0.6074423415229537
14098,xavier-damman,7.851749041416057,6.008493507944709,0.4143766349479434,7.279640047438682,6.0312955673380175,0.246161654336732,0.41155504879655336
14099,xavier-jacob,4.807354922057604,3.8965026272962535,0.4752905715672016,,3.8965026272962535,,0.4752905715672016
14100,xavier-k-richard,4.523561956057013,1.805992638188776,0.8356430335054456,,1.8059926381887756,,0.8356430335054457
14101,xavier-moisant,8.721099188707186,4.34730378000056,0.6868890680982545,7.9140244827798405,4.342793841415595,0.3679921880928711,0.6872601058006238
14102,xavier-ramirez,8.89178370321831,5.916691892393247,0.5124213632316544,8.915384389618033,5.678172963615912,0.18432366119818808,0.5357508233068115
14103,xavier-teo,7.0,4.604237979749814,0.5663039261306327,8.518966544144865,4.805844882724588,-0.02668774812236824,0.5430145408663807
14104,xavier-zeitoun,7.515699838284043,4.684426427484675,0.5876263863346326,,4.684426427484675,,0.5876263863346326
14105,xenop,5.672425341971495,3.1957991767880314,0.6787766310612096,5.589408126600111,3.1677053684414465,0.34657751306340057,0.6821943811794461
14106,xerxes-battiwalla,5.727920454563199,4.246962526234595,0.5153095832623197,,4.246962526234595,,0.5153095832623197
14107,xristoph_neo,5.426264754702098,2.6916603897473155,0.7633679482486766,7.3320298779738975,2.7197340806634007,0.16964826108049622,0.7604788604854951
14108,xy-duan,4.906890595608519,3.578102473323182,0.558225475330753,8.656300739422226,4.162616636945701,-0.3893374567223861,0.4593015606679727
14109,y,7.672425341971495,4.691158071536535,0.5964775903220846,,4.691158071536535,,0.5964775903220846
14110,y4,1.584962500721156,1.5849625007211563,0.3333342727179638,,,,
14111,y_tani3,4.754887502163468,3.094912279440009,0.6498059477492216,,3.094912279440009,,0.6498059477492216
14112,yadych,5.614709844115208,2.8525469594000583,0.7525784420262456,,2.8525469594000583,,0.7525784420262456
14113,yago-veith,9.019590728357882,4.594158028927142,0.6508433697644734,7.960233215474169,4.591614622994513,0.3278346675711461,0.6510667897434087
14114,yair-kobaiko,7.357552004618084,4.862416381959768,0.5645601632951569,10.146191803147328,4.860382413323691,-0.16128964348927666,0.5647795030196516
14115,yamachu,5.614709844115208,4.017937219730942,0.5663453798554895,3.5391325259647832,3.3535806033577407,0.6296586790682348,0.6533610751500339
14116,yamatema-ametamay,5.643856189774724,3.801944430605768,0.6192397646221758,5.3660226586918505,3.6347364722625897,0.4123548468001165,0.6395521745232287
14117,yamkei,4.700439718141092,3.0180516514117275,0.6449979141850354,10.152648614059817,3.7980416204753378,-0.5802514816651557,0.5221129951947651
14118,yamy,6.247927513443585,4.313535056203992,0.562922946311035,10.63269938615828,4.58459853745935,-0.3893354412690885,0.5284887771491033
14119,yanai-oron,8.573647187493322,6.8174602814929095,0.3563344294078388,8.135443756304165,6.493105790764438,0.1847015568461962,0.39495517082552895
14120,yanfeng-lee,6.409390936137702,4.868377087724166,0.4489289121329016,,4.868377087724166,,0.4489289121329016
14121,yang-chung,6.409390936137702,5.366543658184981,0.3443392187818583,,5.366543658184981,,0.3443392187818583
14122,yann-da-cunha,5.78135971352466,2.5736372011610107,0.7924793741728979,,2.57363720116101,,0.7924793741728979
14123,yann-lugrin,6.321928094887363,3.1268450487618815,0.7523240196897348,,3.1268450487618815,,0.7523240196897348
14124,yann-ropars,6.357552004618084,4.450870880365405,0.533289148698165,9.14398925073497,5.015818109215073,-0.2384406009419396,0.4566528851214194
14125,yann-rousse,7.577428828035749,3.0853724935298765,0.7781639182505385,,3.0853724935298765,,0.7781639182505387
14126,yannick-block,6.714245517666122,3.0295898624770015,0.7586727232346809,,3.029589862477001,,0.7586727232346809
14127,yannick-mah,6.807354922057604,3.7676681495523727,0.6796445596313155,,3.7676681495523727,,0.6796445596313155
14128,yanting-li,8.857980995127573,6.919389535693941,0.3734105158142499,7.830259136372727,6.4471549440454625,0.2652875801270276,0.4262623264924539
14129,yarden-baruch,6.475733430966398,4.7467741438378885,0.5045340718061366,,4.7467741438378885,,0.5045340718061366
14130,yaron-orenstein,4.954196310386875,3.6533644915849375,0.5441379806489628,,3.6533644915849375,,0.5441379806489628
14131,yaroslav-smirnov,7.857980995127572,5.690142285443338,0.4612877544427449,7.2360196374815935,5.513310478158402,0.26543468651637153,0.4819690637523738
14132,yasemin-altintas,7.257387842692652,5.318186615666611,0.4576498464121531,8.518355725292679,5.529922938630068,-0.0795611764669611,0.4299566312256172
14133,yasha-sekhavat,6.78135971352466,3.781532366520784,0.6689066101182266,,3.781532366520784,,0.6689066101182266
14134,yasin-abayl,5.247927513443585,4.052771033823978,0.4985139975434769,,4.052771033823977,,0.4985139975434771
14135,yassine-trabelsi,7.599912842187128,4.9027138786451765,0.5730638334150789,8.755293262492462,4.8967312600444615,0.09554198068744696,0.5736867677181737
14136,yasu-nakajima,4.523561956057013,4.041581200578767,0.3701043553902208,,4.041581200578766,,0.37010435539022096
14137,yasuhiro-ota,1.584962500721156,1.5849625007211563,0.3333342727179638,,,,
14138,yasuo-itoh,4.0,2.7795886806429557,0.6763288171919118,,2.779588680642956,,0.6763288171919118
