,NumPlaceid,NumUniqPlaceid,NumFriends,ShannonEntropy,entropy,ego predictability,ego+alters entropy,alters entropy,ego+alters predictability,alters predictability
rannie-turingan,3671,1089,79,8.41501979724344,6.026871705544772,0.6389177014253399,4.236023915362698,5.508609673851353,0.7150756676885538,0.6159496305055017
albert-lee4,2510,498,4,7.020430478725032,4.305378772567392,0.6224973812671889,3.6202523600036223,7.09755412251416,0.7511061808354399,0.4596373193560904
andy-shen,2068,385,8,7.459369745507783,5.1907462015978325,0.6134825099646928,4.575106009882972,6.813858844010388,0.6678564111570678,0.47189975358158354
rodrigo-vargas,639,299,1,7.285102397312745,5.602324068941797,0.5464834637060975,5.125108011751278,6.936915315150858,0.5562857676274697,0.356332155358784
daniel-mcg,1292,441,4,7.019388130839995,5.090859450348666,0.5894653902272889,3.527494851971468,4.088657006328889,0.7388311908458818,0.6907084828456093
elizabeth-s4,806,254,2,6.187336001183744,4.490269266586003,0.5617471841822524,4.680039427970831,6.535592908789624,0.61478726001868,0.42483737592625925
elsa-kaminsky,221,100,4,4.784505626698961,3.9385044979988706,0.4570769241794281,4.274535802497541,7.576462989912355,0.5769761348241608,0.07634418585832034
daniel-severo,343,142,2,6.2903304338747486,4.806602686850706,0.49876032959436006,4.91672644632443,7.978461288509745,0.5343081440036133,0.11246207666006006
liam-rosen,882,300,1,5.841942704008753,4.600238770672567,0.5673626720057969,4.246356448405788,7.328490629335985,0.66043585358864,0.34600395886431906
joshua-michele-ross,94,54,5,5.225712770369039,4.4325996550913525,0.3438084783129124,6.842652910907671,9.023905530598439,-0.04131528004044806,-0.34269120210514215
marcelo-gallegos,506,305,6,7.781961291333408,6.286853041210679,0.5298590640318046,4.558603553623621,4.842559608130755,0.6004602392237338,0.5705022715466488
valeria-kholostenko,247,177,6,7.13465589226527,6.097039460252843,0.4684000475426954,6.5548366596234064,7.8817509042899125,0.2829170780698586,0.03552179832002155
edwige-grivet,490,182,10,6.07756373247674,4.653509660054474,0.5274591386301934,4.712249804121126,6.931754933595956,0.5822702513068045,0.3260430958186014
gereon-kaver,65,32,4,4.389972177092544,3.7639798831427838,0.2704614769294074,3.9962411048964936,4.281360430466843,0.5006262938876943,0.4519967462719828
philip-oakley,419,196,7,6.976553872690525,5.36739396429416,0.5153482318982301,5.891386180316312,9.27778703636881,0.43692500290762737,-0.08012475030750084
adlan-khalidi,182,73,3,5.250205135204398,4.296913913572839,0.43581829979192,5.071755370202453,8.404764169427956,0.45635431099415086,-0.12966427611912187
corey-bordelon,148,77,1,5.767579403104633,4.700436555564249,0.41074136899864644,5.255431708765454,8.59245703726808,0.40532708536491596,-0.19576253205213665
himanshu-shah,477,203,4,6.282096436645977,4.721103762530177,0.5254288648796367,4.391011914839759,7.654045614338573,0.6144764185535356,0.22621297323634415
chris-steinle,2253,379,3,6.416938370642264,3.6053281596012097,0.6175279411049447,3.1512792781043237,6.76892729659322,0.7845467182047422,0.4819183375027406
vik-panda,1588,383,11,6.0847823821547875,4.38235047315417,0.6003947121423053,3.810065858270229,6.402076960590204,0.7218638883342118,0.49189025319572954
gjacob,576,106,21,3.7846616705784983,3.0513441945873905,0.5392586247487067,2.963975988661896,5.528515226442823,0.7628818657520269,0.5060092871549566
shane-vitarana,767,404,17,8.046137387132381,6.363830720930519,0.5585852460915004,5.327436620634992,6.1860429510303625,0.5476559010302798,0.4582004461063371
gillian-reagan,146,106,6,6.531051891295197,5.674131814035041,0.40899119864111283,6.255112588471995,7.1357666594742595,0.2393940751555266,0.03970582304957243
oz,34,25,2,4.407480033051406,3.931221286420717,0.0031363460165008995,5.998052921809314,8.213746442581574,-0.12524959081428938,-0.4361159002292931
zara-barry,68,28,2,4.073127591443644,3.478550195000194,0.28078146975595725,4.499843694902323,7.437614606603965,0.41998963119493304,-0.19722892792904922
maikel-gomez,131,100,3,6.38977101442676,5.6875210691444815,0.39455133401274645,6.677604831720886,8.493598596601812,0.127488918300628,-0.20735886868409156
matt-alex,1036,386,2,7.537335543925249,5.630718060793961,0.5769988181195919,5.373604857185571,8.219854182987774,0.5621953517017809,0.26214920978061224
alistair-croll,217,110,13,5.971064599562592,4.6526425896145085,0.45516086455051447,5.352278300592939,6.823463969118485,0.43730320300383513,0.217552764241659
michael-loper,338,160,12,5.86134623260961,4.51430405320092,0.49749029877960277,4.598966009762319,5.700190915773266,0.5697033843733879,0.4389429338351852
nattapong-k,1261,458,4,6.019825048353036,2.15795723186142,0.588134585770888,2.0483545107352863,9.514540902033145,0.8582780556101084,0.13042440608356679
miruna-aftenie,88,21,3,3.0694000185232273,2.595570696073435,0.3322733669940736,3.1849781368394714,6.319679769221552,0.6505614948588787,0.08338984016304953
brian-logan,771,229,11,6.388034949900613,4.575707064037433,0.5589192880280649,4.125157056107491,5.717809869357637,0.6656631192053786,0.5079639907227559
anne-taillandier,504,182,7,5.064609974923046,3.2180292186656887,0.5295647792909822,3.1401073745790273,4.486011089680223,0.741905212698419,0.6077957249907907
andre-monteiro3,25,22,11,4.403856189774723,4.1463001694417185,-0.06248935116840665,7.308702985260632,8.264589133964785,-0.3663467092955787,-0.4943044749897469
brian-borchers,919,357,4,6.954189219773965,5.391277381486664,0.5698700796310676,4.901255666000747,7.017488766532644,0.6006361992952601,0.3846785436081297
chris-marsh,78,34,1,3.94409231071739,2.8503568201817173,0.3095889288006757,2.6692423175327367,4.659014551499854,0.7122265679050432,0.41258982527353255
starsky-robinson,41,37,2,5.16243005339857,4.992264367939578,0.11724124748823343,7.139994040802622,8.093074778307455,-0.2555351734439587,-0.38563467985901284
joe-hoffmann9,284,135,1,6.3039503581271825,5.009801259608939,0.4818309400386497,5.404469528492392,7.996715726253481,0.4586123126727248,0.056784070553269776
felix-renicks,345,91,2,5.2434191609914835,3.7626211259050564,0.4992610742542754,3.8083616535683333,8.506080096935616,0.6580150061823766,-0.011051514142740112
steve-plunkett,828,249,12,6.1055197663888965,4.120229569204026,0.5634426210044267,4.027378641671177,8.001132971915265,0.6779912603449358,0.2596948763534233
ray-chan,722,229,5,6.6773826534404535,4.886676642489335,0.554659839099899,4.209200770435466,5.6793627253587395,0.6545874749130588,0.5071013810590164
tiago-machado,212,34,79,2.5814905181916266,1.976259513109045,0.45269130995158724,2.010742727477983,2.633912663074198,0.8259500720817419,0.7615113254979934
todd-carpenter,862,494,30,8.353403756710774,6.587641833021005,0.5659487438116518,4.366957991738275,4.58588066673434,0.6480787918557783,0.6273588843853747
cheryl-lawson,652,220,10,6.5921674956689404,4.853002194712311,0.54785544741218,5.059409876194839,9.642050211670394,0.564392947278088,-0.04231743186956436
jeff-dez-frenette,2240,531,22,6.898753219677963,4.934598962382567,0.6172576533512304,3.66804254279417,4.722785359832008,0.7441214944088561,0.6588222388452774
boss-acerian,1333,256,7,6.400616418839781,4.248435554118392,0.5911632273703019,3.963168505761989,6.14957725986764,0.7027504312291475,0.5038604356600818
hannes-heckel,162,61,1,4.728505642844338,3.416826725480773,0.4220416087464283,3.7753133994213255,7.749736364908026,0.6160719905077091,-0.06196398016911722
gregory-koberger,77,45,1,5.100133372879484,4.196022292465282,0.3070269344677359,5.355472034366421,7.908048852526858,0.2796901439122354,-0.23677334639470163
chris-noble,358,135,2,5.803932210961882,4.4468609784196245,0.5024194089589437,4.497221665704639,8.619778595931342,0.5851045755035233,-0.020771484417261076
kais-miled,350,146,7,6.230463713196164,4.710069887167699,0.5004952856886931,5.042813148474152,7.6184223501498955,0.5212412039077877,0.17812214681869817
magnus-attefall,346,74,1,4.467794229410164,3.4213146151961396,0.4995099191869873,3.9696931045990747,9.85915948596841,0.6408585574196312,-0.18773500460990142
martin-delin,53,17,2,3.1319209255265488,2.5510906226205847,0.21667220865075928,2.3573117376984523,4.031016785688551,0.7332559912102621,0.4677571061522736
tim-britz,670,259,8,6.899661796481501,5.027954901024173,0.5496956269491349,3.8472257146910245,4.257542376600038,0.6857785525235438,0.6462577087410719
arielle-smith,997,307,2,6.4810272766618615,4.8211482258810685,0.5747452608783669,4.596926764855246,8.561427885446122,0.6336265761725686,0.21600119697316553
torsten-gross,755,204,10,5.424951669259748,3.6639854263098446,0.5575690482359057,3.2376640339006015,3.7918791592188907,0.7466955621471826,0.6960005937709296
josh-bancroft,572,185,2,6.222897131043318,4.5402481842610385,0.5387640859781774,4.234362707909915,6.920402726281852,0.6404970856682205,0.34587219194735613
andrew-conkling,333,120,2,5.045703908479287,3.7554952842997724,0.49619353702943025,4.022737449838876,9.18915081071568,0.6329173418989823,-0.11297797026074409
stephanie-rudnick,198,133,3,6.714414622624695,5.722017465059707,0.4452923762073809,6.507938825609312,8.347081624778577,0.2532858131417824,-0.10492768043486073
paul-campbell,300,119,2,5.366037637756835,4.234383545709716,0.486885623426644,3.657498033567286,5.88235294117647,0.6668977505934397,0.40300711918218224
grant-heppes,1462,367,1,6.937185111303878,4.931366617029985,0.5960932247343751,4.478334660204493,5.129283016944966,0.6618139329872298,0.6042090198979285
scott-falconer,1204,544,2,8.364194732662694,5.771090440664487,0.5855730922046536,5.503758132122369,8.382084007789517,0.558874411733571,0.2619075379128812
lauren-peikoff,223,91,2,5.233727178831727,3.542974903629792,0.458015941565131,4.103964346684093,8.873341587301553,0.598179176925477,-0.15067437478244644
christos-mountzouros,253,129,2,6.38334086671951,5.192024098708639,0.4707689761198982,5.242608167809941,7.904248930860394,0.46778799259077586,0.03888226960210158
yogachicky,486,185,7,6.566199467777673,5.049428261644248,0.5268423663456997,4.821383884416514,7.785304110387267,0.5700881959363894,0.2106320963144201
rachel-donner,697,313,2,7.288046703530579,5.5554222342365325,0.5523350692055744,5.39177487407779,8.05771753171085,0.5345495989153652,0.2288772477560844
michael-k,151,62,4,4.421646268247622,3.6801317024851414,0.41329874487329493,4.040283009943987,7.43645052315781,0.5770431880274184,-0.029101104783945234
paul-t,689,387,2,8.047814298687403,6.425460097916179,0.5515674767004666,6.461653064234882,9.318790707621384,0.41855234945252534,0.034228578333272974
cameron-desautels,371,181,1,6.550923826222015,5.251388332879466,0.5054210152035734,5.193304247402376,8.339850002884624,0.5084605214162744,0.061548323303211194
todd-oneill,191,33,6,2.4891453602121545,1.8366610484198325,0.44129391626765146,2.2962193722567688,5.654074914183704,0.7936781766214632,0.3796032837055309
martin-raag,351,102,1,5.055959607823172,3.9413278277913686,0.5007391595734234,3.8392163039586222,7.136974522071522,0.6556370893688309,0.2518494522003355
bruce-morrison,175,101,3,6.27100814996932,5.015238248348684,0.43126925807649424,5.883010314606118,8.419083434558546,0.3329060841021449,-0.13944290504602214
pete-schott,1093,205,2,5.8699751717106174,4.150800192038899,0.5800998898262045,3.744478810622348,7.964663946438569,0.7144860276062639,0.2979191451265645
nathan-verni,96,67,2,5.696025414052883,4.900437209839,0.34737441068804475,5.960455518663212,8.403012023574997,0.20378410360525898,-0.25819748308947266
rochelle,207,127,1,6.7105774018477735,5.52969375070264,0.45013417688555657,6.340286075391617,9.370444602986344,0.28778463436161106,-0.2276425095367541
andre-oliveira,711,226,7,6.2763604315660935,4.6135649232735645,0.5536504040457336,3.962498563339589,5.5058400889311665,0.6774237472977396,0.5241055804154463
daniel-tse,73,44,4,4.9162918614727875,4.222964418675152,0.2961252431795464,6.036632445866981,8.392317424762355,0.09503160385085735,-0.3120838706841341
brian-moore3,1370,606,34,8.1625354456033,6.1985868187805515,0.5926383659726401,4.306825108968297,4.553930536213789,0.6740458509042652,0.6523636105631266
chip-thresher,60,46,1,5.360975803905793,4.854978571733029,0.25090748018326087,6.670967639373262,8.951284714966972,-0.11199570884473692,-0.4242775499708057
mattan-griffel,89,67,6,5.843836453915536,5.145895315678655,0.33429010397430425,5.904911432610082,6.981774047359595,0.19652585849304263,-0.07531516899883649
chris-rodemeyer,573,211,14,6.104690493631977,4.601271017859515,0.5388881585916713,4.193215144722731,5.3253219942804115,0.644699968499692,0.5275573066543243
tim-dixon,126,35,5,3.791198540853014,3.1968628013126894,0.38914065229542466,2.935689592210022,3.4084502619047243,0.7043077568299152,0.6453650217727955
larry-johnson,76,52,2,5.199670975477711,4.565793182901082,0.3044024230446424,5.718937580434667,6.939578874419949,0.19668839376410108,-0.1026563526221972
vicky-quan,61,34,2,4.406202201405795,3.8486699743759156,0.25508794618403796,5.001693243939271,7.444198585284641,0.3030715622208771,-0.22001871920353933
wade-cawood,52,35,2,4.613337314045308,4.060587196484065,0.21088757938429387,6.351037365746031,9.448116305409464,-0.09310803674122016,-0.5166199840574486
adrian-makohon,396,133,19,5.28307991421069,3.6942975368124604,0.5108003455427138,3.8033016339295163,6.681264517867676,0.6656513790250038,0.331693504433151
ross-schendel,173,135,2,6.758982112987706,5.1447627335246136,0.429918620038078,3.833346703072051,4.857122538003795,0.6134268861290485,0.48046233769975466
evan-mcquinn,246,99,2,5.353675564887334,4.410515955560841,0.4679971023042059,3.905246863640929,4.6673373600869015,0.627928418962556,0.5374136896233283
christopher-chen,1332,409,3,7.438084419455697,5.479719375718954,0.5911226250905381,5.226155050474455,8.019208378643143,0.5904994380037292,0.3137879851102602
erich-holzbauer,109,35,10,4.324211002640545,3.2499211074920042,0.367808466987191,4.1177259059751155,5.797098459458716,0.5378367676003147,0.26536748072647093
alhan-keser,660,201,8,5.630378762592312,4.174053113708466,0.5486816164257925,4.080513156618317,5.792363466799884,0.6627213752520861,0.48817836164414363
jonah-bliss,11,10,1,3.277613436819116,3.1711456504175226,-0.17614924064625825,4.202882292327726,5.20945336562895,-0.031162948351999824,-0.17479549354054508
francis-burgess,224,126,2,6.513967394554655,5.174105037103264,0.4584808255113319,4.157266694517862,2.0,0.5921125914595492,0.8283986367466315
thomas-ebenrett,292,126,2,5.825190275611972,4.503632337463211,0.4844076886524377,4.472265617144519,6.954516539671953,0.573841279940219,0.2493054809957628
arno-bouwens,115,54,5,4.777866270464449,4.143322925571596,0.3759236418819525,5.400673152307678,8.934378268561025,0.34574326956376605,-0.2903994855665545
moncef-fadal,55,26,3,4.188926823970587,3.456247654824525,0.22748023862671513,3.956226784940919,6.7361409571885345,0.48621495085582456,-0.1396830186289654
tom-van-der-poel,142,76,3,5.398336042955993,4.414191699868108,0.40537600177044536,4.973364244616647,6.113147598608164,0.44211421362530107,0.25944332355449
omachonu-ogali,481,324,6,8.006020936231542,6.675480643759175,0.5260615587639464,6.235738700707298,7.185523271911928,0.4095020735179924,0.2909306827120494
meg-wolff,513,257,2,7.070477450130665,5.427078851946438,0.5308766909569651,5.482927350847126,9.075221929470619,0.5018958087526669,-0.010981161967400961
martyn-reding,736,211,3,6.3834025507924,4.755319945493868,0.5559152755041226,4.270042390729397,5.503721037029138,0.6496721435023092,0.5267821105150837
mikey-solominow,233,76,4,5.16914467248509,4.126926512847854,0.4625322206743658,4.8394375243230225,7.684651702213693,0.5113491359680586,0.06736227191973512
wouter-blanken,606,104,1,4.822223169633768,3.164612109595824,0.5428253533607788,2.866372033741385,5.416301534270966,0.7733662516709287,0.5219359222897315
justin-mascio,996,385,3,7.283590808965324,5.164061386954613,0.5746859625198102,5.380148858836409,8.874742741307816,0.5591461410364319,0.17630422639386334
barry-goldlist,2542,916,6,8.286648463557038,6.021877322878034,0.6230709164269959,5.296562972733648,8.251480330255385,0.6166459851730366,0.353342240947802
stepa-mitaki,237,61,6,4.276881833448827,3.1108688019781825,0.4642601576732859,3.3173328214240145,6.673384092004133,0.6921516445347192,0.25788209998293005
carlo-almendral,271,88,3,4.990060528345356,3.584717496246971,0.47741414499962553,3.8491904002956576,8.358490306081984,0.6401287039535887,-0.04194197626623408
andreas-gebhard,511,272,14,7.486062585924289,5.939998339482073,0.5305878820170083,5.620976119048544,6.6345206360226445,0.4861745489333702,0.36788248856203143
sabine-de-witte,1927,717,24,7.94855586354121,5.669370566212417,0.6100765978206996,4.598913752001126,5.455306575419864,0.6630121374660376,0.5895509115016117
bitsy-hansen,402,255,7,7.505805731140994,6.079934929814562,0.5120214517418175,5.644807176297816,6.450162712248107,0.462398027444825,0.363435544373201
jonathan-ong,627,404,4,8.193510708669393,6.70458649455337,0.5451832867401748,6.405685974438425,7.676220339725828,0.41591237323367514,0.26322594136457755
matt-hovey,199,103,4,5.995827225768409,4.675963998425188,0.4458463861519372,4.700059563911561,5.435804831678867,0.5149389674034194,0.41589961081510607
peter-chislett,289,159,24,6.476244172465705,5.431157522397004,0.48345335798592953,5.183574250149138,5.634785366256926,0.487878006463616,0.43101553300487117
pamela-vaughter,884,430,15,8.011174307842483,6.18036133035859,0.567501733399654,4.890395768546627,5.455281756075156,0.5995238748646531,0.5441656999261126
arvind-srinivasan,19,9,1,2.629249223856035,2.4457764471341856,-0.11115047879605416,4.88229772777433,9.44086916761087,-0.058586067794778464,-0.6833458191199605
corentin-banzet,39,25,1,4.259761193221222,3.74783066428414,0.08612181678458636,5.606704240522404,8.784634845557521,-0.03432308843998405,-0.4863096632042415
charlene-iniguez,845,344,8,6.680589610895517,4.910802369299622,0.5647123658139955,4.591504925417562,8.220187001218347,0.6257974052453315,0.23538404605104327
nik-mortimer,346,135,1,6.172184552427328,4.745335555711068,0.4995099191869873,5.310366399943067,9.701578996931445,0.4886707743212966,-0.16889338913023177
matthias-welte,367,182,1,6.544761288443912,5.176666398664668,0.5045133057787266,5.237782576094781,8.714245517666123,0.5023546327271137,-0.029658065150391977
leonard-lomuscio,293,89,1,5.170096718781189,3.891513384677016,0.4847226947276259,4.219382471809919,6.806627382445473,0.6031303856380972,0.271982980872757
olivier-bloemendaal,301,136,31,6.009268257841852,4.849940357543386,0.48718874844682175,5.0094868758291735,6.728474076700534,0.5126941023917307,0.2875042109521465
steve-gagnon,234,124,4,6.418845536722721,5.292141794202634,0.4629682441304611,5.762419579698929,6.753601228738729,0.38993537813489937,0.24293274493940037
brian-zweig,39,34,3,5.009635872652927,4.6847883303551745,0.08612181678458636,6.72726523293753,7.865297082295745,-0.2065760103695856,-0.364434259060327
jamie-forrest,365,132,2,5.5271882897858795,4.087881208717228,0.5040542476913622,4.4372847450201185,7.163478393514067,0.5930316003028343,0.2541284228588356
ali-kzmaz,8,7,5,2.75,2.6666666666666665,-0.18358282150378732,5.8675508889315084,6.053622063651889,-0.2635184850729652,-0.28607837029954086
jason-pike,133,83,2,5.97970668459397,5.01792814931368,0.3966244088747152,5.2373624679283814,6.890717634972393,0.3938244989699699,0.07780061450665549
sosia-bert,430,245,17,7.27040970859066,5.923973110745618,0.5174029243802788,5.3549286555882105,6.125607091468717,0.5019985215217291,0.4112580227573413
dan,215,100,4,5.317956858305719,4.260515249774255,0.45418321286876856,4.183734709495915,6.790564958937991,0.5859740120822671,0.22134210758778636
zack-wurtz,818,258,2,6.270597566421275,3.928006378633425,0.5626794647783651,4.042923774997592,10.08214904135387,0.6760179692254373,-0.0558212236144542
rachel-viana,13,10,2,3.085055102756477,3.006607270989637,-0.16192609466114025,6.756672249648418,8.881113960675096,-0.37037702765659564,-0.6407973791229722
katie-blake,238,131,4,6.29184250540536,5.307815332393477,0.46468550705371947,5.56041702109042,7.129140933385619,0.41952948136239926,0.18344631060349686
brett-valenstein,719,308,2,7.352775359359795,5.767709791678661,0.5543865855541846,5.284862468646573,8.019108626770342,0.5476910368667195,0.23829755716490095
charles-chopp,85,59,4,5.477449674211346,4.821223270546059,0.3259723148659591,6.840876462115458,9.370687406807217,-0.0635207656484016,-0.40716414260887906
max-petriv,268,78,2,4.565070659109905,3.6515403767612886,0.4763514856985053,4.535619486569434,6.314652677612646,0.5600801826975481,0.33013352906885746
lance-weatherby,1304,309,7,6.296376465618519,4.7955726770139755,0.5899694686331367,4.479767270588178,5.387160161252958,0.6567454442271666,0.5744701600835374
nick-sr,430,143,14,6.030574497358663,4.559664151907234,0.5174029243802788,4.564258672072681,7.486924367803127,0.5897436305092935,0.23350762996136926
simon-pearce,535,271,16,7.191060095972924,5.4976376059969985,0.5339556049968149,4.0736486639996645,4.531277904434458,0.6531777777806687,0.6066163696130966
simon-wicks,479,150,3,5.394397391287622,4.081300865174766,0.52574611664516,4.3149548114857215,9.55010544505666,0.6226433669585186,-0.08922069599575001
butakao,1221,255,5,6.205132883935243,4.630158202355628,0.5863532752899897,4.189493638695669,6.119747027065015,0.6796243684257176,0.5006422231489335
logan-frederick,6,3,4,1.2516291673878228,1.938721875540867,-0.1594399036394943,4.685997196596826,4.845653665095558,-0.09926179078721908,-0.11743879667054309
n0nick,158,118,5,6.722929877855484,5.7989816995577,0.4189710885724494,5.811301250775711,6.578453050959024,0.32856754629121077,0.19605279558277885
andy-rivas,67,6,1,0.5562358883087237,0.7741485252584205,0.27744415286162166,1.0493020596647935,3.1766681414771116,0.902613083855699,0.6315299750045111
eric-campos,202,87,1,5.290682212434318,4.470978958138331,0.4474838488595591,4.807798728164531,7.917628306852031,0.5023149307513571,-0.03941912566201226
isaac-hall,501,242,12,6.989202067234998,5.5064976267044115,0.5291203499133186,4.936336096758277,5.988158084137429,0.5598063499365407,0.4425817463657352
riley-schoeben,90,58,1,5.398138782856178,4.1437360189338355,0.33626743604973824,4.491226866211875,5.695019545969565,0.460167757075778,0.2444671902521971
jacobo-de-vera,38,19,3,3.626199805405682,3.1159569611071287,0.06386097904131627,4.062122381541812,7.062083218227083,0.4074245760562148,-0.2590084662586836
danny-zappa,686,167,4,4.982526014214851,3.382279659651779,0.5512765477389152,3.5649920763984824,7.367864566366548,0.7133121739130748,0.3130306810954395
geoffrey-colon,38,31,7,4.826874881864639,4.5323010343376415,0.06386097904131627,7.117764792391855,7.988662088150641,-0.2668025869436076,-0.38583954386407
cinzia-crociani,78,46,1,4.997935752354941,4.377333688136209,0.3095889288006757,4.338596221869516,5.32892796816582,0.46674594485548676,0.28782818435528895
sabine-rodiger,136,64,1,4.694702909661525,3.871064041807415,0.39964299619049004,6.3046969507022705,11.880267222706136,0.2152946939558749,-0.6108753929096953
john-b,337,173,1,6.07821368370892,4.631187907133039,0.4972331165594291,4.48489269691807,7.8037328251851745,0.5824065705908994,0.1396359473076516
prava-couture,17,9,2,2.5580510765444577,2.396098906939854,-0.12826015547241393,4.226231283299729,7.73809225962049,0.03212620700713388,-0.4757522861305375
jan-van-der-veen,159,89,4,5.739550476695204,4.5777495664969,0.41974983724785747,5.439893791734203,8.578137592431158,0.3870241006095379,-0.17955897607068486
thomas-fanning,351,178,1,6.911703605322719,5.4858037972770815,0.5007391595734234,5.442118253584496,7.638053630218992,0.4741526701266018,0.17551656760382636
bill-wetherell,29,21,4,4.16832582271378,3.707406548913148,-0.03253688210051238,6.3834894878047335,8.660887270302567,-0.2119818731320698,-0.5225934581267101
joseph-silvashy,65,35,4,4.41457676210677,3.5586718895168143,0.2704614769294074,5.399357176496215,8.939671174617548,0.2296837323177614,-0.4067052833078828
khanh-le,219,84,10,4.11943743086444,2.847288237546249,0.45612533169998337,3.1147365357402617,6.706508623326062,0.7107457232341385,0.2387462397846957
gergo-szabo,435,191,5,6.344029694891254,5.0836255226269325,0.5183130298328109,4.8534295019995515,5.644915387395818,0.5590381282032466,0.469546793094217
elaine-chiu,217,108,2,5.952134016655593,4.839817866208196,0.45516086455051447,5.331208669102848,6.942266312503216,0.44015064024465744,0.19713890947243287
christoph-prochazka,353,133,4,5.671239045604251,4.53357223636529,0.5012239948418323,4.231966091082476,6.607984846375689,0.6135118255669958,0.32660151493019746
michael-arcilla,661,228,2,6.288001637745429,4.410671489356541,0.5487839423241846,4.207091971436992,6.6684579926621375,0.650505686918834,0.39112307051232836
gundars-strazdins,7,3,3,1.1488348542809168,1.7864985867639298,-0.17673574435589726,4.7611450928782055,7.882643049361842,-0.12144520725697039,-0.4806562760944863
edwin-soto,219,86,3,5.022686341882522,3.914203140350936,0.45612533169998337,3.7050673891295154,4.9080806752343715,0.6439674072675063,0.49690840349735166
loic-naga,91,47,7,4.922292717808655,4.02863477726586,0.33820669843378415,4.471874997111564,5.7200977582455295,0.4646388508353878,0.24180951538530676
carl-tashian,187,113,8,6.248000683275339,5.09483488808299,0.438909197957672,5.570026466075331,7.215341641542798,0.3890799575892798,0.10876502478710885
jeff-rohwer,177,114,1,6.380216607726531,5.373033261645084,0.4325967023582949,5.119856311664952,6.4369833538253305,0.44659294690246104,0.24468192934152055
daynah,817,378,28,7.582809505941351,5.837381892965307,0.5626024692804938,5.6201998574294585,8.543278776971075,0.5221859669253281,0.18905719160853718
dougal-campbell,807,250,5,6.858200076217468,5.140326427879399,0.5618255756031033,5.168876006399758,9.543948717642024,0.5668595900635994,0.03327252583960176
jerome-laruccia,210,114,1,6.20968002320852,5.015453742135869,0.4516792695398348,6.748834330650949,10.899237970170205,0.2239122101419991,-0.40626943763182793
joe-khoury,271,95,2,5.385797913144695,4.269517329838011,0.47741414499962553,4.816453558635175,8.697662365033842,0.5272156758310553,-0.08925654810313449
chris-brook,1261,617,1,8.547080684961815,6.497621099836862,0.588134585770888,6.787900311042424,11.061447984083252,0.4369064969408287,-0.09399931680551453
andreea-n,140,71,7,5.4694467335031,4.516287884037535,0.40350798532176474,3.7975068381748267,4.525237226247044,0.6027256104079791,0.5047994280608793
jeff750,362,243,1,7.618686700186514,6.27947798188596,0.503359022875212,6.767162273043469,9.585477474902612,0.3083848520569796,-0.1463004945888384
ade-olonoh,71,27,4,3.789484525194173,3.0321669825335587,0.2902387181110862,4.281213015284754,8.712502776154174,0.46405741581427623,-0.3595222051303158
thom-l,673,328,3,7.396661386813066,5.800434305938296,0.549995879735718,5.4620918244381045,7.861274751369177,0.5247330970170996,0.24926215014505526
monna-knowless,46,37,1,5.053787163134472,4.619706363247683,0.1689326229146029,6.138617443656057,7.572219570632409,-0.08572183811565727,-0.2932859367628895
keiichi-yoshipara,125,79,1,5.749193333926308,4.9193391840833955,0.3880171037220527,5.1268648826656555,5.826796550318857,0.4026036315180464,0.2863544628207525
sebastian-horner,133,55,8,4.5994364272299935,3.7089034147101114,0.3966244088747152,4.145031689140253,4.632877376310717,0.5524138764881298,0.4841857160660391
jeff-ciecko,426,198,2,6.938230073553611,5.361651726536322,0.5166642537671211,4.883413636549883,6.583165375940246,0.5542569865467915,0.353345729082295
sascha-sammer,33,14,1,3.1559574432523725,2.6423016815687137,-0.0039381994549608145,4.519184415676224,9.566054038171092,0.2621611306233245,-0.6177723202059848
mahadizan-hamzah,747,380,1,7.784970051473737,5.95663193925945,0.5568795576267992,5.766065247576521,8.851749041416058,0.5005710681545951,0.1311936959468404
paul-sharpe,264,144,1,6.426531687153215,4.9852583274897455,0.47490767503793274,5.117254437725023,8.442943495848729,0.48778122149921793,-0.05958347105844092
melissa-leon9,320,142,17,6.154352722228092,4.591408604075785,0.4926894220990465,5.253268541253496,8.154613103820548,0.488585609002315,0.05796357535556464
ryan-taylor85,255,112,1,6.007245183957185,4.785352409387344,0.471540610416952,4.882802523041065,7.7528649101038685,0.5138925076693015,0.07975445253750806
phil-moehring,356,194,12,7.0019916719024655,5.496104009879851,0.501944068420954,5.990782054152484,8.17534163112229,0.4079858878234788,0.08416549151303569
joey-redmond,254,164,4,6.931761161720783,5.748232040906885,0.4711558923574561,5.201238094735705,6.676285493804739,0.4734720055014734,0.2688943244324719
rene-rodriguez,120,78,3,5.86272205439063,5.053822387030623,0.38217456178799897,6.102396846677783,8.042557890078472,0.227008219807357,-0.1650545352563249
danwen,410,195,7,6.502714352680681,4.94248172332949,0.5136108021578244,4.6954991205533005,7.347549863000577,0.5723079072744757,0.24585809734748973
tom-williamson,1202,381,6,6.483879645593634,4.585357143629697,0.5854803643819432,4.13517221390681,7.3962176819711445,0.6837789623746576,0.36993313087478313
gavin-doyle,22,19,1,4.1523912776298655,3.924299824400822,-0.08623683872062785,6.098490267738987,7.053577082749934,-0.2176435546144074,-0.35117356687503537
jamie-byrne,242,89,8,4.56668220888977,3.1833304043529105,0.4663612128189958,3.632803301601571,8.751124445045397,0.6580140648618282,-0.11874981723820731
