,NumPlaceid,NumUniqPlaceid,NumFriends,ShannonEntropy,LZ_entropy,LZ_entropy2,LZ_entropy10,LZ_entropy100,Predictability2,Predictability10,Predictability100,CrossEntropy,CrossPredictability2
henry-de-rougemont,468,161,3,5.5612066126671165,4.085955402327789,4.085955402327789,4.085955402327789,4.085955402327789,0.6450393604154332,0.6450393604154332,0.6450393604154332,6.991394801552299,0.31261611194947647
david-gallant,368,175,19,6.609839381634919,5.2540549410870705,5.2540549410870705,5.2540549410870705,5.2540549410870705,0.5006763041780466,0.5006763041780466,0.5006763041780466,5.580046820717117,0.46192131756070554
austra-javalde,86,37,13,4.647269947951895,3.811439785547451,3.811439785547451,3.811439785547451,,0.5597453955625606,0.5597453955625606,,4.650751282787829,0.42806849100734484
billy-gellepis,278,128,1,5.934370042538782,4.8854234160544046,4.8854234160544046,4.8854234160544046,4.8854234160544046,0.520974043489985,0.520974043489985,0.520974043489985,7.121456166808145,0.21480197309930857
tuomas-h,318,105,7,4.83882430664523,3.723234901099191,3.723234901099191,3.723234901099191,3.723234901099191,0.6628485897609122,0.6628485897609122,0.6628485897609122,5.035791523656967,0.5141782710585856
mary-finnegan,927,211,2,5.954018206466707,4.394856404538657,4.394856404538657,4.394856404538657,4.394856404538657,0.648921832006304,0.648921832006304,0.648921832006304,5.081116839775811,0.5838116946629548
lance-gutin,33,26,3,4.55954563450997,4.161625148470724,4.161625148470724,4.161625148470724,,0.35544185342899143,0.35544185342899143,,6.385831192261806,-0.1887224943587702
jose-carlos-joaquim,145,22,5,3.4984034602242327,2.8290402664461016,2.8290402664461016,2.8290402664461016,2.8290402664461016,0.7239768893893486,0.7239768893893486,0.7239768893893486,5.134302702744528,0.4208510331698185
andrea-persson,146,98,18,6.062624216398568,5.301587806042841,5.301587806042841,5.301587806042841,5.301587806042841,0.39655380262798406,0.39655380262798406,0.39655380262798406,5.897336481197957,0.30165863423029354
harrison-petit,566,208,7,5.074395268266757,4.062697461101135,4.062697461101135,4.062697461101135,4.062697461101135,0.6570700265044969,0.6570700265044969,0.6570700265044969,5.780910223691172,0.4768762180251904
brian-vellmure,150,94,6,6.117338435126479,5.114730205539538,5.114730205539538,5.114730205539538,5.114730205539538,0.4279447398882897,0.4279447398882897,0.4279447398882897,9.65314861515915,-0.3264194252566611
ankur-oberoi,147,77,2,5.722955294362729,4.56186135642649,4.56186135642649,4.56186135642649,4.56186135642649,0.5045884531908488,0.5045884531908488,0.5045884531908488,6.345854635409215,0.2241581421034543
bill-clerico,275,153,17,6.408348594433975,5.318386986427939,5.318386986427939,5.318386986427939,5.318386986427939,0.4663320550007764,0.4663320550007764,0.4663320550007764,5.748212248301003,0.4108088269710218
shinya-sakemoto,1055,196,7,5.4568358388320926,3.424497021393746,3.424497021393746,3.424497021393746,3.424497021393746,0.7411320484513094,0.7411320484513094,0.7411320484513094,4.962108927808123,0.6023985068565311
matthew-pennell,245,81,4,5.3366929556964555,3.7179279064161186,3.7179279064161186,3.7179279064161186,3.7179279064161186,0.6490815253830916,0.6490815253830916,0.6490815253830916,6.639608243488816,0.26865883488554804
amy-pritchard4,522,329,2,7.851906179608363,6.37695119108184,6.37695119108184,6.37695119108184,6.37695119108184,0.40107576694050573,0.40107576694050573,0.40107576694050573,6.512060824195606,0.38498765864712947
laszlo-tolgyes,23,14,2,3.375458827510635,3.0600566173326853,3.0600566173326853,3.0600566173326853,,0.5371511645856578,0.5371511645856578,,9.69155865185826,-0.6913858670873954
shannon-danitz,271,85,4,4.170119249217031,3.471097290343739,3.471097290343739,3.471097290343739,3.471097290343739,0.6819480600358414,0.6819480600358414,0.6819480600358414,5.256739054256136,0.4727018042335202
zinbythesea,222,72,1,5.177268099034478,4.061878690914844,4.061878690914844,4.061878690914844,4.061878690914844,0.6028912185263551,0.6028912185263551,0.6028912185263551,7.622051819456376,0.06667082961047543
virginie-de-bel-air,404,184,4,6.0351950857744425,4.785112775693195,4.785112775693195,4.785112775693195,4.785112775693195,0.5613894876105168,0.5613894876105168,0.5613894876105168,6.852790989374302,0.31160961388221875
sebastien-repeto,107,59,3,5.380815960315178,4.508356047155766,4.508356047155766,4.508356047155766,4.508356047155766,0.47833648886409025,0.47833648886409025,0.47833648886409025,7.166713696911077,-0.0636565691170537
boomz,518,114,8,5.4021598060909755,3.869682430009639,3.869682430009639,3.869682430009639,3.869682430009639,0.6719787239781898,0.6719787239781898,0.6719787239781898,5.292678222626105,0.5235992880385971
bev-jack,453,281,11,7.528219235086402,6.177720803309034,6.177720803309034,6.177720803309034,6.177720803309034,0.41032367841153544,0.41032367841153544,0.41032367841153544,6.7577250510766405,0.33852538972756846
carolynn-lacasse,169,65,1,4.717602187836817,3.8603352615175592,3.8603352615175592,3.8603352615175592,3.8603352615175592,0.6084399307863242,0.6084399307863242,0.6084399307863242,8.002496499159676,-0.08957997350589712
gavin9,854,183,6,5.373390301293952,3.6110858835066866,3.6110858835066866,3.6110858835066866,3.6110858835066866,0.7173450058426177,0.7173450058426177,0.7173450058426177,5.006440322842909,0.5862913740435494
felipe-saez,68,38,4,4.5866120116772535,3.942356887666887,3.942356887666887,3.942356887666887,,0.5148451064816559,0.5148451064816559,,5.25136527041274,0.27394881880516553
pham-nguyen,467,160,4,6.417143165408965,4.476777482642608,4.476777482642608,4.476777482642608,4.476777482642608,0.6042114057721194,0.6042114057721194,0.6042114057721194,6.551063587812037,0.36802796957959766
lyndi-thompson,512,222,20,6.826179627442218,5.42756183745583,5.42756183745583,5.42756183745583,5.42756183745583,0.5078745762218783,0.5078745762218783,0.5078745762218783,8.459521356360357,0.11793033573662244
maiki-mai,165,101,6,6.001488180831391,5.106904056094788,5.106904056094788,5.106904056094788,5.106904056094788,0.44041544033276037,0.44041544033276037,0.44041544033276037,6.435816632496207,0.23133630451197532
357,18,4,1,1.0975378398419535,1.5969925537438643,1.5969925537438643,1.5969925537438643,,0.7904761513018399,0.7904761513018399,,3.9552080102125204,0.21696736518712498
koen-colpaert,57,43,1,5.280086943913389,4.682742687428033,4.682742687428033,4.682742687428033,,0.3552942547525319,0.3552942547525319,,8.03342300153745,-0.313833286866852
orlando-gonzales7,2933,609,3,7.432244226062327,4.987122417542833,4.987122417542833,4.987122417542833,4.987122417542833,0.6482370190054353,0.6482370190054353,0.6482370190054353,9.306295252777234,0.2643418459070977
andrew-east,363,146,1,6.084206394426053,4.8920582296235455,4.8920582296235455,4.8920582296235455,4.8920582296235455,0.5415167078032145,0.5415167078032145,0.5415167078032145,8.902972344750317,-0.05863540497017924
michael-bray,1673,543,3,7.636974285552561,5.647810515244062,5.647810515244062,5.647810515244062,5.647810515244062,0.5647893682389207,0.5647893682389207,0.5647893682389207,9.394099818458999,0.18771433244143834
jakob-adler,300,139,10,5.913242602573565,4.546308668782255,4.546308668782255,4.546308668782255,4.546308668782255,0.5671964920713037,0.5671964920713037,0.5671964920713037,7.206642778929579,0.21502053499425527
steve6,429,123,3,4.975468199176167,3.7180710765979232,3.7180710765979232,3.7180710765979232,3.7180710765979232,0.678328461256684,0.678328461256684,0.678328461256684,9.807043869775704,-0.14122101672473392
simon-pearce,535,271,16,7.191060095972924,5.4976376059969985,5.4976376059969985,5.4976376059969985,5.4976376059969985,0.5036059967608534,0.5036059967608534,0.5036059967608534,4.531277904434458,0.6066163696130966
rodrigo-cunha1,89,50,6,4.795408992521071,4.058734333493025,4.058734333493025,4.058734333493025,,0.5261641205093635,0.5261641205093635,,4.165402036604253,0.5099126728732969
nina-nordbo,286,142,12,6.398428416960363,5.106615322360217,5.106615322360217,5.106615322360217,5.106615322360217,0.4964139760531204,0.4964139760531204,0.4964139760531204,5.241208112326414,0.4797689718718655
mary-beth-h,792,188,11,5.147530432361626,3.7754705163876494,3.7754705163876494,3.7754705163876494,3.7754705163876494,0.6994543304645522,0.6994543304645522,0.6994543304645522,7.494116941805548,0.31495354281729854
bendik-heiberg,298,42,14,3.6041816459800264,2.486611389946928,2.486611389946928,2.486611389946928,2.486611389946928,0.7880111369878577,0.7880111369878577,0.7880111369878577,6.917574131285008,0.2581739639008524
aleksandar-basara,156,24,15,2.8872721393435516,2.1124958106738116,2.1124958106738116,2.1124958106738116,2.1124958106738116,0.8069466170315274,0.8069466170315274,0.8069466170315274,9.056419003823754,-0.24456514449127845
iskwtty,115,67,2,5.74459127760414,4.771099126415777,4.771099126415777,4.771099126415777,4.771099126415777,0.44690326472166386,0.44690326472166386,0.44690326472166386,5.042196417455722,0.40454967637480427
calvin-gilbert,244,115,4,6.245383255157592,4.778024470037888,4.778024470037888,4.778024470037888,4.778024470037888,0.5230724988080855,0.5230724988080855,0.5230724988080855,7.908431212344849,0.019706680577976584
muffin,505,230,2,7.079954259077944,5.424605845344227,5.424605845344227,5.424605845344227,5.424605845344227,0.5071166296855188,0.5071166296855188,0.5071166296855188,8.269573853258018,0.1454961653280735
saori-suga,6,5,2,2.2516291673878226,2.2156821434752767,2.2156821434752767,,,0.4757001335425192,,,6.3973066056610115,-0.28797862283642245
sebastien-gregoire,110,46,8,4.810461384531804,3.865023670920791,3.865023670920791,3.865023670920791,3.865023670920791,0.574328399343266,0.574328399343266,0.574328399343266,7.512996445547652,-0.10911557404097887
jonathan-reitz,459,202,1,6.222716725213411,4.837471761176327,4.837471761176327,4.837471761176327,4.837471761176327,0.5644960957159867,0.5644960957159867,0.5644960957159867,6.554588851677638,0.3656292978822229
imacdavey,349,145,1,5.768135439021454,4.701805495928499,4.701805495928499,4.701805495928499,4.701805495928499,0.5603045083103863,0.5603045083103863,0.5603045083103863,8.508816164964609,-0.008729177447417536
matt-alex,1036,386,2,7.537335543925249,5.630718060793961,5.630718060793961,5.630718060793961,5.630718060793961,0.5372409961459343,0.5372409961459343,0.5372409961459343,8.219854182987774,0.26214920978061224
anna-billstrom,99,72,14,5.895305766917423,5.167766184156545,5.167766184156545,5.167766184156545,,0.3614391271122139,0.3614391271122139,,8.779433394844027,-0.3008862445360432
jakub-mencl,572,189,7,6.342431532221949,4.628486223177773,4.628486223177773,4.628486223177773,4.628486223177773,0.6005545113445621,0.6005545113445621,0.6005545113445621,6.412034347296452,0.40620700201946236
hilarey-reader,57,24,2,3.3217172060844398,2.8910846157164376,2.8910846157164376,2.8910846157164376,,0.66121668438781,0.66121668438781,,8.016808287686555,-0.311605224353147
shaun-farrugia,883,387,6,7.450486310207332,5.74552930931755,5.74552930931755,5.74552930931755,5.74552930931755,0.5149361040442222,0.5149361040442222,0.5149361040442222,9.176011896725996,0.11473761132178424
art75,440,218,3,7.043419561155003,5.488349820952912,5.488349820952912,5.488349820952912,5.488349820952912,0.4886440527336093,0.4886440527336093,0.4886440527336093,4.784605692542069,0.5673610494723886
grega-ceferin,405,75,3,5.360049908371543,4.004589189038418,4.004589189038418,4.004589189038418,4.004589189038418,0.6457908133383123,0.6457908133383123,0.6457908133383123,5.358461273678903,0.49660567584246856
mike-h3,786,335,7,7.48681674842483,5.819900696516755,5.819900696516755,5.819900696516755,5.819900696516755,0.4987905749446863,0.4987905749446863,0.4987905749446863,9.140550338609795,0.09740715622900785
scott-neilson,1820,453,8,6.311265472644731,4.3956501734738245,4.3956501734738245,4.3956501734738245,4.3956501734738245,0.6778158687180809,0.6778158687180809,0.6778158687180809,5.7794600526302675,0.5577490770929462
cole-rise,430,196,12,6.42812387608836,4.853836032675442,4.853836032675442,4.853836032675442,4.853836032675442,0.5581819269395387,0.5581819269395387,0.5581819269395387,6.744153941395393,0.3338537110406627
philip-chang6,844,455,4,8.233120905058959,6.532330983494319,6.532330983494319,6.532330983494319,6.532330983494319,0.42930571229583686,0.42930571229583686,0.42930571229583686,7.976494380547513,0.2651763394256999
palbi,921,253,2,6.27070622380327,4.589645655743989,4.589645655743989,4.589645655743989,4.589645655743989,0.6303634440685099,0.6303634440685099,0.6303634440685099,6.1705406625705885,0.47464304302469434
christian-rodgers,32,23,2,4.3011085007312415,4.0,4.0,4.0,,0.38694372801912535,0.38694372801912535,,9.151203464721606,-0.5696824621771319
branden-visser,185,42,1,3.5699626525422,2.8376895523330297,2.8376895523330297,2.8376895523330297,2.8376895523330297,0.7339158925224568,0.7339158925224568,0.7339158925224568,4.890484453851644,0.4827795274522986
hampus-jakobsson,419,177,3,6.554790553329483,5.083325760055749,5.083325760055749,5.083325760055749,5.083325760055749,0.5307356469834216,0.5307356469834216,0.5307356469834216,7.043397835019974,0.2910174197916234
kaspars-taurins,100,45,7,4.5908813799398365,3.670638778881064,3.670638778881064,3.670638778881064,3.670638778881064,0.5933356449168646,0.5933356449168646,0.5933356449168646,6.830014426533345,-0.024833629152299183
lynda-buwalda,20,17,2,3.9841837197791885,3.7581983433803154,3.7581983433803154,3.7581983433803154,,0.3308793358487329,0.3308793358487329,,7.550294842933491,-0.43152656011576707
rafael-cordeiro9,387,150,5,5.846738322374086,4.3772703100366925,4.3772703100366925,4.3772703100366925,4.3772703100366925,0.6033374946742118,0.6033374946742118,0.6033374946742118,3.9938654120013615,0.6444616323379511
jonathan-hernandez,147,93,1,6.160699175086697,5.0882299744757,5.0882299744757,5.0882299744757,5.0882299744757,0.429378453196835,0.429378453196835,0.429378453196835,7.587077811967193,-0.05856419075419525
boy,176,127,2,6.794325652580705,5.834933177245175,5.834933177245175,5.834933177245175,5.834933177245175,0.3411826358396582,0.3411826358396582,0.3411826358396582,8.23451180689486,-0.1134404485134992
claudine-co,1913,802,2,8.361104915262928,6.336919257343092,6.336919257343092,6.336919257343092,6.336919257343092,0.5103847662826636,0.5103847662826636,0.5103847662826636,9.211037703486163,0.2256937800424203
jill-hanner,2152,632,114,7.262993230197774,4.898393709749559,4.898393709749559,4.898393709749559,4.898393709749559,0.6425002329650409,0.6425002329650409,0.6425002329650409,4.630124352344555,0.6648792990215961
ktinka-owl,235,115,8,5.682517212529653,4.428185364695634,4.428185364695634,4.428185364695634,4.428185364695634,0.5629613160022281,0.5629613160022281,0.5629613160022281,5.644470112541396,0.40666620597417846
liliaceae,1165,151,14,5.038624899543979,3.6168311761859235,3.6168311761859235,3.6168311761859235,3.6168311761859235,0.7278082478808838,0.7278082478808838,0.7278082478808838,3.048723835201806,0.7760077360435438
jan-eric-wargelin,102,29,5,3.9757319444761774,2.985032389829353,2.985032389829353,2.985032389829353,2.985032389829353,0.686434430150709,0.686434430150709,0.686434430150709,5.58468598727099,0.29211494998910387
tim-jaeger,250,213,3,7.58245510897495,6.8908168552440205,6.8908168552440205,6.8908168552440205,6.8908168552440205,0.23263283949177366,0.23263283949177366,0.23263283949177366,9.117169834952936,-0.15931072103857455
brett-hammond,620,199,1,6.022021814978472,4.173582823853431,4.173582823853431,4.173582823853431,4.173582823853431,0.6506208854972232,0.6506208854972232,0.6506208854972232,8.544639037401886,0.14225902473597102
brian-stelter,1141,654,52,8.83856379024331,6.972377129991208,6.972377129991208,6.972377129991208,6.972377129991208,0.40952910002638715,0.40952910002638715,0.40952910002638715,5.239083743679093,0.58069604397679
sets-turan,313,153,6,6.541850853298828,5.241971513312948,5.241971513312948,5.241971513312948,5.241971513312948,0.4879682191084652,0.4879682191084652,0.4879682191084652,7.674785179953536,0.1461198056766735
jamie-peck,208,131,6,6.207105117336587,5.117225116208777,5.117225116208777,5.117225116208777,5.117225116208777,0.4643661539506285,0.4643661539506285,0.4643661539506285,6.835790400918687,0.20714832681240414
michiel-trimpe,1,1,2,-0.0,0.0,,,,,,,9.389093521904474,
adamayt,21,13,1,3.368042422572715,2.975440834785612,2.975440834785612,2.975440834785612,,0.5417603953564775,0.5417603953564775,,5.041993981058815,-0.06645925581594986
trevor-sumner,481,301,8,7.637305985410803,6.358543877289897,6.358543877289897,6.358543877289897,6.358543877289897,0.3947678800720499,0.3947678800720499,0.3947678800720499,7.437705306670457,0.25731178984730596
abby-covert,113,92,7,6.300452803537322,5.751344945917286,5.751344945917286,5.751344945917286,5.751344945917286,0.28099138799099477,0.28099138799099477,0.28099138799099477,6.482882095631285,0.12924997939851626
velan-thillairajah,627,169,3,4.983555079036019,3.4272268610393404,3.4272268610393404,3.4272268610393404,3.4272268610393404,0.722760072104309,0.722760072104309,0.722760072104309,6.105999989466908,0.449587171672546
misha,179,36,3,3.511885394234149,2.551624807867242,2.551624807867242,2.551624807867242,2.551624807867242,0.7641061158214503,0.7641061158214503,0.7641061158214503,8.410804650156646,-0.13380663030744572
conor-ryan,68,29,3,3.7372222162484463,2.978039375575706,2.978039375575706,2.978039375575706,,0.6613162543651991,0.6613162543651991,,6.923428926594015,-0.12356000577220246
tom-verschuere,466,115,19,5.329798402074319,4.08981261723653,4.08981261723653,4.08981261723653,4.08981261723653,0.6444164652765162,0.6444164652765162,0.6444164652765162,7.075513586687183,0.301117188617309
guillaume-lelait,448,238,15,7.178850023143587,5.710123017484524,5.710123017484524,5.710123017484524,5.710123017484524,0.46459881957301846,0.46459881957301846,0.46459881957301846,7.739151360171278,0.20382355252355153
rachel-gordon,526,217,1,6.449910714269494,4.754471388367752,4.754471388367752,4.754471388367752,4.754471388367752,0.5823321079992273,0.5823321079992273,0.5823321079992273,9.092757140919852,-0.007975811751048004
douglas-nascimento,333,116,2,5.842856759330698,4.596924211259853,4.596924211259853,4.596924211259853,4.596924211259853,0.5688788096783634,0.5688788096783634,0.5688788096783634,7.851508388246602,0.12861551514081557
brad-soroka,1021,260,3,6.184279377612491,4.387651874912398,4.387651874912398,4.387651874912398,4.387651874912398,0.6540769082058381,0.6540769082058381,0.6540769082058381,5.707063806572045,0.5287882832694956
sarahhass,766,320,3,7.2255774436571,5.5057761783604775,5.5057761783604775,5.5057761783604775,5.5057761783604775,0.5293748127465927,0.5293748127465927,0.5293748127465927,7.108413023831313,0.3559976104998938
luke-beard,82,45,4,5.038307303340945,4.104876097469944,4.104876097469944,4.104876097469944,,0.5102128489222175,0.5102128489222175,,6.772024147789744,-0.06060611867160806
james-van-den-bergh,132,65,2,5.093732052648226,4.324930343047981,4.324930343047981,4.324930343047981,4.324930343047981,0.5269686010709486,0.5269686010709486,0.5269686010709486,8.131088262012689,-0.15770115573562812
vinicius-theodoro,320,121,30,5.811774127776327,4.187133632647729,4.187133632647729,4.187133632647729,4.187133632647729,0.6123920647026712,0.6123920647026712,0.6123920647026712,4.082812974489174,0.6239670716462532
diana-fakhouri,115,79,1,5.812948099452684,4.951140602884297,4.951140602884297,4.951140602884297,4.951140602884297,0.4189612910255035,0.4189612910255035,0.4189612910255035,7.178929795216811,-0.04966507060344304
federico-trujano,331,148,4,6.078916036692166,4.6881514917989655,4.6881514917989655,4.6881514917989655,4.6881514917989655,0.5580039745014708,0.5580039745014708,0.5580039745014708,8.8967284372223,-0.07616372921565036
jeff-marcilliat,363,167,3,6.093026716643357,4.677104155897664,4.677104155897664,4.677104155897664,4.677104155897664,0.5659125764801916,0.5659125764801916,0.5659125764801916,6.480472031350403,0.3471696782660864
mattias-hallberg,134,78,1,5.615440691951646,4.664315032124835,4.664315032124835,4.664315032124835,4.664315032124835,0.48047216397979836,0.48047216397979836,0.48047216397979836,8.402072932441861,-0.1907939772679027
mitch-wagner,250,68,12,3.948588196759262,2.7658973210632247,2.7658973210632247,2.7658973210632247,2.7658973210632247,0.7537012613146287,0.7537012613146287,0.7537012613146287,5.221790231997598,0.46928222061177766
ivaylo-nedkov,487,115,2,6.100314450005834,4.400635493455567,4.400635493455567,4.400635493455567,4.400635493455567,0.614678555232217,0.614678555232217,0.614678555232217,6.271130592523064,0.40654436316108794
matthew-orourke,190,102,16,5.839432213078155,4.624670628883859,4.624670628883859,4.624670628883859,4.624670628883859,0.520527561118776,0.520527561118776,0.520527561118776,6.368030781929582,0.26899909585711185
joe-fung,11,10,3,3.2776134368191165,3.1711456504175226,3.1711456504175226,3.1711456504175226,,0.3164669176789105,0.3164669176789105,,5.980199946638209,-0.2778990828479314
khilbran-m,696,167,8,6.09381143600186,4.304052831113762,4.304052831113762,4.304052831113762,4.304052831113762,0.6436317889612692,0.6436317889612692,0.6436317889612692,3.555836417887525,0.7147200506679804
julien-brassine,63,30,2,3.791715090615614,2.852792690761324,2.852792690761324,2.852792690761324,,0.6738661155688265,0.6738661155688265,,9.611106538076985,-0.49874691392059617
rachel-chen,156,111,6,6.526136372875885,5.598634217450792,5.598634217450792,5.598634217450792,5.598634217450792,0.3601192275498066,0.3601192275498066,0.3601192275498066,7.591735683792735,-0.04629895569477279
eric-hamm,494,201,1,6.270004745731713,4.900768749892274,4.900768749892274,4.900768749892274,4.900768749892274,0.5626678396971952,0.5626678396971952,0.5626678396971952,9.25749772511105,-0.045328683023444366
patricia-araque,78,58,7,5.566952218640358,4.952135081527832,4.952135081527832,4.952135081527832,,0.36023751805720966,0.36023751805720966,,7.7050250248248355,-0.20649374369757176
glenn-letham,760,335,23,7.436148586438387,5.577523207309448,5.577523207309448,5.577523207309448,5.577523207309448,0.521439082492365,0.521439082492365,0.521439082492365,8.250202716808419,0.21650204625565284
jennifer-jones,207,111,5,6.087479885619803,4.915283333957902,4.915283333957902,4.915283333957902,4.915283333957902,0.49059542290086,0.49059542290086,0.49059542290086,7.790517697055782,-0.013424569607216115
daniel-ideriba,10,4,1,1.570950594454669,1.9540753499337429,1.9540753499337429,1.9540753499337429,,0.6716502880252937,0.6716502880252937,,7.507794640198696,-0.47233929292046656
shion-guha,828,179,2,5.98233236251845,4.068021896000731,4.068021896000731,4.068021896000731,4.068021896000731,0.6742117046905598,0.6742117046905598,0.6742117046905598,4.452748234889424,0.637999404813979
jeroen-van-der-schenk,364,106,40,4.583219095074294,3.749197638053663,3.749197638053663,3.749197638053663,3.749197638053663,0.6670566445206736,0.6670566445206736,0.6670566445206736,5.763123657131769,0.43860230757774454
brian-groth,231,118,5,6.1564250811486225,4.723317782726847,4.723317782726847,4.723317782726847,4.723317782726847,0.5251859565468189,0.5251859565468189,0.5251859565468189,9.217780363892764,-0.18728589672710844
lauren-goode,46,31,5,4.539122553553875,4.03307698378766,4.03307698378766,4.03307698378766,,0.44618908948757974,0.44618908948757974,,7.447434596484238,-0.2761383449093025
richard-grote,206,86,15,5.486632132374099,4.291108695392258,4.291108695392258,4.291108695392258,4.291108695392258,0.5696144432015873,0.5696144432015873,0.5696144432015873,5.027912467933849,0.4752667861193939
jake-szymanski,1238,431,11,7.039056444084697,5.108015643304121,5.108015643304121,5.108015643304121,5.108015643304121,0.5974181056145965,0.5974181056145965,0.5974181056145965,5.433212756222832,0.5671729844492236
maree-mccartney,138,50,1,4.841688591356687,4.003985204226071,4.003985204226071,4.003985204226071,4.003985204226071,0.5745203182188044,0.5745203182188044,0.5745203182188044,8.821805339564722,-0.23932937662402243
joerg-hochwald,1623,412,12,6.951499170737851,4.6766814219998265,4.6766814219998265,4.6766814219998265,4.6766814219998265,0.6491026301878977,0.6491026301878977,0.6491026301878977,5.8771330232526235,0.5421540996886952
dave-lu,4,4,1,2.0,2.0,2.0,,,0.2500011124224844,,,8.72451385311995,-0.33162708001102637
taro-myzk,2,2,11,1.0,1.0,1.0,,,0.5000006468501839,,,6.021447325372542,0.5
jacqueline-carter,185,112,0,6.406359047708423,5.317960191585946,5.317960191585946,5.317960191585946,5.317960191585946,0.42384193200220677,0.42384193200220677,0.42384193200220677,,
basar-bellisan,3,3,10,1.584962500721156,1.5849625007211563,1.5849625007211563,,,0.3333342727179638,,,4.942756167975758,0.12331501964131159
the-king,1,1,5,-0.0,0.0,,,,,,,9.642773762533084,
steven-g,165,141,3,6.949300182081121,6.363576781940102,6.363576781940102,6.363576781940102,6.363576781940102,0.2440631534366348,0.2440631534366348,0.2440631534366348,7.995730936245031,-0.09357549746303855
joseph-ayoub,1170,428,31,6.91887975083029,5.1690431698876464,5.1690431698876464,5.1690431698876464,5.1690431698876464,0.5886736218425697,0.5886736218425697,0.5886736218425697,5.7281106073439245,0.5356920801606369
giulio-isernia,304,110,29,5.744979662967878,4.353072854317448,4.353072854317448,4.353072854317448,4.353072854317448,0.590356805819633,0.590356805819633,0.590356805819633,7.434215121893262,0.18086877473275811
heinz-duschanek,224,78,9,5.216300035050579,4.193878902975787,4.193878902975787,4.193878902975787,4.193878902975787,0.5877149823262047,0.5877149823262047,0.5877149823262047,7.462693528157492,0.10579728888206824
scott-steinmetz,449,133,3,5.208807848790438,3.8481971439676803,3.8481971439676803,3.8481971439676803,3.8481971439676803,0.6672664711991169,0.6672664711991169,0.6672664711991169,5.380435211464743,0.5026366815220522
octavio-maron,2548,543,39,6.621719222611783,4.774134970132315,4.774134970132315,4.774134970132315,4.774134970132315,0.6598078410950226,0.6598078410950226,0.6598078410950226,4.525049520924596,0.6799998850969917
simone-miletic,386,88,2,5.008377144767714,3.7519099732867414,3.7519099732867414,3.7519099732867414,3.7519099732867414,0.6697182191126806,0.6697182191126806,0.6697182191126806,7.16337779151374,0.26268238656697657
honza-dobrovsky,365,154,16,6.517641726178071,5.126715707302135,5.126715707302135,5.126715707302135,5.126715707302135,0.5148737939563686,0.5148737939563686,0.5148737939563686,5.613150918284246,0.4571501172254355
michael-saiz,840,263,7,6.234341773233096,4.628455039614035,4.628455039614035,4.628455039614035,4.628455039614035,0.6219518158739639,0.6219518158739639,0.6219518158739639,7.530591322753729,0.3174826225588772
tony-cohn,162,101,6,6.237940469984971,5.21515658099697,5.21515658099697,5.21515658099697,5.21515658099697,0.4226522379256296,0.4226522379256296,0.4226522379256296,8.826183189768882,-0.20784223884073136
tavis-bogue,36,28,1,4.648955904159992,4.22993863754371,4.22993863754371,4.22993863754371,,0.3589491608268955,0.3589491608268955,,7.912889336229962,-0.38559821646714837
khoa-le,593,298,4,6.891577947267335,5.257603232594591,5.257603232594591,5.257603232594591,5.257603232594591,0.5372567843613016,0.5372567843613016,0.5372567843613016,6.625181877437242,0.38501510390211313
peter-mullen,1517,499,13,7.018100070877949,5.3738341088383335,5.3738341088383335,5.3738341088383335,5.3738341088383335,0.58410747255602,0.58410747255602,0.58410747255602,5.955365841367503,0.5307523247885145
paolo-ciuccarelli,178,66,3,4.617875471657032,3.403275065759639,3.403275065759639,3.403275065759639,3.403275065759639,0.6671652504954328,0.6671652504954328,0.6671652504954328,6.634173953223508,0.21120782311797778
steven-parker,260,89,2,4.82384238186888,3.6722106186397854,3.6722106186397854,3.6722106186397854,3.6722106186397854,0.6575822939477061,0.6575822939477061,0.6575822939477061,4.020969014342579,0.6181026353620704
jonathan-pollinger,736,151,24,5.466121747065976,4.07283067963856,4.07283067963856,4.07283067963856,4.07283067963856,0.6685029853648924,0.6685029853648924,0.6685029853648924,5.274137860166955,0.5503421072211124
john-nykolaiszyn,353,188,5,6.6713902060641574,5.471839017884116,5.471839017884116,5.471839017884116,5.471839017884116,0.47109314013533654,0.47109314013533654,0.47109314013533654,8.519604893104518,-0.007782574060903325
victor-brilon,461,170,7,6.3616474526783495,4.667294251187558,4.667294251187558,4.667294251187558,4.667294251187558,0.5831399170784273,0.5831399170784273,0.5831399170784273,6.995437386392184,0.3101461593339591
tyler-van-hoomissen,133,59,1,4.775809868037204,4.027264222839735,4.027264222839735,4.027264222839735,4.027264222839735,0.56834011697537,0.56834011697537,0.56834011697537,7.014152322004358,0.036123816610926535
jason-scott,544,369,5,8.18522903323451,6.7077066290911596,6.7077066290911596,6.7077066290911596,6.7077066290911596,0.3659533391998266,0.3659533391998266,0.3659533391998266,7.5445936247012675,0.26064803513085777
jim-wallace4,336,227,3,7.425783411437386,6.336671132704862,6.336671132704862,6.336671132704862,6.336671132704862,0.35660051483104094,0.35660051483104094,0.35660051483104094,7.305078537237579,0.21965589247437453
fabio-chaves,71,38,6,4.4312527055726925,3.608529301527541,3.608529301527541,3.608529301527541,,0.5719685135621952,0.5719685135621952,,7.498403770361188,-0.19696769370804929
