userid_x,ego_info,LZ_entropy,Pi,CCE_alters_sr,CCE_ego_alters_sr,Pi_alters_sr,Pi_ego_alters_sr
sunny-hiranandaney,198,5.122585201789955,0.5389524786535996,6.8463395732344265,5.052381052692586,0.3382884944430992,0.5465844415746535
sunny-ng,224,3.38142766627963,0.7488782811516923,7.42471107865525,3.311043956285101,0.3667574841168942,0.7548294312047725
suntaek-oh,14,2.2737254740631836,0.7407202170661755,,2.2737254740631836,,0.7407202170661755
suomia-tiia-aurora-vinlandia,52,3.5986110255861634,0.616679581515141,8.673133284286713,3.642754416804493,-0.2500117694171008,0.6108333996562294
supachai-monchaijaroenkhol,87,3.770481149002782,0.6553203218433212,,3.770481149002782,,0.6553203218433212
supernova,268,4.869269518485007,0.5785819042193513,,4.869269518485007,,0.5785819042193513
superpascalou,31,3.374602653852151,0.5994452536042006,,3.374602653852151,,0.5994452536042006
suraj-kapoor,99,6.038367919494424,0.2282605396448202,7.912979904909377,6.790776244406893,-0.15782743187381107,0.039500289525095426
surf,197,4.206098771901594,0.6508250474142429,8.833345492079106,4.186959541182689,0.1113226525477591,0.6526873654551966
susan-beebe,111,5.610941705559736,0.3572752545872564,9.005335638138249,5.701445359127137,-0.23940681836052322,0.3430780501504064
susan-danziger,190,5.135284529759227,0.5104112037054481,8.695367494705843,5.174355312892594,-0.03696717495930647,0.5058113377517273
susan-lee,231,5.463381084599001,0.49034754845355233,7.563675192308324,5.4607888383893775,0.22401585460337053,0.490645392285281
susan-wilkison,277,5.7544544376531,0.49549776819994884,10.349614823899547,5.76066503789635,-0.11892276150461553,0.49483680425458804
susan-y,239,4.5791782270578585,0.6162106904437743,8.960454374377546,4.561464831782307,0.09905058209204559,0.6179615773503472
susanna-lee,389,6.2507322388561155,0.4420620742273609,7.530699959892216,5.698390232766837,0.29394546143602573,0.5016738615156285
susanne,127,5.202036336854999,0.4569854252586626,,5.202036336854998,,0.4569854252586627
susanne-mandl,34,4.367545294909838,0.37035917489947007,,4.367545294909838,,0.37035917489947007
susanne-nilsson,128,4.125108141005412,0.6455415174933352,,4.125108141005412,,0.6455415174933352
susie-blackmon,144,5.245533784234479,0.4751710425710513,,5.245533784234479,,0.4751710425710513
susie-perez,178,5.364451189005094,0.4871884778396616,,5.364451189005094,,0.4871884778396616
susie-rust,44,4.932760716140116,0.29062727192090193,7.986527659853273,5.2828492550193875,-0.318211498882972,0.20570545307978572
susie-wee,199,5.571351331845437,0.4629686506665037,7.517445168252068,5.455445526702761,0.20309051485237356,0.4768565920312315
susy-ratulowski,147,4.449505028975864,0.5891076081816888,,4.449505028975864,,0.5891076081816888
sutae-kim,112,2.700502781638547,0.792375381373235,,2.700502781638547,,0.792375381373235
suthathorn-sutthison,163,5.143459623358453,0.5214848636189354,10.122273217509937,5.142237462592512,-0.1887047808489064,0.5216239630089443
suzanne-chang,119,5.733222478068677,0.34740628664130396,8.032421118600757,6.186303845723314,-0.09871951773443441,0.2744073277452614
suzanne-kaldenbach,97,3.89271873938063,0.6306059809738653,,3.89271873938063,,0.6306059809738653
suzanne-lortie,48,4.49781076212161,0.4401988736788631,,4.49781076212161,,0.4401988736788631
suzanne-marlatt,305,4.602609732255584,0.6235527103668871,7.316616678192682,4.4406816470743,0.340280253001399,0.6390272873882962
suzanne-molinaro,73,5.357663930936504,0.3187784660917138,8.851128147478805,6.069841142632568,-0.3206015731586949,0.17359856941654447
suzanne-schloot,468,4.73720418199861,0.6364158881320824,7.476974238368592,4.3149632220397525,0.3745030758887665,0.6736051812453782
suzanne-xie,120,5.515012087154299,0.3854840716909654,5.781383275752723,5.369069765791055,0.34519906679395107,0.4069413645778036
suzi-keller,129,4.311145892878393,0.6048104607875683,,4.311145892878393,,0.6048104607875683
suzy-chase-osborne,632,5.294588290187558,0.6119101749384577,7.373804289625744,4.8208642941502085,0.42750019757427093,0.6515888814789744
suzy-ryoo,297,6.583872659681722,0.35518801138689465,9.057936113781553,6.503553061667434,-0.0444184914788483,0.3653212194577517
sven-ahrens,454,3.321315099903565,0.7811177209899888,9.610916066307869,3.3071275077940943,0.2483342256043761,0.7821647615838487
sven-dietrich,102,3.4345097229069528,0.6982815383091693,,3.4345097229069528,,0.6982815383091693
sven-krauter,148,4.510561311340962,0.6094029345071501,,4.510561311340962,,0.6094029345071501
sven-m,159,5.583223078223585,0.43122629907743804,9.115799776033382,5.612619361862959,-0.14276528035886576,0.42739439773689414
sven-olaf-peeck,326,5.006998779939493,0.6130768987316719,,5.006998779939493,,0.6130768987316719
sven-weisbrich,236,5.102269242546183,0.5457606377755991,7.8713231797001635,5.0559388538745145,0.2121325301068142,0.5507297486631904
sven-wiesner,284,5.09809798301687,0.5793074471959972,9.074244235671456,5.069424993609757,0.12940700042694214,0.5821035901623033
svetlana-bianca,251,5.501509982292975,0.511040003792628,,5.501509982292975,,0.511040003792628
svyatoslav-dorofeev,46,3.477098155193438,0.6354746427904611,10.65313399861537,3.6613946694084287,-0.48628677477146937,0.6114469428951395
swemeatballs78,283,5.09480478955599,0.5756329958880515,8.868846147739008,5.0909646868347,0.14665213998977156,0.5760121077804095
swizec-teller,123,3.782111400934619,0.6721292535057508,,3.7821114009346184,,0.6721292535057508
sydney-pierre,266,4.402811263984818,0.6556666655345852,10.066338042771752,4.399283425815469,0.010671581763779843,0.6559868260215939
sydney-rebecca,228,5.435573513666539,0.5128383792517461,9.037101851943332,5.429407208725382,0.027522555563429803,0.5135099472797092
sylvain-deloux,151,4.094063761994882,0.6575532317266075,,4.094063761994882,,0.6575532317266075
sylvain-faucherand,57,4.771266486707443,0.3968389443235557,,4.771266486707444,,0.3968389443235555
sylvain-martel,147,3.939954016448013,0.6615440395619513,10.417829751178378,3.939961286575512,-0.19068780077645212,0.6615433037009172
sylvain-querne,99,4.111672074832773,0.6159663999225155,,4.111672074832773,,0.6159663999225155
sylvan-vogel,220,5.318029434054479,0.5221283897860981,9.868212585431463,5.316094828183605,-0.11047607820483131,0.5223394228736777
sylvia-huang,71,5.201135689928667,0.34883614352482445,,5.201135689928667,,0.34883614352482445
sylvia-van-der-leen,143,3.1657445070151105,0.7495159080388415,10.177215458236343,3.1648346259111997,-0.10220630927406944,0.7495987890338941
sylvie,277,6.136135152658814,0.4203029886087254,7.967159516323864,5.914096471214089,0.18062323565010832,0.446410421024983
syochin,159,3.5973841298647256,0.7323516580936741,4.950475787533601,3.338550504434355,0.6131939004534067,0.7542060321357131
syrine-mehri,49,4.147891254087343,0.5288573775586568,,4.147891254087343,,0.5288573775586568
sytse-kooistra,41,3.257495300117038,0.6482025904349783,6.450615305782728,3.457088393395583,0.08746108035592219,0.6212203292831724
szymon,117,4.200121376425793,0.6126771083953735,,4.200121376425793,,0.6126771083953735
t-suguto-k-oyama,70,4.5612792732742875,0.49284528006691125,7.465022034465996,5.095748868301841,-0.06509170145637806,0.413679736859715
t_cognac,85,3.8790971760153665,0.6259233585850801,7.409767693606693,4.157555651017762,0.12027299415048825,0.5930185961571222
ta-mccann,160,6.328647695172695,0.28482331452052334,6.943131446997414,6.330572701967461,0.1808987400920703,0.284518461658068
taalke,107,2.4258957790097893,0.8262182036608511,,2.4258957790097893,,0.8262182036608511
taca69,42,3.693854077147015,0.6083699230290234,6.51434544544769,4.350853449160171,0.15366013231181716,0.5188087493417052
tactac-tacn,80,3.3861636949131104,0.7059306661806698,8.301517779811435,3.5277022282832498,0.07195036924139708,0.6914235065000732
tadej-murovec,15,2.842126341201591,0.5973887504904819,,2.84212634120159,,0.5973887504904821
tae,86,3.931304966425459,0.6249271637561578,,3.931304966425459,,0.6249271637561578
taichiro-yoshida,7,2.7682734124061357,0.43874823657144607,,2.7682734124061352,,0.4387482365714463
taiyo-kojima,20,3.9299678577609916,0.3344775446919055,,3.9299678577609907,,0.33447754469190566
tak-bkk,234,6.4500636647405445,0.33835364793075284,,6.4500636647405445,,0.33835364793075284
takaflight-sugiyama,40,3.3262758599328737,0.6582627807636954,6.494733019531406,3.292609313082574,0.16820912941755137,0.66248074948005
takafumi,39,2.2378294036671895,0.8142141727543647,4.245390834247596,2.1180467998246866,0.6058883633293088,0.8256172123031786
takahiro-yamamoto,76,3.554017787307465,0.6863984363652316,9.88836468347985,3.708854791694447,-0.18582657873168706,0.6701816314060969
takahisa-hasegawa,16,3.668664670701278,0.34257803071304205,8.184258741250998,6.44315230550438,-0.5215765033588965,-0.28803640390374197
takao-goto,16,1.5467434635916095,0.8688035521318014,6.919383103360936,1.5882554371892599,0.16545654348777547,0.864740725870882
takashi-m,275,6.645847302578163,0.33042728801822696,7.326559386398857,6.301016669449932,0.2360581215961232,0.37531068160463055
takashi-tomine,52,4.4179598676159575,0.46015347476596397,,4.417959867615957,,0.4601534747659641
takayuki-kurosawa,12,3.331435556800403,0.35281164314772984,,3.3314355568004035,,0.35281164314772967
takechiyo-yamanaka,297,4.9086741977288435,0.6252347692641723,9.331580096842103,4.8646773236495084,0.18010732405668942,0.6291275676108438
takehiko-kamijo,317,4.381146805515951,0.6680093060502054,7.524186970493418,4.248399048823786,0.37003112742111666,0.6795715042740275
takehiko-sato,48,4.449156207497057,0.4430194370334206,6.706898593076899,4.681000998594481,-0.06994758534077687,0.4027733204966121
takeponchi,29,3.6548825775155898,0.5379506105710455,9.245624872941699,4.814568800063116,-0.4795414049260253,0.32067160472114187
takeshi-kimura,23,3.491729495694689,0.5629818053582621,,3.4917294956946887,,0.5629818053582623
takeshi-yamamoto,126,3.5991960541746377,0.717278573118239,5.07596968654927,3.306819685448187,0.5776371886285848,0.7435473212229019
takeyas,9,2.895286179218991,0.5257017378646909,,2.8952861792189903,,0.525701737864691
takino473,58,3.5017625945677673,0.6695393534222552,5.873963028384748,3.3943982130096195,0.37105276605748366,0.6816232891091503
takio55-hiroyuki,16,3.601606745739469,0.3772121866457088,7.220678911458349,5.75861570170902,-0.3873438301732885,-0.18336255759167427
taku-yajima,21,3.1171883724955296,0.6122396417176493,4.532456652165974,3.1366064397277826,0.3525899178266976,0.6091097242985681
takumn,23,2.7008489933657667,0.7208421459971953,3.947670195961397,2.795415823407568,0.553142267908742,0.7089334433343495
takuo-suwa,9,2.6651484454403223,0.5481990813535218,,2.6651484454403227,,0.5481990813535217
takuya-abe,61,3.408498385642814,0.6591937944734183,,3.408498385642814,,0.6591937944734183
takuya-honda,71,3.6032477341960116,0.6276435703460665,9.46372578591516,3.709526280096704,-0.31705616752671667,0.614071205770671
takuya-sato,14,3.4575424759098903,0.416742143067566,,3.4575424759098903,,0.416742143067566
tal-mutzery,53,2.691918422476214,0.7545966535403579,6.101817574630538,2.681158453914506,0.3251539629827485,0.755751337434814
tal-rotbart,176,4.367521215759818,0.6331127184482853,,4.367521215759818,,0.6331127184482853
tales-viegas,124,3.2534718710778443,0.7410421578322427,,3.253471871077844,,0.7410421578322427
talia-kraines,686,6.3997005913292915,0.4847861201510829,7.5971092321975835,5.975702048749361,0.3655770789426497,0.525126904735638
tamar-burshtien,61,4.030951185666574,0.573865756880574,,4.030951185666574,,0.573865756880574
tamara-de-anda,240,6.299772944678485,0.3707501683097285,7.75815524293444,6.293103815993294,0.16261779173703567,0.3716118881146724
tamara-webb,91,4.995915746727745,0.4483372220477436,,4.995915746727745,,0.4483372220477436
tamas-bodi,131,5.584688518107808,0.39672532164750907,,5.584688518107807,,0.3967253216475092
tamas-cseh,204,3.960154432804552,0.6833452455126594,,3.960154432804552,,0.6833452455126594
tamas-g,104,5.011585848585048,0.4718527512091184,,5.011585848585048,,0.4718527512091184
tamas-kalman,218,5.440038447684515,0.4914572455736565,9.473447737047522,5.69260711488585,-0.10177342003263574,0.4620789489330405
tamas-muller,144,4.215620040917288,0.6223095563050836,10.728948092584973,4.229164410144494,-0.2623255175536711,0.6208602381702072
tami-frankel,72,3.612923572605491,0.653002899441233,8.179527037841407,3.664771441493906,-0.06669419863564134,0.6469887571585761
tami-j,255,4.9334982381562025,0.5951695698193143,,4.9334982381562025,,0.5951695698193143
tammy-costrini,87,4.224341407969496,0.5803464567526477,,4.224341407969496,,0.5803464567526477
tammy-mcdaniel,169,4.180173668372527,0.6523061331690775,,4.180173668372526,,0.6523061331690776
tammy-y,179,5.140672009743259,0.5186132306453025,9.701791283277421,5.152056679484382,-0.14637489446621302,0.5173057466945378
tamra-ward,119,4.220852558612158,0.6038473101607338,10.043000779611063,4.224382625266692,-0.2385114665395685,0.603446911206392
tamseel-alvi,46,3.437710030749151,0.6540634021341148,,3.437710030749151,,0.6540634021341148
tamtomo-daniswara,289,5.4760290043784625,0.5294506576518966,,5.4760290043784625,,0.5294506576518966
tanat-tonguthaisri,345,5.022861394233746,0.5873517471560761,,5.022861394233746,,0.5873517471560761
tanausu-cerdena,80,4.681306642918069,0.470268222697668,,4.681306642918069,,0.470268222697668
tane-piper,39,3.7141013111458743,0.5649586823105366,,3.7141013111458743,,0.5649586823105366
taneli-roininen,8,2.8679700005769253,0.45860471062612934,,2.867970000576925,,0.4586047106261295
taner-karaguzel,43,4.1290651393192395,0.4976445288088663,,4.129065139319239,,0.49764452880886645
tanguy-de-kelver,35,3.7631588473183917,0.5435861158213466,,3.7631588473183912,,0.5435861158213467
tania-duarte,4,2.0762050593046015,0.6419099252097679,,2.0762050593046015,,0.6419099252097679
tania-goode,81,4.864374500462352,0.4429573954655492,,4.864374500462351,,0.4429573954655493
tanja,191,4.385760227833618,0.6358957790294627,,4.385760227833618,,0.6358957790294627
tanner-devries,281,4.470933333737353,0.6548391719487509,9.314275869948732,4.410772941903347,0.15210400260351734,0.6602102522096623
tanner-martin,66,4.777548848448891,0.42378163975952726,,4.777548848448891,,0.42378163975952726
tanya-faison,87,3.489588953600481,0.6601380327536482,,3.489588953600481,,0.6601380327536482
tanya-leis,308,4.968897701410374,0.5805010595407932,7.3072559237986585,4.695238280601713,0.3272347394011337,0.6077157224447912
tanya-rabourn,259,4.979198396310007,0.5725274608607009,8.892285732664666,4.911263664041781,0.09781966892093016,0.5794692820441841
tapio-hameen-anttila,55,3.948587231229643,0.5634734521258907,7.283114509996872,3.9349699698336584,-0.07341286580457367,0.5653765745322434
taq156,144,4.553043115966016,0.5978338903588627,6.764167309694122,4.475846077138344,0.3446739115819828,0.6059596639516781
tara-c,200,5.578601270502577,0.4636065510417518,8.23075737414181,5.622931387809944,0.08610696853735623,0.4582766002177762
tara-carone,122,4.373116186293384,0.5753995530666154,8.626180672542755,4.382139930730655,-0.09259254504515758,0.5743276314516572
tara-cb,211,4.164140344199374,0.6575765617675285,,4.164140344199374,,0.6575765617675285
tara-davies,311,5.431503931059098,0.5389866787339661,9.852189462502643,5.383850920764808,-0.0331217488575382,0.5438188921851923
tara-guertin,160,5.530767497695772,0.43198014776875066,10.510810167583399,5.563863251545113,-0.3210976123995277,0.42762096830646196
tara-hunt,478,6.555439643121489,0.4208586095651845,7.168238493014901,5.80358247110134,0.3524434905953191,0.5008682669932341
tara-jepson,720,6.305529056226719,0.5106007620863365,6.252670252804558,5.292575503464317,0.5154427628272813,0.6013123543046563
tara-knowles,60,4.186977870709465,0.5339548992983542,,4.186977870709465,,0.5339548992983542
tara-mann,375,5.9977794073707456,0.47470049340259624,7.063220633966817,5.376011713246823,0.35663144824164716,0.53974299425634
tara-mansfield,239,4.905740993428793,0.5821676510322675,8.070175487218531,4.900911150988727,0.22233205155486652,0.5826567775395018
tara-olson,174,5.7104136467849544,0.42562419966158477,9.031872583965818,5.812631840486223,-0.11243037162553267,0.4124473613718842
tara-whittle,370,5.210460725013111,0.5725440999060539,8.608943069543109,5.101357778395577,0.20272755832507885,0.5830971938504861
tara-wren,59,3.4173925483944445,0.6868710950003369,,3.417392548394444,,0.686871095000337
tarah-feinberg,534,5.701694377376583,0.5452009177458875,6.8115985527815255,4.989392360773301,0.4374503560499085,0.6111158044821556
tarcizio-silva,103,3.7754146149866066,0.6544219909381058,6.405055960132124,3.767317378898443,0.3336539646183913,0.6553061954314502
taro-myzk,2,1.0,0.5000006468501839,,,,
taroh-sasaki,63,4.375492641119402,0.5145231500575975,,4.3754926411194015,,0.5145231500575976
tash,11,3.0476190476190474,0.47545018142154505,,3.0476190476190474,,0.47545018142154505
tasha-stratton,127,5.636774878713033,0.37648047336451246,9.39714485046609,5.695128568906302,-0.25524431619695354,0.36783970689654877
tate-pierpoint,187,4.863120593683281,0.5634797682876589,9.556673426880403,4.854983785291643,-0.0932134880730392,0.5643596693281868
tatiana-krasnova,46,2.3443128304559617,0.8074381103097987,4.1777336408985155,2.231497265787905,0.621276552609792,0.8180592025342672
tatiana-peck,274,3.825450694683407,0.7150830884829128,7.54591496099148,3.5267748247401784,0.3655621679347887,0.740352625739339
tatiana-read,115,4.943492164732553,0.4873647165180801,,4.943492164732552,,0.4873647165180802
tatiane-delamuta,186,5.643885916005137,0.4268393033634423,,5.643885916005137,,0.4268393033634423
tatsumi,53,4.007427597471793,0.5518384526996127,,4.007427597471793,,0.5518384526996127
tatsuya-aizawa,55,4.03820200728324,0.5549015998395068,,4.03820200728324,,0.5549015998395068
tatum-lade,80,4.849360069481084,0.45084875985607414,7.097208654699803,5.511983770072225,-0.005179842540189932,0.3478151135880112
tatyana-koutepova,322,5.608027592058478,0.5053102553680691,8.911880456736556,5.4942419631428745,0.09023003712056434,0.5174398757201335
taufiq-soulz,467,6.790112687562043,0.3771159086457706,8.183574290012027,6.316370303120936,0.20425320097813174,0.4309203328900351
taylor-beseda,61,4.55390179876966,0.473578650806024,,4.55390179876966,,0.473578650806024
taylor-carik,259,5.887694619793465,0.459720772408843,,5.887694619793465,,0.459720772408843
taylor-doms,214,5.087503591736423,0.5542870447132485,9.445209757775258,5.06479723307652,-0.03720372668069892,0.5566743441103825
taylor-host,237,4.184937664748344,0.6604841831206921,8.321136568794202,4.0433105752512155,0.21093694982013808,0.6738365309905571
taylor-hughes,74,5.231382826594272,0.35204901925179416,,5.231382826594271,,0.3520490192517943
taylor-marsh,376,5.389473684210526,0.5599510578223748,7.250643849232428,5.141165852363108,0.3699068535748424,0.5837894211551338
taylor-newby,278,6.156147817992306,0.42100969063193006,6.436201667249941,5.524998988961486,0.3875792999642184,0.4936445260730554
taylor-siebert,230,5.7404096466347845,0.4604616021936074,7.8168082473362555,5.662561367352991,0.19121345496172457,0.4695220982773605
taylor-singletary,116,3.8094903332158427,0.6614063692916049,8.788599318162467,3.89577546249982,-0.03933624347240243,0.652285600955454
taylor-snyder,134,2.5463269114386815,0.8144660280363009,8.39867761184754,2.5363769070000006,0.23904790075121857,0.8152861434606988
taylor-wang,195,5.218837445897739,0.5102400312577026,6.894453846116874,5.163992002658905,0.30231531683955304,0.5165498865182507
taylor-whitmer,431,4.351797496865426,0.6784014231818584,7.87055369837106,3.98359098578732,0.3528253954685442,0.7093553234034905
tbd,6,2.4564355568004035,0.4312868683072646,,2.4564355568004035,,0.4312868683072646
tburford,64,3.344919878875311,0.6672592271750503,,3.344919878875311,,0.6672592271750503
tc-m,398,6.177926197971213,0.4684457608483,7.433185092169391,5.752766028146832,0.33136390343222155,0.5123175635869478
tc-pellett,218,5.687752126307849,0.46286306136093075,9.293385194120187,5.683476481906097,-0.07849517802629877,0.46336481152944115
tdlugg,107,5.097588793053495,0.46747943629945954,,5.097588793053495,,0.46747943629945954
te2ma,64,4.476721043763106,0.49018951158249857,,4.476721043763106,,0.49018951158249857
tech-savvy-agent,111,5.784528820109094,0.3169731303750952,6.8558771855577145,6.060059552789953,0.11176387746976965,0.2701260623701978
techgurujeff,124,4.082584613545805,0.6282853279292779,6.7787830915190925,4.398077786302701,0.29971566293159024,0.5935131164506925
ted-angelilli,183,5.603709516072749,0.44451686562700254,8.36498954255717,5.747980116404554,-0.007654550835121684,0.4263214722692476
ted-graf,53,3.9181519564685914,0.6024892499755862,,3.9181519564685914,,0.6024892499755862
ted-hudson,109,4.542010069683629,0.570292327931239,6.8002182403198885,4.446403035633897,0.2820289756692575,0.5812604290953775
ted-ladue,188,5.935894839118802,0.3948386837048511,7.602569903251173,6.026555995872053,0.14741856666976136,0.3828417814753188
ted-makarewicz,137,4.6622597249431434,0.5518781548521166,,4.6622597249431434,,0.5518781548521166
ted-morgan9,276,6.243265601033905,0.3958785622611925,7.957884577175476,6.185131885249994,0.1616907495730821,0.40301764118302924
ted-pennings,190,4.2161905865780405,0.6504313822661455,10.154466370449315,4.218596387567593,-0.10032057770582191,0.6501974743470187
ted-persson,82,5.485842832182301,0.3171918937486698,8.89157882266101,5.715763307587879,-0.3014291316982314,0.27511528554605574
ted-rheingold,447,6.805055023529164,0.38174653551846477,7.248186188394382,5.907516721683923,0.33021453056297095,0.4808669086797357
ted-rightmire,127,4.4593820060115705,0.5980498672336021,,4.45938200601157,,0.5980498672336022
ted-sink,441,4.535827369160423,0.6502289683608741,6.043148234569093,4.185350624439442,0.5102523887123848,0.6812652507327992
ted-valentin,138,5.431498030881648,0.43990799914110734,,5.431498030881648,,0.43990799914110734
ted-vickey,153,4.886524479117026,0.5347946999147152,6.12751712293815,4.858303723877184,0.3819486747062099,0.5380866679073132
teddy-wilson,177,3.8833953001407444,0.6834893667481474,,3.8833953001407444,,0.6834893667481474
teddy0,290,4.851536531083873,0.5965943192818363,8.082133532213515,4.6910459775825615,0.2425228572901294,0.6122879555061472
tee-jay-green,151,4.758191220768061,0.5487852503893409,,4.758191220768061,,0.5487852503893409
tee-mcknight,77,3.790587048170517,0.6194812601373596,8.340393719527242,3.818947588789569,-0.12892267026427903,0.615995186183845
teemu-lahti,66,4.186915887850467,0.5432170925401906,,4.186915887850467,,0.5432170925401906
teerapong-khompaengyot,787,5.420639359572398,0.6078357159396858,,5.420639359572398,,0.6078357159396858
tehyun-kim,4,2.18349827271147,0.5403417893233066,,2.18349827271147,,0.5403417893233066
tenani-french,226,5.07631495718205,0.562050247577427,,5.07631495718205,,0.562050247577427
tenlow,146,2.50128291687693,0.8032937470889743,,2.5012829168769297,,0.8032937470889744
teppo-hudson,124,5.248061994100996,0.4551451641247351,8.032451992498808,5.239476982802556,-0.03325389562155572,0.4562820836024121
tercio-leal,58,4.1877360752417125,0.5576924232923723,,4.187736075241712,,0.5576924232923725
terence-collins,212,5.252932501298082,0.5139719552489753,8.132042807279701,5.253596235706248,0.1364859122495718,0.513896803966479
terence-ziegler,13,3.324560072990279,0.45115465948190886,,3.324560072990279,,0.45115465948190886
teresa-finney,110,5.14305907534899,0.44334351608980904,10.186811229305226,5.204849257986341,-0.35740428569972443,0.4346475524410873
teresa-villanueva,161,4.983549333395523,0.5234203089255218,,4.983549333395523,,0.5234203089255218
teresa-wu,359,7.4612899060082185,0.2389469621811733,8.337024908965883,7.225747217534592,0.1030922747745543,0.27158880909507416
tereza-nemessanyi,135,4.131808756512595,0.6171820386864845,8.64185537933798,4.381136513721347,-0.05255089982603002,0.5891347400108257
tero-heino,96,4.061558362879,0.6106252155996141,,4.061558362879,,0.6106252155996141
terrence,1016,6.532148284123913,0.5050262220027822,6.945747281570262,5.739867539122962,0.46775906000803913,0.5744814758473604
terry-b1,78,4.1845300336855935,0.5715681722634816,8.789822761347798,4.1839769731033005,-0.1844627681983283,0.5716383249250098
terry-crosby,61,3.408498385642814,0.6591937944734183,,3.408498385642814,,0.6591937944734183
terry-madeley,66,4.5482233502538065,0.4922655513731245,,4.5482233502538065,,0.4922655513731245
terry-majamaki,168,5.168159249533415,0.5074957910152055,10.286181885961232,5.1840350118921785,-0.23343809490293405,0.5056283607209885
terry-owen,225,4.043847596306532,0.6873825481779994,9.560531943006762,4.032897293156223,0.09568228618476181,0.6883594884449373
terry-powers,124,3.696268683192804,0.6874772370881436,,3.696268683192804,,0.6874772370881436
terry-spaeth,38,4.22353085240553,0.4406656581689391,,4.22353085240553,,0.4406656581689391
terry0,105,5.653665089334838,0.33162432631696764,7.334526730246572,6.382743480551817,-0.03495161017059236,0.2017966454504358
teru,71,3.330256376891122,0.6994054458759154,3.8182379242782827,2.9395439555891474,0.6462841171715337,0.7404985282196987
tessa-horehled,1292,5.861982604666788,0.5942560433339837,6.000208663808035,4.845553728062394,0.5832544054421298,0.6734174967788554
tetsu-kitazawa,28,3.1045840743271778,0.6971887828234111,6.053007496483526,3.0476864834160513,0.29341504459133944,0.7038381346882835
tetsu_kw,10,2.6385546532810937,0.6315964896929901,,2.6385546532810937,,0.6315964896929901
tetsunori-yuasa,20,3.266945330987647,0.5595303504790958,,3.266945330987647,,0.5595303504790958
tetsunosuke-ito,34,1.0000219544254771,0.9267211033154035,9.132897064448505,1.000956886815924,-0.09073077755702381,0.9266441395041124
tetsuo-nakamura,45,4.293092061258545,0.47580412025598584,6.585451710556892,4.3312282959797335,-0.03885367368659576,0.4695804955128172
tetsuya,65,4.22760941407915,0.5431574701956606,9.210723549766318,4.251137401250673,-0.2914367795403859,0.5399420102124143
tetsuya-sato,77,2.1038307406110266,0.8333584382451045,2.8077042008748454,1.9272568655903484,0.7677956596018053,0.8492212614275654
teun-den-dekker,190,4.128742189351951,0.6735167658267275,,4.128742189351951,,0.6735167658267275
tewfik-zementzali,102,3.6443627917559427,0.686031056194644,,3.6443627917559436,,0.6860310561946439
teymur-madjderey,119,4.594421331161555,0.5440027267619315,9.600896184294172,4.675090190170619,-0.22769433011215182,0.5340688128781051
thadd-fiala,304,2.7807360050971184,0.8324583847320842,8.683900556956585,2.780551972582842,0.3925856160539173,0.8324706385852643
thadeu-augusto,45,4.5666064692210195,0.4056571012529874,,4.5666064692210195,,0.4056571012529874
thais-chioqueti,214,5.295585819752421,0.5232814966419644,8.721347737588985,5.251693829809247,0.07517300778415167,0.5280719816879886
thais-lima,345,5.90793069497895,0.4766852615650274,7.080244454791845,5.322500946155797,0.3443127127450306,0.5387915167771311
thanasitt-pwattanasitt,71,4.478394235948882,0.5193043369923629,7.376313187169588,4.483694667381634,-0.01753822412844857,0.518582971660425
thaniya-keereepart,66,5.413029120717296,0.2734503252173336,7.51928513159173,6.717590256337239,-0.178187361972978,-0.06022842582739934
tharso-vieira,166,5.17001210189036,0.5095997787339217,8.596622002945356,5.153675490682644,-0.013305227741494816,0.5115072058620537
thas-naseemuddeen,234,6.106482108501956,0.39425976879930635,8.338248553528333,6.011700200984641,0.051823342495852846,0.4062569074793155
the-cloud-and-compass,43,4.413793103448276,0.4262355868019187,,4.413793103448276,,0.4262355868019187
the-corcoran-group,897,6.564597605910308,0.4971771660085978,7.918668828026624,5.781210480814672,0.37039448743067416,0.5667997300080485
the-modern-list,241,6.424201921862847,0.3456820278289776,10.014605564854095,6.789571438385337,-0.21053137065050484,0.29571794818935165
thea-neal,103,4.476883557358978,0.5491834235659384,,4.476883557358977,,0.5491834235659385
thecultureofme,327,5.479834670925416,0.5401256141072877,6.076863632287,4.958426715629472,0.4792510630345936,0.5915763335475602
theda-sandiford,334,5.88914755655082,0.482030802467763,7.94653643177487,5.642599547139087,0.2430250217538831,0.5082238070104474
thefatapple,434,6.79228707560611,0.38055358105980963,7.095521173375809,6.043276047752233,0.3453173323039662,0.4641031696602428
theflipperking,94,4.625349812593244,0.547289269538004,,4.625349812593244,,0.547289269538004
thejmax,76,2.8486591655737894,0.7526184034354633,9.439409337686497,2.954941172143807,-0.16038376207472402,0.7417913070346271
theo-steffen9,148,4.9216733784436375,0.5297120144884091,9.434991035910004,4.989259035505002,-0.1477520976763676,0.5217541419379201
theo-tsiolas,224,5.443714094430809,0.507006252040182,,5.443714094430811,,0.5070062520401819
theodora-blanchfield,480,6.159871377652453,0.4774125317048638,6.340726656461619,5.256666058727599,0.458752374437499,0.5676695146941007
theodore-rysz,113,3.4025359102130435,0.7204545461420832,,3.4025359102130435,,0.7204545461420832
theoldpossum,26,1.9722340287735316,0.8307137431209919,,1.9722340287735314,,0.8307137431209919
theppitak-maneepong,56,4.256554435053446,0.52230139640817,,4.256554435053445,,0.5223013964081701
