placeid,mean,median,std,count,nunique,target,category
pier-i-cafe-new-york,0.4379394907569353,0.42473041109738463,0.10545731584239296,134,73,Pi,Food
pies-n-thighs-brooklyn,0.4427966559286119,0.4416275727486576,0.08829731661020264,372,207,Pi,Food
pig-n-whistle-new-york,0.4429903010133401,0.42993405781466076,0.08757751874646076,124,69,Pi,Food
pig-n-whistle-new-york,0.4429903010133401,0.42993405781466076,0.08757751874646076,124,69,Pi,Nightlife Spots
pike-place-market-seattle,0.4843591132998796,0.48881655127145196,0.08952028613505505,526,257,Pi,Shops
pinche-taqueria-new-york,0.43148460570082786,0.4239815913007606,0.08797316350542872,389,163,Pi,Food
ping-pong-london,0.4900660686618242,0.4786270951897047,0.10964267072210342,116,75,Pi,Food
pink-pony-cafe-new-york,0.4123541787252834,0.3974301892262247,0.08459701360730985,80,63,Pi,Food
pink-taco-los-angeles,0.48368704830100295,0.4813292310920864,0.08533943432566024,97,62,Pi,Food
pinkberry-new-york,0.46518342830457127,0.4658222563743519,0.09431346805723638,799,349,Pi,Food
pinks-hot-dogs-los-angeles,0.4663218629868049,0.4748434503598498,0.09327579138164949,68,63,Pi,Food
pioneer-courthouse-square-portland,0.4929920737895629,0.48122688420603155,0.07262949242450614,133,58,Pi,Parks & Outdoors
pipa-tapas-bar-new-york,0.43741199928781016,0.4277711159204629,0.08670259458422336,94,72,Pi,Food
piranha-killer-sushi-austin,0.4592823664678701,0.4826762903497923,0.07235283916165698,94,60,Pi,Food
pirates-of-the-caribbean-anaheim,0.49489069403199903,0.4935862463316018,0.09110991324448454,143,95,Pi,Arts & Entertainment
pirates-of-the-caribbean-lake-buena-vista,0.5033487097677832,0.5051862975379466,0.07605917589985027,72,57,Pi,Arts & Entertainment
pittsburgh-international-airport-pit-findlay-towns,0.47073469107813604,0.47606005072158675,0.09243630491049297,289,113,Pi,Travel Spots
pizza-east-london,0.469449276362763,0.46340024256087997,0.10225580727550512,97,67,Pi,Food
pizza-express,0.534135353086337,0.5452200976554675,0.10354997573287712,102,63,Pi,Food
pizza-express-london,0.5156107765778757,0.5206473513181469,0.1092256990980059,111,81,Pi,Food
pizza-hut,0.5292740752111258,0.521585558120231,0.09160991834212241,317,193,Pi,Food
pizza-luce-minneapolis,0.47789579458345083,0.49088732235067034,0.06274260325855496,348,70,Pi,Food
pizzeria-delfina-pacific-heights-san-francisco,0.4605249185874389,0.4533477840422705,0.09279785564407352,116,59,Pi,Food
pizzeria-delfina-san-francisco,0.43803459072365997,0.43105631284585516,0.07895443921612874,199,126,Pi,Food
pizzeria-mozza-los-angeles,0.44926070892745124,0.43947363090279756,0.07192438781206778,67,55,Pi,Food
pj-clarkes-new-york,0.44553637413905944,0.4469074531952638,0.08737261601821601,294,189,Pi,Food
pj-clarkes-new-york,0.44553637413905944,0.4469074531952638,0.08737261601821601,294,189,Pi,Nightlife Spots
pj-hanleys-brooklyn,0.4334354065515555,0.4413008521291678,0.07798514574345002,93,61,Pi,Nightlife Spots
place-pigalle-san-francisco,0.4413679688257345,0.4362966910324349,0.06896545002144444,128,61,Pi,Nightlife Spots
planet-hollywood-resort-casino-las-vegas,0.4833973285159168,0.49156648988037976,0.09410702822692331,244,141,Pi,Arts & Entertainment
planet-rose-new-york,0.44571763041702184,0.43329895775143523,0.08398575667161623,204,120,Pi,Nightlife Spots
plunge-at-hotel-gansevoort-new-york,0.4399389555830617,0.43526159562697997,0.09068804977882608,56,51,Pi,Nightlife Spots
plutos-palo-alto,0.4863886763911391,0.48698383964084724,0.09738422333583172,107,53,Pi,Shops
poco-new-york,0.4265703014253357,0.4408362442523958,0.07642973663600408,197,87,Pi,Food
pommes-frites-new-york,0.4424619359092252,0.4446956414754603,0.0898450483170493,159,122,Pi,Food
pomodoro-new-york,0.47645522254172373,0.47450421416784505,0.09829914901961204,90,54,Pi,Food
pop-burger-new-york,0.44363650960605405,0.43774200063808194,0.08998077490500953,259,187,Pi,Food
pop-burger-new-york,0.44363650960605405,0.43774200063808194,0.08998077490500953,259,187,Pi,Nightlife Spots
pop-tarts-world-new-york,0.47280953168513834,0.4668311471374464,0.10289287059305281,71,61,Pi,Shops
porch-bar-new-york,0.4230938465607298,0.40782075076794194,0.08301314241776737,167,125,Pi,Nightlife Spots
porchetta-new-york,0.43482011245584806,0.4291535523127271,0.076521563007204,169,87,Pi,Food
pork-store-cafe-san-francisco,0.4484462548943277,0.4463651252653375,0.06889948642327647,81,65,Pi,Food
port-authority-bus-terminal-new-york,0.5573555506436361,0.5725040654191195,0.10132142611848984,1921,309,Pi,Travel Spots
port-columbus-international-airport-cmh-columbus,0.49267504161527875,0.49376534292737834,0.08079330719921025,523,119,Pi,Travel Spots
portage-bay-cafe-seattle,0.45352859052227107,0.45239287062296774,0.07180651732717493,111,56,Pi,Food
portillos-chicago,0.5087266011880323,0.5299644488052725,0.09213687245049244,245,114,Pi,Food
portland-international-airport-pdx-portland,0.4732177638820327,0.4641318238164578,0.09557343708146938,1503,370,Pi,Travel Spots
portland-international-jetport-pwm-portland,0.46811430032450957,0.4783428437465497,0.0883042659758847,144,60,Pi,Travel Spots
portland-saturday-market-portland,0.4676422058789438,0.46562133049486365,0.09680540792094831,75,59,Pi,Shops
post-office,0.576212770902159,0.5684030379010919,0.07690677766475297,296,59,Pi,Shops
potbelly-sandwich-shop-chicago,0.523499159443718,0.5344426233992238,0.08215800220949658,383,149,Pi,Food
potbelly-sandwich-works-washington,0.5239837089516169,0.5422274317502327,0.08087661880131897,253,60,Pi,Food
pour-house-boston,0.48456005150347375,0.4827047281018451,0.08966883271213365,177,86,Pi,Food
pour-house-boston,0.48456005150347375,0.4827047281018451,0.08966883271213365,177,86,Pi,Nightlife Spots
powell-muni-metro-station-san-francisco,0.4889004141544606,0.4810636781596772,0.07600404838993749,166,69,Pi,Travel Spots
powell-st-bart-san-francisco,0.4911892557046961,0.48044379248104707,0.079759321893655,1015,339,Pi,Travel Spots
powells-city-of-books-portland,0.46739774180976706,0.4641318238164578,0.09506514105201082,249,161,Pi,Shops
powerhouse-arena-brooklyn,0.45087212239778895,0.4680627847248569,0.0810200552289672,137,88,Pi,Shops
prada-new-york,0.4571984068268514,0.4649627845851541,0.09905498263679763,76,56,Pi,Shops
prague-ruzyne-airport-prg-praha,0.5095550074111705,0.4998353486792275,0.08638356788772747,131,62,Pi,Travel Spots
pranna-new-york,0.443119930729952,0.4307554853720446,0.08232211279845478,81,65,Pi,Food
pravda-new-york,0.42821126269556187,0.41269830019674836,0.08992135409028623,233,142,Pi,Nightlife Spots
press-club-san-francisco,0.44165046476628117,0.42529339742954814,0.0799922990040939,109,81,Pi,Nightlife Spots
pret-a-manger-london,0.5518067026551599,0.5927946839329414,0.09032213576587883,325,90,Pi,Food
pret-a-manger-new-york,0.5121584046884285,0.4789801147596586,0.11273946831994276,1474,295,Pi,Food
pret-a-manger-new-york,0.5121584046884285,0.4789801147596586,0.11273946831994276,1474,295,Pi,Shops
primanti-bros-pittsburgh,0.48433325312810044,0.49100494285402924,0.0910984447923063,87,56,Pi,Food
primanti-bros-pittsburgh,0.48433325312810044,0.49100494285402924,0.0910984447923063,87,56,Pi,Nightlife Spots
prime-meats-brooklyn,0.43486280387987547,0.4550448290758271,0.05599318967711287,384,94,Pi,Food
primo-patio-cafe-san-francisco,0.4407089368204551,0.4499383568957842,0.07976764934905414,183,78,Pi,Food
professor-thoms-new-york,0.4396443437682099,0.4538236091570803,0.07715901601603017,520,190,Pi,Nightlife Spots
progress-coffee-austin,0.480008047264522,0.5039065912885068,0.08186415250587789,194,51,Pi,Food
prospect-park-brooklyn,0.47230138797875953,0.48646877475501227,0.07359194023232514,1134,358,Pi,Parks & Outdoors
prospect-park-long-meadow-brooklyn,0.48927143082376423,0.47373067066170793,0.08423291522791466,794,181,Pi,Parks & Outdoors
providence-train-station-providence,0.4741361397222611,0.46114421608584477,0.09042399001714654,159,55,Pi,Travel Spots
provocateur-new-york,0.4727166813455786,0.46870487500776475,0.09865784102638885,111,71,Pi,Nightlife Spots
provocateur-new-york,0.4727166813455786,0.46870487500776475,0.09865784102638885,111,71,Pi,Arts & Entertainment
prudential-center-newark,0.504405705458079,0.5151498479360327,0.09655762851816804,95,61,Pi,Arts & Entertainment
prune-new-york,0.4167776908722549,0.39543101849991985,0.08247322322794876,111,80,Pi,Food
ps-450-new-york,0.4249739867585556,0.41269830019674836,0.08294463430967516,115,73,Pi,Nightlife Spots
ps1-contemporary-art-center-long-island-city,0.4267919038874793,0.4122280776609459,0.09523015110064537,256,193,Pi,Arts & Entertainment
psycho-suzis-motor-lounge-minneapolis,0.4700790346326431,0.46453141831926364,0.07189248283192108,108,55,Pi,Nightlife Spots
public-assembly-brooklyn,0.4241594553952847,0.4239815913007606,0.08071066649900968,221,135,Pi,Arts & Entertainment
public-bar-washington,0.4757000638376821,0.4641071888799988,0.10557083383628284,128,58,Pi,Nightlife Spots
public-house-san-francisco,0.4706772012322587,0.46129970468758236,0.09582102005131611,119,74,Pi,Nightlife Spots
public-new-york,0.4230208858185251,0.4033907327849764,0.09172620574929781,167,116,Pi,Nightlife Spots
publix-atlanta,0.5380784341072351,0.5292887021235384,0.06808635960278205,567,86,Pi,Shops
publix-atlanta,0.5380784341072351,0.5292887021235384,0.06808635960278205,567,86,Pi,Food
puck-fair-new-york,0.46544732960363333,0.4501859373475353,0.10450290091896895,334,207,Pi,Nightlife Spots
puerto-alegre-san-francisco,0.45690827647076127,0.4642742141729463,0.08120953498037595,140,73,Pi,Food
pulinos-bar-and-pizzeria-new-york,0.43240702938616893,0.4252969848234201,0.08842290170774465,308,192,Pi,Nightlife Spots
puma-city-ny-new-york,0.4541401190146035,0.4505363612180261,0.07974969516394737,61,50,Pi,"Homes, Work, Others"
purevolume-house-austin,0.4398204583151662,0.43105631284585516,0.07233701238056196,281,151,Pi,"Homes, Work, Others"
pyramid-alehouse-seattle,0.5008004956570734,0.5030539278577434,0.09258651472202008,88,56,Pi,Nightlife Spots
qdoba-mexican-grill-new-york,0.4881788650773226,0.4831035359252087,0.08987772455034228,238,117,Pi,Food
quartino-ristorante-wine-bar-chicago,0.4711829063348127,0.46798682160590005,0.0976655738902326,62,53,Pi,Food
queen-victoria-building-qvb-sydney,0.5571802655085332,0.5446467679548662,0.07886558664232665,173,52,Pi,Shops
queen-victoria-market-melbourne,0.5167121885229138,0.49583581442709623,0.07511014883144036,211,53,Pi,Shops
queen-victoria-market-melbourne,0.5167121885229138,0.49583581442709623,0.07511014883144036,211,53,Pi,Food
queens-midtown-tunnel-queens,0.5222969500615817,0.5472578521237357,0.07557623419395655,146,61,Pi,Travel Spots
queensboro-bridge-59th-street-bridge-queens,0.5388999543535801,0.5821957031212955,0.07643727183443065,247,84,Pi,Parks & Outdoors
quincy-market-boston,0.5070381998836615,0.4975029951802632,0.11068000041752156,140,106,Pi,Food
quinns-seattle,0.450554870520871,0.44588138608142214,0.08227097835284468,88,60,Pi,Food
quiznos,0.523935119507894,0.5244916579497663,0.08041349571035553,139,86,Pi,
qwest-field-seattle,0.47812193644653744,0.4746229964876941,0.08472903922853424,252,103,Pi,Arts & Entertainment
r-bar-new-york,0.43680593642350113,0.4278877424865357,0.09448864516189472,117,99,Pi,Nightlife Spots
r-bar-san-francisco,0.44217674689997716,0.43947962001994373,0.08252797080574593,136,77,Pi,Nightlife Spots
r-g-lounge-san-francisco,0.42563189316605937,0.4362966910324349,0.09587291075392051,69,57,Pi,Food
radegast-hall-biergarten-brooklyn,0.42208270035255746,0.4150612336271815,0.08391115295847129,529,306,Pi,Food
radegast-hall-biergarten-brooklyn,0.42208270035255746,0.4150612336271815,0.08391115295847129,529,306,Pi,Nightlife Spots
radio-city-music-hall-new-york,0.4481974891947514,0.44647878717161205,0.09349137133400805,497,380,Pi,Arts & Entertainment
radio-shack,0.5257773799865807,0.5265576850408554,0.08978904265648176,78,57,Pi,
radisson-hotel-suites-austin-town-lake-austin,0.47542289048408226,0.46894747694441036,0.07752506311129732,227,95,Pi,Travel Spots
radius-san-francisco,0.4104334140355095,0.4034875711466743,0.07527613569206235,101,55,Pi,Nightlife Spots
rainapocalypse-new-york,0.5015704912950422,0.5080998062814616,0.09081012624570498,109,87,Pi,Parks & Outdoors
rainbow-grocery-san-francisco,0.4303222695698586,0.4244366329106096,0.07669221634871587,253,99,Pi,Food
raines-law-room-new-york,0.42025516214628444,0.4116192433517649,0.07626740149802033,192,105,Pi,Nightlife Spots
rainpocalypse-2010-new-york,0.5230258368182534,0.5339918938254312,0.10467651101214034,84,67,Pi,"Homes, Work, Others"
raleigh-durham-international-airport-rdu-morrisvil,0.4779587349940746,0.4680412635698411,0.08811254471432653,483,153,Pi,Travel Spots
raleigh-durham-international-airport-rdu-morrisvil,0.4779587349940746,0.4680412635698411,0.08811254471432653,483,153,Pi,"Homes, Work, Others"
rally-to-restore-sanity-washington,0.493822887122475,0.48716677499916056,0.09588440799582482,158,117,Pi,"Homes, Work, Others"
ralph-lauren-mens-new-york,0.4496298103855205,0.45852002965741495,0.08752417089530977,88,61,Pi,Shops
ralphs-los-angeles,0.5089173562249845,0.5316442972813176,0.09295101230113291,440,81,Pi,Shops
ralphs-los-angeles,0.5089173562249845,0.5316442972813176,0.09295101230113291,440,81,Pi,"Homes, Work, Others"
ramen-takumi-new-york,0.4069862148696742,0.4213437235748809,0.08576058463630515,86,53,Pi,Food
range-san-francisco,0.43338680923149525,0.4302361578628787,0.08393369968111856,84,59,Pi,Food
rare-bar-and-grille-new-york,0.43767538848799464,0.43189726857627175,0.088445402630143,64,54,Pi,Nightlife Spots
rattle-n-hum-new-york,0.4517135690242512,0.47373067066170793,0.09604915544892946,199,102,Pi,Nightlife Spots
rattlesnake-bar-boston,0.4945566361898264,0.47761874971615187,0.096223155967222,77,55,Pi,Nightlife Spots
rays-pizza-new-york,0.4664736456094204,0.4617608555402529,0.08208111113976134,140,115,Pi,Food
rayuela-new-york,0.4293587934321641,0.4187455512669823,0.0990268887337644,66,59,Pi,Food
razorfish-nyc-new-york,0.4792417101308343,0.47668655081849787,0.07820735288420747,770,60,Pi,"Homes, Work, Others"
reading-terminal-market-philadelphia,0.4846053046564627,0.4824443318022605,0.07417669888484893,297,130,Pi,Shops
reagan-national-airport-dca-metro-station-arlingto,0.4847611997356854,0.46641816758697346,0.09185426320273729,73,57,Pi,Travel Spots
rebar-brooklyn,0.4881533410637714,0.4533430663402346,0.12417651926462153,763,229,Pi,Nightlife Spots
red-7-austin,0.46238399994901136,0.46432533435166834,0.11990226061666766,69,52,Pi,Nightlife Spots
red-bamboo-new-york,0.45597749740166366,0.45661584724324694,0.08925473313484654,113,57,Pi,Food
red-bull-arena-harrison,0.4671071131900894,0.4446956414754603,0.10836253201818893,103,67,Pi,Arts & Entertainment
red-devil-lounge-san-francisco,0.43379364829597084,0.4144623944769331,0.08379465925856404,60,50,Pi,Arts & Entertainment
red-eyed-fly-austin,0.44234362114936304,0.4317294623785508,0.08302921496743906,64,53,Pi,Arts & Entertainment
red-hook-ballfield-food-vendors-brooklyn,0.4174034294857718,0.40469921606317183,0.06956568224474415,105,56,Pi,Food
red-lion-new-york,0.435876694572962,0.4485039421784027,0.08134208215475713,88,75,Pi,Arts & Entertainment
red-lion-tavern-los-angeles,0.4664188463564705,0.4662551823578237,0.07679715196771805,103,64,Pi,Nightlife Spots
red-mango-new-york,0.47388315017930754,0.4623997158130916,0.09743325834654201,181,98,Pi,Food
red-rock-coffee-mountain-view,0.4650711999317461,0.45118151164662335,0.08568691056996382,361,101,Pi,Food
red-rocks-park-amphitheatre-morrison,0.46770324994398155,0.4695677836010411,0.08920013802272937,109,67,Pi,Arts & Entertainment
red-sky-bar-lounge-new-york,0.4332091986910441,0.4393099443959207,0.0706352577341794,130,75,Pi,Nightlife Spots
red-stag-supperclub-minneapolis,0.47857692749638153,0.48618931610761884,0.064328380311127,203,54,Pi,Food
redbones-barbecue-somerville,0.4513488036188467,0.42633306621537126,0.07718946563891188,147,64,Pi,Food
reds-java-house-san-francisco,0.4925417629632265,0.5253258915303847,0.08373622742102149,139,71,Pi,Food
redwood-room-san-francisco,0.4834036578077659,0.48929364216528437,0.09483260975271,261,150,Pi,Nightlife Spots
reform-school-nyc-new-york,0.4287542372855579,0.41598556816178806,0.09662383189131694,59,52,Pi,Arts & Entertainment
regal-cinema-battery-park-city-new-york,0.456535339519952,0.4446956414754603,0.09578216018533493,218,124,Pi,Arts & Entertainment
regal-cinemas-13-boston,0.49826214316191036,0.49151300938433745,0.08230388103364274,167,74,Pi,Arts & Entertainment
regal-cinemas-atlantic-station-stadium-16-theatre-,0.5113345319251554,0.5289612091099996,0.07750650311333586,143,60,Pi,Arts & Entertainment
regal-cinemas-union-square-stadium-14-new-york,0.44352062041731893,0.43774200063808194,0.08728588762995224,1145,591,Pi,Arts & Entertainment
regal-e-walk-stadium-13-new-york,0.44569347894659805,0.4401151857341297,0.09089345041541551,144,105,Pi,Arts & Entertainment
regal-gallery-place-stadium-14-washington,0.4981191440284794,0.49100494285402924,0.09817512736426685,177,76,Pi,Arts & Entertainment
regal-meridian-16-seattle,0.48294433908587103,0.453763929521065,0.09727717845923832,82,56,Pi,Arts & Entertainment
regal-union-square-stadium-14-new-york,0.47987628407993954,0.4652602136187468,0.08622040730412278,106,59,Pi,Arts & Entertainment
regal-webster-place-11-chicago,0.47405054082214015,0.46884843426201744,0.08639371954951333,84,50,Pi,Arts & Entertainment
regents-park-london,0.490974056511653,0.47751899260116837,0.10049997769668693,107,77,Pi,Parks & Outdoors
rei-san-francisco,0.4524022273797733,0.45118151164662335,0.06720490802130323,118,72,Pi,Shops
relish-brooklyn,0.45106286475746643,0.4481891856257022,0.06581417715231178,115,60,Pi,Food
remedy-diner-new-york,0.41958817721001795,0.38340727881210424,0.0774928549396471,116,74,Pi,Food
renegade-craft-fair-brooklyn,0.42136874120817813,0.41771856338302893,0.09576726348724642,92,80,Pi,Shops
reno-tahoe-international-airport-rno-reno,0.4553443464495127,0.4545639272941025,0.09066103447780179,119,68,Pi,Travel Spots
reposado-palo-alto,0.4571686744737805,0.4590273002189633,0.09397208238780624,97,63,Pi,Food
republic-new-york,0.4408160653602297,0.44647878717161205,0.08784017964737077,416,235,Pi,Food
republica-2010-berlin,0.5444945739196461,0.5398029380128065,0.09455667535006679,175,60,Pi,"Homes, Work, Others"
reservoir-bar-new-york,0.42792533832726726,0.4275609318861845,0.0788470864156814,134,80,Pi,Food
rest-area,0.5128543225590502,0.5211416036230216,0.06689969050480923,87,59,Pi,
rest-stop,0.5047782814561309,0.49664140319532984,0.08917388316644134,83,61,Pi,
resto-new-york,0.41808284144280944,0.4168199625125986,0.08418312236737316,137,84,Pi,Nightlife Spots
revel-new-york,0.4412748951365446,0.44188761060089604,0.09237381022451145,135,92,Pi,Nightlife Spots
revival-new-york,0.42514351196146677,0.4140266737850492,0.07383533949392028,269,139,Pi,Nightlife Spots
revolution-brewing-company-chicago,0.4693332621330839,0.4851242535349173,0.07838378783129217,144,53,Pi,Food
revolution-cafe-san-francisco,0.4304631010762774,0.4235301486952992,0.07739589205349821,101,61,Pi,Arts & Entertainment
rfd-washington-washington,0.48540576875664726,0.4777826061103955,0.09664038812680953,142,83,Pi,Nightlife Spots
rga-new-york,0.5478797067305158,0.5437806722656949,0.11755705050886087,2250,79,Pi,"Homes, Work, Others"
rice-brooklyn,0.4493618542384342,0.4485039421784027,0.08198247597732093,254,104,Pi,Food
rice-new-york,0.424334128358162,0.4239815913007606,0.07314402362256943,133,70,Pi,Food
rice-to-riches-new-york,0.45440382918707267,0.44764236976398897,0.09731021309103138,135,98,Pi,Food
richmond-international-airport-ric-richmond,0.5062025422355808,0.5058415703674519,0.09852528832269963,342,90,Pi,Travel Spots
rickhouse-san-francisco,0.44449962377951796,0.4399406540520794,0.0802032960885514,463,228,Pi,Nightlife Spots
ricks-tavern-santa-monica,0.5232370479811403,0.5077765521733124,0.12158519381554687,244,56,Pi,Nightlife Spots
rickshaw-dumpling-bar-new-york,0.4492699642511016,0.43774200063808194,0.09331995653969864,121,61,Pi,Food
rickshaw-dumpling-truck-new-york,0.47034667707137817,0.4802891119353503,0.10076484652614107,164,102,Pi,Food
rickshaw-stop-san-francisco,0.43946995472549344,0.44156353125381004,0.07433637606914786,196,121,Pi,Nightlife Spots
rio-all-suite-hotel-casino-las-vegas,0.47107308629514166,0.4542022060312492,0.08675510268103054,154,71,Pi,Travel Spots
rio-grande-boulder,0.4945610416888971,0.501263441998086,0.07358942283776024,211,58,Pi,Food
rite-aid,0.5410834934919223,0.567439774582788,0.06950470258886195,222,92,Pi,
rite-aid-new-york,0.5694347960500821,0.537845855656659,0.13579899216170366,401,85,Pi,Shops
rittenhouse-square-philadelphia,0.5096122226354186,0.4769433896266707,0.0992116629079408,541,111,Pi,Parks & Outdoors
ritual-coffee-roasters-san-francisco,0.4567286678589626,0.45717666364023746,0.08111284955870612,829,226,Pi,Food
riverside-park-new-york,0.46282124549301684,0.461743172326715,0.05835685275441292,368,78,Pi,Parks & Outdoors
riviera-cafe-new-york,0.442768303337702,0.4366518566152211,0.10542635417546908,89,58,Pi,Food
rn74-san-francisco,0.44176709146508764,0.42924203361411245,0.08581570045114979,119,86,Pi,Nightlife Spots
rn74-san-francisco,0.44176709146508764,0.42924203361411245,0.08581570045114979,119,86,Pi,Food
roasting-plant-coffee-new-york,0.46588414862306443,0.4485039421784027,0.09969937857918898,155,77,Pi,Food
robert-f-kennedy-bridge-new-york,0.5177931179031816,0.49858669903227937,0.10231953748066844,132,73,Pi,Travel Spots
robert-f-kennedy-bridge-new-york,0.5177931179031816,0.49858669903227937,0.10231953748066844,132,73,Pi,Parks & Outdoors
robert-f-kennedy-bridge-new-york,0.5177931179031816,0.49858669903227937,0.10231953748066844,132,73,Pi,"Homes, Work, Others"
robertas-pizza-brooklyn,0.44637333600098694,0.4481891856257022,0.09276811108245887,335,152,Pi,Food
rock-bottom-brewery-chicago,0.4887726388387076,0.4791078379324704,0.06402078659296312,112,50,Pi,Nightlife Spots
rock-roll-hotel-washington,0.47962061345070356,0.4831570265126885,0.08029367088282818,101,52,Pi,Nightlife Spots
rockefeller-center-new-york,0.5169854642011378,0.5409708334918142,0.0959880114264887,1025,417,Pi,"Homes, Work, Others"
rockefeller-center-new-york,0.5169854642011378,0.5409708334918142,0.0959880114264887,1025,417,Pi,Parks & Outdoors
rocket-bar-washington,0.4747680957701268,0.4465321653323285,0.09967316904534676,108,58,Pi,Nightlife Spots
rocking-horse-cafe-new-york,0.42961122512214356,0.42482977399689054,0.07030080164960857,87,55,Pi,Food
rockit-bar-and-grill-chicago,0.4798237498530985,0.4859713085531742,0.09112813236032712,179,94,Pi,Nightlife Spots
rockridge-bart-oakland,0.46570944393162106,0.46638344059113035,0.07347634374493367,190,66,Pi,Travel Spots
rockwood-music-hall-new-york,0.4380658007938102,0.4288913093630173,0.0971687749500747,232,117,Pi,Arts & Entertainment
rodeo-bar-new-york,0.44878840513806356,0.442968302028379,0.08191291241319328,138,90,Pi,Arts & Entertainment
roe-nightclub-and-lounge-san-francisco,0.45527145268767627,0.4358911870069533,0.09673768394412743,80,65,Pi,Nightlife Spots
roe-san-francisco,0.453098616682954,0.4418269603487512,0.07439845518086774,113,81,Pi,Nightlife Spots
roebling-tea-room-brooklyn,0.42828909214870103,0.4228983306400245,0.08214923954357888,298,154,Pi,Food
roger-smith-hotel-new-york,0.44678455576824094,0.4208361593764908,0.08185233839523448,669,178,Pi,Travel Spots
rogers-centre-toronto,0.525742412639015,0.5204389688792097,0.08040988613323265,219,79,Pi,Arts & Entertainment
rogue-ales-public-house-portland,0.4609730159312917,0.46687844772542464,0.07786718079375966,76,54,Pi,Nightlife Spots
rogue-new-york,0.4341917775667319,0.4260870808377884,0.08304889734636842,121,80,Pi,Nightlife Spots
rogue-public-house-san-francisco,0.46058543070595304,0.45909378054273625,0.08128574708529852,108,71,Pi,Nightlife Spots
ronald-reagan-washington-national-airport-dca-arli,0.4846575392549597,0.4831570265126885,0.0960076763944007,1471,493,Pi,Travel Spots
roof-on-thewit-chicago,0.4868665603507648,0.5193053399401355,0.09846830287577711,86,53,Pi,Nightlife Spots
rooftop-bar-at-the-standard-hotel-los-angeles,0.44222456080566463,0.44317917179652644,0.0845695831540209,99,68,Pi,Nightlife Spots
room-service-hells-kitchen-new-york,0.44643291280343494,0.47861768576722796,0.09966245371535214,91,57,Pi,Food
roosevelt-hotel-new-york,0.46141271234925124,0.44188761060089604,0.08678411656029354,120,83,Pi,Travel Spots
roppolos-pizzeria-austin,0.4802805126187895,0.4691166495962543,0.09324345659648722,80,63,Pi,Food
rosa-mexicano-new-york,0.44254311194399276,0.4411770112899861,0.09704118478866805,296,203,Pi,Food
rosamunde-sausage-grill-san-francisco,0.46140362445781224,0.4469302370967692,0.08512200554552764,437,176,Pi,Food
rosarios-new-york,0.44337002588884394,0.4471992211858907,0.0754074568473214,158,88,Pi,Food
roscoes-house-of-chicken-waffles-los-angeles,0.46570910398464566,0.47501575102215965,0.12277767712098417,96,68,Pi,Food
rose-bar-at-gramercy-park-hotel-new-york,0.464111532238173,0.4639006624166354,0.08597926415648671,89,60,Pi,Nightlife Spots
rose-bowl-pasadena,0.4553087054740167,0.43098369787097934,0.07871231632843176,120,56,Pi,Arts & Entertainment
roseland-ballroom-new-york,0.44672708981463666,0.431913517620419,0.10266334877138494,178,145,Pi,Arts & Entertainment
rosemarys-greenpoint-tavern-brooklyn,0.4237741685673253,0.4012955001159343,0.08637658080427658,84,55,Pi,Nightlife Spots
roses-cafe-san-francisco,0.44178390361681025,0.44329003990785576,0.06053609376093292,85,54,Pi,Food
rosewood-sand-hill-menlo-park,0.4719104145480213,0.4756285561440183,0.09210285543283371,76,50,Pi,Travel Spots
rosslyn-metro-station-arlington,0.5445541586802238,0.5614199545593798,0.08218798316690148,285,62,Pi,Travel Spots
royal-albert-hall-london,0.5008126474277529,0.49483463333392413,0.10116785896746043,105,71,Pi,Arts & Entertainment
royal-exchange-san-francisco,0.4751212300633786,0.5044402269869839,0.09724919749429203,73,55,Pi,Nightlife Spots
royal-festival-hall-southbank-centre-london,0.4955895969852783,0.5074915476087121,0.11421557948120112,115,80,Pi,Arts & Entertainment
royal-oak-brooklyn,0.4305443918267409,0.4216468116558655,0.07965193256730795,140,106,Pi,Nightlife Spots
royale-new-york,0.42243941676679303,0.4180619027117324,0.08198132348850103,277,155,Pi,Food
royale-nightclub-boston,0.45556924898371887,0.43397308635385173,0.09114315620179053,82,60,Pi,Nightlife Spots
royalton-hotel-new-york,0.47376055285475704,0.4681343368196278,0.08261688810562044,98,51,Pi,Travel Spots
roys-austin,0.47857238781936384,0.48994910015020976,0.09009395031951849,68,54,Pi,Food
rub-righteous-urban-barbeque-new-york,0.4462639283371624,0.4442216913918582,0.10217287969687826,85,66,Pi,Food
rubens-empanadas-new-york,0.45037547348394685,0.46169413640403495,0.06498567027676042,118,57,Pi,Food
ruby-skye-san-francisco,0.4811645784830345,0.49050983324283126,0.09316579518852695,185,94,Pi,Food
ruby-skye-san-francisco,0.4811645784830345,0.49050983324283126,0.09316579518852695,185,94,Pi,Nightlife Spots
ruby-tuesday,0.49958271913648505,0.49545410532466594,0.08207302497248763,81,56,Pi,
rubys-cafe-new-york,0.42583067423628934,0.4453841664305647,0.08240140427940122,122,74,Pi,Food
rudys-bar-grill-new-york,0.44171460908415733,0.44629724356296446,0.08847738325764654,128,84,Pi,Nightlife Spots
rudys-cant-fail-cafe-emeryville,0.4673830883753769,0.4732960089946026,0.07377990796949813,107,53,Pi,Food
rudys-country-store-bar-b-q-austin,0.45992081624994346,0.4715008465088466,0.08483125424241693,152,64,Pi,Food
